"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","age.std.mortality.rate_LCL","age.std.mortality.rate_med","age.std.mortality.rate_UCL","Census_Division","Census_Region","stabbrs","rate.per.100k","state.reorder"
"41",15,2,1,0,"Injuries","Black","Male","Iowa",1970,172.404618033208,212.655225658249,277.067193906947,"West North Central","Midwest","IA",212.655225658249,"Iowa"
"42",15,2,1,0,"Non-communicable","Black","Male","Iowa",1970,95.7404405822383,127.145793450977,155.971475503366,"West North Central","Midwest","IA",127.145793450977,"Iowa"
"43",15,2,1,1,"All other causes","Black","Female","Iowa",1970,126.690110212836,153.659260876815,193.572453238419,"West North Central","Midwest","IA",153.659260876815,"Iowa"
"44",15,2,1,1,"Cancers","Black","Female","Iowa",1970,173.80855142404,204.034213842927,251.420393055293,"West North Central","Midwest","IA",204.034213842927,"Iowa"
"45",15,2,1,1,"Cardiovascular","Black","Female","Iowa",1970,592.997804480181,684.622893540653,796.162010427614,"West North Central","Midwest","IA",684.622893540653,"Iowa"
"46",15,2,1,1,"Communicable","Black","Female","Iowa",1970,40.6899455618081,54.3152841018353,76.1197216479476,"West North Central","Midwest","IA",54.3152841018353,"Iowa"
"47",15,2,1,1,"Injuries","Black","Female","Iowa",1970,36.6648375140499,44.729191699284,64.0573649795822,"West North Central","Midwest","IA",44.729191699284,"Iowa"
"48",15,2,1,1,"Non-communicable","Black","Female","Iowa",1970,82.5904829707421,100.735547859634,125.380121193045,"West North Central","Midwest","IA",100.735547859634,"Iowa"
"49",15,3,0,0,"All other causes","White","Male","Iowa",1971,111.757923431199,115.093737465815,118.77852500345,"West North Central","Midwest","IA",115.093737465815,"Iowa"
"50",15,3,0,0,"Cancers","White","Male","Iowa",1971,232.09773014183,237.323098675306,242.82471644081,"West North Central","Midwest","IA",237.323098675306,"Iowa"
"51",15,3,0,0,"Cardiovascular","White","Male","Iowa",1971,830.385563656047,846.081768115151,861.192326721654,"West North Central","Midwest","IA",846.081768115151,"Iowa"
"52",15,3,0,0,"Communicable","White","Male","Iowa",1971,53.123150504904,56.7741084412746,60.3249604912898,"West North Central","Midwest","IA",56.7741084412746,"Iowa"
"53",15,3,0,0,"Injuries","White","Male","Iowa",1971,107.570054441591,110.9216576956,114.329759393251,"West North Central","Midwest","IA",110.9216576956,"Iowa"
"54",15,3,0,0,"Non-communicable","White","Male","Iowa",1971,91.4241488188446,94.4877239159078,97.7493869202227,"West North Central","Midwest","IA",94.4877239159078,"Iowa"
"55",15,3,0,1,"All other causes","White","Female","Iowa",1971,78.6210452501561,81.3992618835774,84.151424016381,"West North Central","Midwest","IA",81.3992618835774,"Iowa"
"56",15,3,0,1,"Cancers","White","Female","Iowa",1971,151.928527480303,155.277491146397,158.639416666927,"West North Central","Midwest","IA",155.277491146397,"Iowa"
"57",15,3,0,1,"Cardiovascular","White","Female","Iowa",1971,496.945081212775,506.42034321993,516.716560984733,"West North Central","Midwest","IA",506.42034321993,"Iowa"
"58",15,3,0,1,"Communicable","White","Female","Iowa",1971,32.1560917081062,34.1850354121421,36.173983924882,"West North Central","Midwest","IA",34.1850354121421,"Iowa"
"59",15,3,0,1,"Injuries","White","Female","Iowa",1971,39.7630248152994,41.4675446213572,43.3436560067616,"West North Central","Midwest","IA",41.4675446213572,"Iowa"
"60",15,3,0,1,"Non-communicable","White","Female","Iowa",1971,39.3718485646235,41.010546159769,42.7859592606503,"West North Central","Midwest","IA",41.010546159769,"Iowa"
"61",15,3,1,0,"All other causes","Black","Male","Iowa",1971,159.30920999544,193.724030984073,234.934549396897,"West North Central","Midwest","IA",193.724030984073,"Iowa"
"62",15,3,1,0,"Cancers","Black","Male","Iowa",1971,268.299832523643,328.457920909825,414.0925183904,"West North Central","Midwest","IA",328.457920909825,"Iowa"
"63",15,3,1,0,"Cardiovascular","Black","Male","Iowa",1971,811.482670475861,911.258444063862,1040.93656570674,"West North Central","Midwest","IA",911.258444063862,"Iowa"
"64",15,3,1,0,"Communicable","Black","Male","Iowa",1971,77.479743858688,102.103272769577,136.990778564816,"West North Central","Midwest","IA",102.103272769577,"Iowa"
"65",15,3,1,0,"Injuries","Black","Male","Iowa",1971,172.510507545528,211.168656073187,274.879393899022,"West North Central","Midwest","IA",211.168656073187,"Iowa"
"66",15,3,1,0,"Non-communicable","Black","Male","Iowa",1971,97.2264304476407,126.98369045528,153.913449785321,"West North Central","Midwest","IA",126.98369045528,"Iowa"
"67",15,3,1,1,"All other causes","Black","Female","Iowa",1971,125.870258073705,151.903713771756,189.046922102416,"West North Central","Midwest","IA",151.903713771756,"Iowa"
"68",15,3,1,1,"Cancers","Black","Female","Iowa",1971,174.278419677277,203.971323570313,247.804538739355,"West North Central","Midwest","IA",203.971323570313,"Iowa"
"69",15,3,1,1,"Cardiovascular","Black","Female","Iowa",1971,578.020936904353,657.564650203834,751.467750830358,"West North Central","Midwest","IA",657.564650203834,"Iowa"
"70",15,3,1,1,"Communicable","Black","Female","Iowa",1971,40.4276241406595,52.6900730739827,71.8220559826829,"West North Central","Midwest","IA",52.6900730739827,"Iowa"
"71",15,3,1,1,"Injuries","Black","Female","Iowa",1971,36.2463604199024,44.1576024358864,62.0436424985991,"West North Central","Midwest","IA",44.1576024358864,"Iowa"
"72",15,3,1,1,"Non-communicable","Black","Female","Iowa",1971,81.4103451588869,99.5717073619848,123.390348033016,"West North Central","Midwest","IA",99.5717073619848,"Iowa"
"73",15,4,0,0,"All other causes","White","Male","Iowa",1972,108.384299626809,111.716533317078,115.255446790013,"West North Central","Midwest","IA",111.716533317078,"Iowa"
"74",15,4,0,0,"Cancers","White","Male","Iowa",1972,232.782576663533,238.246455310136,243.641322465486,"West North Central","Midwest","IA",238.246455310136,"Iowa"
"75",15,4,0,0,"Cardiovascular","White","Male","Iowa",1972,834.249215703867,848.706210907458,863.549827785927,"West North Central","Midwest","IA",848.706210907458,"Iowa"
"76",15,4,0,0,"Communicable","White","Male","Iowa",1972,54.9670509981833,58.2035380801335,61.9785361736844,"West North Central","Midwest","IA",58.2035380801335,"Iowa"
"77",15,4,0,0,"Injuries","White","Male","Iowa",1972,106.014194437059,109.114670815808,112.636698995643,"West North Central","Midwest","IA",109.114670815808,"Iowa"
"78",15,4,0,0,"Non-communicable","White","Male","Iowa",1972,93.8524520796377,96.9958031675541,100.558682316547,"West North Central","Midwest","IA",96.9958031675541,"Iowa"
"79",15,4,0,1,"All other causes","White","Female","Iowa",1972,78.1713381101169,80.8037610351118,83.3921681854705,"West North Central","Midwest","IA",80.8037610351118,"Iowa"
"80",15,4,0,1,"Cancers","White","Female","Iowa",1972,151.78339242135,154.883030672814,157.954001180617,"West North Central","Midwest","IA",154.883030672814,"Iowa"
"81",15,4,0,1,"Cardiovascular","White","Female","Iowa",1972,498.063597340437,507.540228584662,517.113559706537,"West North Central","Midwest","IA",507.540228584662,"Iowa"
"82",15,4,0,1,"Communicable","White","Female","Iowa",1972,33.4836239946797,35.7932230489473,38.020777240215,"West North Central","Midwest","IA",35.7932230489473,"Iowa"
"83",15,4,0,1,"Injuries","White","Female","Iowa",1972,39.0075791153688,40.617861511667,42.4012685734007,"West North Central","Midwest","IA",40.617861511667,"Iowa"
"84",15,4,0,1,"Non-communicable","White","Female","Iowa",1972,38.6329094228168,40.3737163832461,42.1262048160079,"West North Central","Midwest","IA",40.3737163832461,"Iowa"
"85",15,4,1,0,"All other causes","Black","Male","Iowa",1972,157.961734213069,191.171539741257,228.962224698948,"West North Central","Midwest","IA",191.171539741257,"Iowa"
"86",15,4,1,0,"Cancers","Black","Male","Iowa",1972,267.239079088634,326.90068833327,410.679491377677,"West North Central","Midwest","IA",326.90068833327,"Iowa"
"87",15,4,1,0,"Cardiovascular","Black","Male","Iowa",1972,779.368061701382,877.97538278856,1005.41251603312,"West North Central","Midwest","IA",877.97538278856,"Iowa"
"88",15,4,1,0,"Communicable","Black","Male","Iowa",1972,76.0458726428968,97.994574127056,128.855843066165,"West North Central","Midwest","IA",97.994574127056,"Iowa"
"89",15,4,1,0,"Injuries","Black","Male","Iowa",1972,172.094518507607,209.33482287063,261.73717838558,"West North Central","Midwest","IA",209.33482287063,"Iowa"
"90",15,4,1,0,"Non-communicable","Black","Male","Iowa",1972,96.3552068949186,126.046496343622,151.189781431871,"West North Central","Midwest","IA",126.046496343622,"Iowa"
"91",15,4,1,1,"All other causes","Black","Female","Iowa",1972,124.926879726623,150.918488902924,188.649647744279,"West North Central","Midwest","IA",150.918488902924,"Iowa"
"92",15,4,1,1,"Cancers","Black","Female","Iowa",1972,172.972340897286,202.472700317931,244.586932166702,"West North Central","Midwest","IA",202.472700317931,"Iowa"
"93",15,4,1,1,"Cardiovascular","Black","Female","Iowa",1972,562.726964177373,634.27704513712,719.031354737924,"West North Central","Midwest","IA",634.27704513712,"Iowa"
"94",15,4,1,1,"Communicable","Black","Female","Iowa",1972,40.1029493682553,51.6830285453081,71.0647335733177,"West North Central","Midwest","IA",51.6830285453081,"Iowa"
"95",15,4,1,1,"Injuries","Black","Female","Iowa",1972,35.9816691918373,43.5221085650442,58.7848540530422,"West North Central","Midwest","IA",43.5221085650442,"Iowa"
"96",15,4,1,1,"Non-communicable","Black","Female","Iowa",1972,80.8842798014856,98.2951974592211,119.878788315175,"West North Central","Midwest","IA",98.2951974592211,"Iowa"
"97",15,5,0,0,"All other causes","White","Male","Iowa",1973,106.326278406322,109.695484813107,113.289036629293,"West North Central","Midwest","IA",109.695484813107,"Iowa"
"98",15,5,0,0,"Cancers","White","Male","Iowa",1973,236.505901365884,241.720857834036,246.976820205387,"West North Central","Midwest","IA",241.720857834036,"Iowa"
"99",15,5,0,0,"Cardiovascular","White","Male","Iowa",1973,793.932294157236,807.964559603621,823.042826080936,"West North Central","Midwest","IA",807.964559603621,"Iowa"
"100",15,5,0,0,"Communicable","White","Male","Iowa",1973,54.9967638858929,58.4583573700253,62.0091352756764,"West North Central","Midwest","IA",58.4583573700253,"Iowa"
"101",15,5,0,0,"Injuries","White","Male","Iowa",1973,103.909518851316,107.192290807031,110.369671564529,"West North Central","Midwest","IA",107.192290807031,"Iowa"
"102",15,5,0,0,"Non-communicable","White","Male","Iowa",1973,93.8925222333549,96.95830950195,100.457180780921,"West North Central","Midwest","IA",96.95830950195,"Iowa"
"103",15,5,0,1,"All other causes","White","Female","Iowa",1973,76.1118281279444,78.7181690913072,81.4698397682418,"West North Central","Midwest","IA",78.7181690913072,"Iowa"
"104",15,5,0,1,"Cancers","White","Female","Iowa",1973,150.733579214479,153.937887731845,157.128092367296,"West North Central","Midwest","IA",153.937887731845,"Iowa"
"105",15,5,0,1,"Cardiovascular","White","Female","Iowa",1973,476.86410877835,486.227382150169,495.243295797119,"West North Central","Midwest","IA",486.227382150169,"Iowa"
"106",15,5,0,1,"Communicable","White","Female","Iowa",1973,33.3800048548391,35.4385119009904,37.5614036879793,"West North Central","Midwest","IA",35.4385119009904,"Iowa"
"107",15,5,0,1,"Injuries","White","Female","Iowa",1973,37.6878470996435,39.2617016230263,40.8689284306569,"West North Central","Midwest","IA",39.2617016230263,"Iowa"
"108",15,5,0,1,"Non-communicable","White","Female","Iowa",1973,38.2544135215962,39.9302932721124,41.6775392023174,"West North Central","Midwest","IA",39.9302932721124,"Iowa"
"109",15,5,1,0,"All other causes","Black","Male","Iowa",1973,155.115912628121,188.96573283451,224.447921799654,"West North Central","Midwest","IA",188.96573283451,"Iowa"
"110",15,5,1,0,"Cancers","Black","Male","Iowa",1973,267.126275856207,326.976403892419,404.676458802712,"West North Central","Midwest","IA",326.976403892419,"Iowa"
"111",15,5,1,0,"Cardiovascular","Black","Male","Iowa",1973,754.741186218596,855.305754885114,972.883452060804,"West North Central","Midwest","IA",855.305754885114,"Iowa"
"112",15,5,1,0,"Communicable","Black","Male","Iowa",1973,75.868053277778,96.4532901201304,126.819708043418,"West North Central","Midwest","IA",96.4532901201304,"Iowa"
"113",15,5,1,0,"Injuries","Black","Male","Iowa",1973,170.268763641029,205.251418322015,256.766788476508,"West North Central","Midwest","IA",205.251418322015,"Iowa"
"114",15,5,1,0,"Non-communicable","Black","Male","Iowa",1973,96.9451486273341,125.687362969522,149.708856124332,"West North Central","Midwest","IA",125.687362969522,"Iowa"
"115",15,5,1,1,"All other causes","Black","Female","Iowa",1973,123.122363592494,150.0035430459,187.424010110252,"West North Central","Midwest","IA",150.0035430459,"Iowa"
"116",15,5,1,1,"Cancers","Black","Female","Iowa",1973,172.289438368981,200.151328254258,240.200781367015,"West North Central","Midwest","IA",200.151328254258,"Iowa"
"117",15,5,1,1,"Cardiovascular","Black","Female","Iowa",1973,546.380843817809,617.490513812838,704.178880125137,"West North Central","Midwest","IA",617.490513812838,"Iowa"
"118",15,5,1,1,"Communicable","Black","Female","Iowa",1973,39.32285918384,51.6046844146928,69.5393746342709,"West North Central","Midwest","IA",51.6046844146928,"Iowa"
"119",15,5,1,1,"Injuries","Black","Female","Iowa",1973,35.6421333601311,42.9732149329477,55.9192550061075,"West North Central","Midwest","IA",42.9732149329477,"Iowa"
"120",15,5,1,1,"Non-communicable","Black","Female","Iowa",1973,78.8177282098539,96.4371546056859,116.719020849479,"West North Central","Midwest","IA",96.4371546056859,"Iowa"
"121",15,6,0,0,"All other causes","White","Male","Iowa",1974,102.186716135032,105.442705707852,108.920152197791,"West North Central","Midwest","IA",105.442705707852,"Iowa"
"122",15,6,0,0,"Cancers","White","Male","Iowa",1974,239.532326258854,244.75981841006,250.268706807577,"West North Central","Midwest","IA",244.75981841006,"Iowa"
"123",15,6,0,0,"Cardiovascular","White","Male","Iowa",1974,772.614636345331,786.866827386065,802.946348170176,"West North Central","Midwest","IA",786.866827386065,"Iowa"
"124",15,6,0,0,"Communicable","White","Male","Iowa",1974,55.1886123658081,58.7117798644751,62.540569001467,"West North Central","Midwest","IA",58.7117798644751,"Iowa"
"125",15,6,0,0,"Injuries","White","Male","Iowa",1974,99.7165836163685,102.718845831971,105.908629202272,"West North Central","Midwest","IA",102.718845831971,"Iowa"
"126",15,6,0,0,"Non-communicable","White","Male","Iowa",1974,93.8120857575472,96.8576385937619,100.078118100305,"West North Central","Midwest","IA",96.8576385937619,"Iowa"
"127",15,6,0,1,"All other causes","White","Female","Iowa",1974,74.0305250302962,76.4931061312872,79.1296833849903,"West North Central","Midwest","IA",76.4931061312872,"Iowa"
"128",15,6,0,1,"Cancers","White","Female","Iowa",1974,150.249996825183,153.266828197551,156.430845940747,"West North Central","Midwest","IA",153.266828197551,"Iowa"
"129",15,6,0,1,"Cardiovascular","White","Female","Iowa",1974,456.616777877905,465.116874744983,474.399498193788,"West North Central","Midwest","IA",465.116874744983,"Iowa"
"130",15,6,0,1,"Communicable","White","Female","Iowa",1974,31.3730348415583,33.2896210113769,35.1520941782228,"West North Central","Midwest","IA",33.2896210113769,"Iowa"
"131",15,6,0,1,"Injuries","White","Female","Iowa",1974,36.0339503876406,37.5413544536353,38.9677351353136,"West North Central","Midwest","IA",37.5413544536353,"Iowa"
"132",15,6,0,1,"Non-communicable","White","Female","Iowa",1974,37.5826003858702,39.3008212196967,41.0198323975928,"West North Central","Midwest","IA",39.3008212196967,"Iowa"
"133",15,6,1,0,"All other causes","Black","Male","Iowa",1974,153.955567299263,187.928398886292,223.707194094459,"West North Central","Midwest","IA",187.928398886292,"Iowa"
"134",15,6,1,0,"Cancers","Black","Male","Iowa",1974,268.521196366474,325.280705066124,403.478118360051,"West North Central","Midwest","IA",325.280705066124,"Iowa"
"135",15,6,1,0,"Cardiovascular","Black","Male","Iowa",1974,737.073543977341,834.319047793069,939.49404128715,"West North Central","Midwest","IA",834.319047793069,"Iowa"
"136",15,6,1,0,"Communicable","Black","Male","Iowa",1974,73.8755664332209,94.1029401016537,124.50482570364,"West North Central","Midwest","IA",94.1029401016537,"Iowa"
"137",15,6,1,0,"Injuries","Black","Male","Iowa",1974,168.017179869303,200.809435666128,251.192188224654,"West North Central","Midwest","IA",200.809435666128,"Iowa"
"138",15,6,1,0,"Non-communicable","Black","Male","Iowa",1974,97.8418841379013,124.572162012483,148.963317572689,"West North Central","Midwest","IA",124.572162012483,"Iowa"
"139",15,6,1,1,"All other causes","Black","Female","Iowa",1974,122.341471867113,148.989976529797,182.835836411117,"West North Central","Midwest","IA",148.989976529797,"Iowa"
"140",15,6,1,1,"Cancers","Black","Female","Iowa",1974,171.959848613799,199.230380132111,236.831579051767,"West North Central","Midwest","IA",199.230380132111,"Iowa"
"141",15,6,1,1,"Cardiovascular","Black","Female","Iowa",1974,529.638196555281,598.466777426351,681.412888296941,"West North Central","Midwest","IA",598.466777426351,"Iowa"
"142",15,6,1,1,"Communicable","Black","Female","Iowa",1974,39.0800883175497,50.8736623496077,68.1586154296831,"West North Central","Midwest","IA",50.8736623496077,"Iowa"
"143",15,6,1,1,"Injuries","Black","Female","Iowa",1974,35.5416891879262,42.434276345514,52.8094463826636,"West North Central","Midwest","IA",42.434276345514,"Iowa"
"144",15,6,1,1,"Non-communicable","Black","Female","Iowa",1974,78.3124129348336,95.6349250742769,117.425262419434,"West North Central","Midwest","IA",95.6349250742769,"Iowa"
"145",15,7,0,0,"All other causes","White","Male","Iowa",1975,99.8505777063956,103.032959793961,106.36265482093,"West North Central","Midwest","IA",103.032959793961,"Iowa"
"146",15,7,0,0,"Cancers","White","Male","Iowa",1975,240.704392648728,246.37621336429,251.84279122374,"West North Central","Midwest","IA",246.37621336429,"Iowa"
"147",15,7,0,0,"Cardiovascular","White","Male","Iowa",1975,740.057416997989,753.496069091689,766.678348977378,"West North Central","Midwest","IA",753.496069091689,"Iowa"
"148",15,7,0,0,"Communicable","White","Male","Iowa",1975,57.1575907549136,60.5370220630175,64.1553855099666,"West North Central","Midwest","IA",60.5370220630175,"Iowa"
"149",15,7,0,0,"Injuries","White","Male","Iowa",1975,95.8823719008594,98.7417562559394,102.04435288652,"West North Central","Midwest","IA",98.7417562559394,"Iowa"
"150",15,7,0,0,"Non-communicable","White","Male","Iowa",1975,93.9492085562507,97.1751828025628,100.449746469621,"West North Central","Midwest","IA",97.1751828025628,"Iowa"
"151",15,7,0,1,"All other causes","White","Female","Iowa",1975,71.4056350212863,73.8054855465778,76.247290410935,"West North Central","Midwest","IA",73.8054855465778,"Iowa"
"152",15,7,0,1,"Cancers","White","Female","Iowa",1975,149.580308098782,152.735581788372,155.849442862057,"West North Central","Midwest","IA",152.735581788372,"Iowa"
"153",15,7,0,1,"Cardiovascular","White","Female","Iowa",1975,426.470845362772,434.457503243805,442.744401612919,"West North Central","Midwest","IA",434.457503243805,"Iowa"
"154",15,7,0,1,"Communicable","White","Female","Iowa",1975,32.0876355006036,33.967260390962,36.072955761595,"West North Central","Midwest","IA",33.967260390962,"Iowa"
"155",15,7,0,1,"Injuries","White","Female","Iowa",1975,34.5271962231444,35.9380171543925,37.3489580138565,"West North Central","Midwest","IA",35.9380171543925,"Iowa"
"156",15,7,0,1,"Non-communicable","White","Female","Iowa",1975,37.76533353187,39.42046587674,41.1429899407821,"West North Central","Midwest","IA",39.42046587674,"Iowa"
"157",15,7,1,0,"All other causes","Black","Male","Iowa",1975,155.405613844542,188.199189983442,225.740016331148,"West North Central","Midwest","IA",188.199189983442,"Iowa"
"158",15,7,1,0,"Cancers","Black","Male","Iowa",1975,266.420753950464,324.520137571241,396.096892509643,"West North Central","Midwest","IA",324.520137571241,"Iowa"
"159",15,7,1,0,"Cardiovascular","Black","Male","Iowa",1975,712.007405646486,807.113407567115,909.801357404328,"West North Central","Midwest","IA",807.113407567115,"Iowa"
"160",15,7,1,0,"Communicable","Black","Male","Iowa",1975,72.3738745714955,91.2999608879139,119.773645831851,"West North Central","Midwest","IA",91.2999608879139,"Iowa"
"161",15,7,1,0,"Injuries","Black","Male","Iowa",1975,162.785830811634,195.101721039932,241.931855062671,"West North Central","Midwest","IA",195.101721039932,"Iowa"
"162",15,7,1,0,"Non-communicable","Black","Male","Iowa",1975,97.8368160813558,124.246181014826,148.522018004101,"West North Central","Midwest","IA",124.246181014826,"Iowa"
"163",15,7,1,1,"All other causes","Black","Female","Iowa",1975,122.029241919181,146.106012568485,177.968902323148,"West North Central","Midwest","IA",146.106012568485,"Iowa"
"164",15,7,1,1,"Cancers","Black","Female","Iowa",1975,172.388272989388,197.232199897905,236.171970451667,"West North Central","Midwest","IA",197.232199897905,"Iowa"
"165",15,7,1,1,"Cardiovascular","Black","Female","Iowa",1975,515.555013416874,581.733754661137,657.553978790542,"West North Central","Midwest","IA",581.733754661137,"Iowa"
"166",15,7,1,1,"Communicable","Black","Female","Iowa",1975,39.382823717851,49.9132320729002,66.21829228301,"West North Central","Midwest","IA",49.9132320729002,"Iowa"
"167",15,7,1,1,"Injuries","Black","Female","Iowa",1975,35.4267284753486,41.8676354826161,51.9954747326119,"West North Central","Midwest","IA",41.8676354826161,"Iowa"
"168",15,7,1,1,"Non-communicable","Black","Female","Iowa",1975,76.7277334883594,95.0462581939882,114.568747524392,"West North Central","Midwest","IA",95.0462581939882,"Iowa"
