"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year","Census_Division","Census_Region","stabbrs","state.reorder"
"85",5,8,0,"All other causes",36.026346463627,61.2673065035933,93.9519433812881,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"86",5,8,0,"Cancers",45.8186449778381,88.6326708986531,136.232730970391,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"87",5,8,0,"Cardiovascular",-53.5943606977904,4.89024554655277,68.5891522815309,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"88",5,8,0,"Communicable",-2.55796175683469,23.1002969332026,56.6551344873971,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"89",5,8,0,"Injuries",5.42026330040804,22.0533834899007,45.2075908097577,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"90",5,8,0,"Non-communicable",-7.8644482664204,23.938200653164,54.2578443557639,"Male","Colorado",1976,"Mountain","West","CO","Colorado"
"91",5,8,1,"All other causes",34.408877327864,57.7704977139021,84.5304929115452,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"92",5,8,1,"Cancers",8.08507038116388,29.7792411707468,56.4288833563477,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"93",5,8,1,"Cardiovascular",42.5574265806646,87.3830468212655,138.027225152329,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"94",5,8,1,"Communicable",-14.9600458528568,-6.63338238979143,4.61225322153051,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"95",5,8,1,"Injuries",-1.91905103276688,7.79020474728677,19.3412133922115,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"96",5,8,1,"Non-communicable",11.1549012171113,26.3336449793211,41.0847822960983,"Female","Colorado",1976,"Mountain","West","CO","Colorado"
"97",5,9,0,"All other causes",38.1625107875166,61.6118246941074,92.9037276091148,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"98",5,9,0,"Cancers",46.6735729134182,89.1380183796975,136.22019106008,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"99",5,9,0,"Cardiovascular",-45.1879239239983,11.3612099750532,74.4502239868295,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"100",5,9,0,"Communicable",13.2657198979906,37.7641810221666,73.8215699859576,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"101",5,9,0,"Injuries",5.4230954495379,21.7871040887279,44.2396726066381,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"102",5,9,0,"Non-communicable",-7.05803803315671,23.1993259680449,52.063855859648,"Male","Colorado",1977,"Mountain","West","CO","Colorado"
"103",5,9,1,"All other causes",32.8084661297101,56.5468868235516,82.6923196764348,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"104",5,9,1,"Cancers",5.5766293561066,27.2134163379067,52.0523934645176,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"105",5,9,1,"Cardiovascular",36.7500661081259,79.8549633790037,127.173435937572,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"106",5,9,1,"Communicable",-9.92359245996534,-1.76330677781705,9.57491763855835,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"107",5,9,1,"Injuries",-2.15964771862785,6.94275177165662,17.3146290060366,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"108",5,9,1,"Non-communicable",12.3782969378688,27.2147610670572,41.9916301458284,"Female","Colorado",1977,"Mountain","West","CO","Colorado"
"109",5,10,0,"All other causes",35.4122947018042,57.5518940101732,86.47021825483,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"110",5,10,0,"Cancers",48.3145232392589,88.8053744619589,137.206975925389,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"111",5,10,0,"Cardiovascular",-37.1510489366034,17.9453497425846,81.7541316049199,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"112",5,10,0,"Communicable",18.2500580708495,43.1018267343429,80.7368605892878,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"113",5,10,0,"Injuries",6.20072676568058,22.0491880488287,43.504302038295,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"114",5,10,0,"Non-communicable",-6.95972874532777,23.1278429406033,51.3403566590524,"Male","Colorado",1978,"Mountain","West","CO","Colorado"
"115",5,10,1,"All other causes",31.9305014921983,55.1639682651963,79.8059256564154,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"116",5,10,1,"Cancers",5.30248618038711,26.2777613404238,49.9364298293463,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"117",5,10,1,"Cardiovascular",35.9791519517437,81.1263443251048,127.645993053031,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"118",5,10,1,"Communicable",-7.71655919636859,-0.0161624802250506,10.5520750233425,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"119",5,10,1,"Injuries",-1.30960749501073,7.08298266424967,16.5999572307373,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"120",5,10,1,"Non-communicable",11.8347434290815,27.7332501273357,42.8565774913412,"Female","Colorado",1978,"Mountain","West","CO","Colorado"
"121",5,11,0,"All other causes",34.2964656469014,55.1928550855156,85.8906934224935,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"122",5,11,0,"Cancers",46.6758392919762,87.4502949427591,131.974752807941,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"123",5,11,0,"Cardiovascular",-34.498440038432,21.2502819689566,82.3766832759326,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"124",5,11,0,"Communicable",19.5850696390528,44.3759487556281,79.6505133161289,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"125",5,11,0,"Injuries",6.73891744903288,22.4018131654633,42.1366916143204,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"126",5,11,0,"Non-communicable",-4.54320810684385,23.347291232618,52.1898535769905,"Male","Colorado",1979,"Mountain","West","CO","Colorado"
"127",5,11,1,"All other causes",33.4391381318348,54.6605971142949,77.8067374586058,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"128",5,11,1,"Cancers",3.64525387785302,24.782381758053,46.6376026320752,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"129",5,11,1,"Cardiovascular",43.6613141442187,81.9360400864691,126.601136968652,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"130",5,11,1,"Communicable",-6.48321108520055,0.956771922049424,11.6766978164906,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"131",5,11,1,"Injuries",-0.556126519483768,7.43641587615149,16.7226135870008,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"132",5,11,1,"Non-communicable",11.7344083434289,27.1095134911377,40.8456083904718,"Female","Colorado",1979,"Mountain","West","CO","Colorado"
"133",5,12,0,"All other causes",32.3666138881862,52.935504670292,82.7595503642992,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"134",5,12,0,"Cancers",46.962089781589,88.0986969561549,135.403290399246,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"135",5,12,0,"Cardiovascular",-24.0903365690195,30.0813462219998,90.7996604621401,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"136",5,12,0,"Communicable",19.4581227314586,44.1268769442407,76.6175936314972,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"137",5,12,0,"Injuries",7.50596739123332,21.2224473523051,40.4199882768904,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"138",5,12,0,"Non-communicable",-4.34878281080804,20.6024568668825,50.2837920956723,"Male","Colorado",1980,"Mountain","West","CO","Colorado"
"139",5,12,1,"All other causes",31.3848763985971,51.9566410156849,75.2579082405233,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"140",5,12,1,"Cancers",1.64919188168296,23.460018251968,45.259566182709,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"141",5,12,1,"Cardiovascular",39.1376863355959,75.4941268319263,118.169263605364,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"142",5,12,1,"Communicable",-7.9907774477668,0.0552141915991319,10.3969944569724,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"143",5,12,1,"Injuries",-1.07467133828626,6.94270896279396,15.6650985574672,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"144",5,12,1,"Non-communicable",10.5785068862875,25.5598060749306,40.2972448135737,"Female","Colorado",1980,"Mountain","West","CO","Colorado"
"145",5,13,0,"All other causes",30.4318265178157,51.724276559371,80.4111866795424,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"146",5,13,0,"Cancers",51.4276415500095,90.9952167556985,138.937700541399,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"147",5,13,0,"Cardiovascular",-22.9009697306771,29.2073912950663,86.2290891074971,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"148",5,13,0,"Communicable",18.9144967930753,44.9243258032423,77.6374920542626,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"149",5,13,0,"Injuries",6.27863947686162,20.3438916501145,38.188431760656,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"150",5,13,0,"Non-communicable",-7.56048332770501,17.6102251294425,45.2953443537712,"Male","Colorado",1981,"Mountain","West","CO","Colorado"
"151",5,13,1,"All other causes",30.092988263284,50.0021212957635,71.2506688865692,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"152",5,13,1,"Cancers",0.360343426942286,22.7347202601644,43.7686715163711,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"153",5,13,1,"Cardiovascular",17.3875294601966,53.8314843743205,95.0312376910467,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"154",5,13,1,"Communicable",-8.25092860655068,0.114774462538236,11.3644545655971,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"155",5,13,1,"Injuries",-0.566629865775027,6.75875327176852,15.516764553351,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"156",5,13,1,"Non-communicable",9.57398850245714,24.8366584888419,40.2308305006066,"Female","Colorado",1981,"Mountain","West","CO","Colorado"
"157",5,14,0,"All other causes",28.0325064759497,48.9709242131146,76.8133321000733,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"158",5,14,0,"Cancers",57.3536490512466,92.4803412364918,141.182322591298,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"159",5,14,0,"Cardiovascular",-23.6025209718371,25.6282236521346,83.5977778544092,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"160",5,14,0,"Communicable",12.4679699822134,37.7812272514409,71.1287735056719,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"161",5,14,0,"Injuries",7.94714350107414,21.7518828169381,38.5692649687559,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"162",5,14,0,"Non-communicable",-9.65856523975142,14.9307816443168,42.1813381531824,"Male","Colorado",1982,"Mountain","West","CO","Colorado"
"163",5,14,1,"All other causes",28.9622467654248,49.0453348365629,69.3498876201275,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"164",5,14,1,"Cancers",0.0637561915064261,22.4556054946439,42.5576338207804,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"165",5,14,1,"Cardiovascular",8.31041748718647,45.3583047477637,84.3958305858069,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"166",5,14,1,"Communicable",-7.82830666356955,0.521064536127322,12.1957799029504,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"167",5,14,1,"Injuries",-0.0663317578989484,7.09740712441119,15.0192474648685,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"168",5,14,1,"Non-communicable",9.10720351767964,24.0109653085538,40.0890765496696,"Female","Colorado",1982,"Mountain","West","CO","Colorado"
"169",5,15,0,"All other causes",27.4483155726958,47.8046098387716,73.7722364234033,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"170",5,15,0,"Cancers",60.0181937739295,94.118007209936,133.902797574556,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"171",5,15,0,"Cardiovascular",-7.20896406489508,41.2755220988228,95.4927593024498,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"172",5,15,0,"Communicable",12.5800428835489,37.4316325481734,69.0119774408947,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"173",5,15,0,"Injuries",9.16437396297716,21.3821789652661,37.7601126865097,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"174",5,15,0,"Non-communicable",-12.4015337964026,12.1965811685615,39.363777377332,"Male","Colorado",1983,"Mountain","West","CO","Colorado"
"175",5,15,1,"All other causes",29.2088436951292,47.5710099170011,68.0417060922987,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"176",5,15,1,"Cancers",-0.604983270415343,21.2871337267582,40.4874503137023,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"177",5,15,1,"Cardiovascular",26.7630038591228,63.2981723138914,99.2175308945441,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"178",5,15,1,"Communicable",-9.10233469765753,-0.51837796099134,11.3489772817935,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"179",5,15,1,"Injuries",0.130556566326081,7.29800361099111,15.5379183598896,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"180",5,15,1,"Non-communicable",6.81611401048689,22.1702278140377,37.471660323386,"Female","Colorado",1983,"Mountain","West","CO","Colorado"
"181",5,16,0,"All other causes",24.8811024796778,45.8440845312061,72.7024440270578,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"182",5,16,0,"Cancers",56.582651245015,91.7284978514469,130.761230009184,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"183",5,16,0,"Cardiovascular",6.66554424643222,53.1371166539331,109.693110054982,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"184",5,16,0,"Communicable",9.02014773737083,32.9126385433273,62.2630690016965,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"185",5,16,0,"Injuries",9.03308465004033,22.0401148531197,37.2821778246209,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"186",5,16,0,"Non-communicable",-16.0407662024373,8.92316884921576,35.4877698872305,"Male","Colorado",1984,"Mountain","West","CO","Colorado"
"187",5,16,1,"All other causes",26.5687055218435,46.0035606072796,66.9327426308964,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"188",5,16,1,"Cancers",0.125330116225426,20.1941376058983,40.8145039986564,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"189",5,16,1,"Cardiovascular",24.8230823966171,59.596223313612,97.8251260055489,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"190",5,16,1,"Communicable",-11.9198345291109,-3.079872349363,8.69850067874495,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"191",5,16,1,"Injuries",0.750470122287655,7.45920614540691,14.5161684123199,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"192",5,16,1,"Non-communicable",3.61238720838346,18.9471515233351,33.2052762308859,"Female","Colorado",1984,"Mountain","West","CO","Colorado"
"193",5,17,0,"All other causes",25.5043522065746,47.0445668123782,73.3171539278761,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"194",5,17,0,"Cancers",59.3419058493322,92.2653752741672,131.873828383568,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"195",5,17,0,"Cardiovascular",11.9776728989509,60.005512931961,112.957365880634,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"196",5,17,0,"Communicable",3.12700615172842,24.6281203105631,50.2100914553632,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"197",5,17,0,"Injuries",9.43197805177028,21.8085782085306,37.0681937485896,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"198",5,17,0,"Non-communicable",-17.2191286055171,7.74369048686172,36.0212094303371,"Male","Colorado",1985,"Mountain","West","CO","Colorado"
"199",5,17,1,"All other causes",30.3865373819018,48.5637264623344,68.9051966237964,"Female","Colorado",1985,"Mountain","West","CO","Colorado"
"200",5,17,1,"Cancers",2.29416117542963,21.9133733783375,43.2443569572277,"Female","Colorado",1985,"Mountain","West","CO","Colorado"
"201",5,17,1,"Cardiovascular",39.4972783504166,73.6270181738,109.21011393099,"Female","Colorado",1985,"Mountain","West","CO","Colorado"
