"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","age.std.mortality.rate_LCL","age.std.mortality.rate_med","age.std.mortality.rate_UCL","Census_Division","Census_Region","stabbrs","rate.per.100k","state.reorder"
"25",9,2,0,0,"All other causes","White","Male","Florida",1970,140.611544992318,143.939162407117,147.238110046776,"South Atlantic","South","FL",143.939162407117,"Florida"
"26",9,2,0,0,"Cancers","White","Male","Florida",1970,234.845360224581,238.646150818355,242.554080744861,"South Atlantic","South","FL",238.646150818355,"Florida"
"27",9,2,0,0,"Cardiovascular","White","Male","Florida",1970,724.892459561884,734.74269364099,744.526673659069,"South Atlantic","South","FL",734.74269364099,"Florida"
"28",9,2,0,0,"Communicable","White","Male","Florida",1970,47.3119185109874,49.7802530938609,52.5261893862899,"South Atlantic","South","FL",49.7802530938609,"Florida"
"29",9,2,0,0,"Injuries","White","Male","Florida",1970,121.657906336138,124.737179349451,127.655761148352,"South Atlantic","South","FL",124.737179349451,"Florida"
"30",9,2,0,0,"Non-communicable","White","Male","Florida",1970,91.5035614442384,93.7212188379423,96.1284242831664,"South Atlantic","South","FL",93.7212188379423,"Florida"
"31",9,2,0,1,"All other causes","White","Female","Florida",1970,92.5303499449589,94.8801955467152,97.4108880919698,"South Atlantic","South","FL",94.8801955467152,"Florida"
"32",9,2,0,1,"Cancers","White","Female","Florida",1970,145.533290383905,147.981729509112,150.725973739687,"South Atlantic","South","FL",147.981729509112,"Florida"
"33",9,2,0,1,"Cardiovascular","White","Female","Florida",1970,458.623598198375,465.448559823191,472.378180711021,"South Atlantic","South","FL",465.448559823191,"Florida"
"34",9,2,0,1,"Communicable","White","Female","Florida",1970,30.0776245888534,31.6946254988239,33.3285587941838,"South Atlantic","South","FL",31.6946254988239,"Florida"
"35",9,2,0,1,"Injuries","White","Female","Florida",1970,50.2885012716094,51.9038206161168,53.7398341636699,"South Atlantic","South","FL",51.9038206161168,"Florida"
"36",9,2,0,1,"Non-communicable","White","Female","Florida",1970,42.8361438715257,44.2426076512744,45.7027745277731,"South Atlantic","South","FL",44.2426076512744,"Florida"
"37",9,2,1,0,"All other causes","Black","Male","Florida",1970,300.153835161967,312.878672203182,326.490981499066,"South Atlantic","South","FL",312.878672203182,"Florida"
"38",9,2,1,0,"Cancers","Black","Male","Florida",1970,291.147007053797,302.791648109638,314.991260335425,"South Atlantic","South","FL",302.791648109638,"Florida"
"39",9,2,1,0,"Cardiovascular","Black","Male","Florida",1970,794.643570994054,820.034077241968,844.924995935643,"South Atlantic","South","FL",820.034077241968,"Florida"
"40",9,2,1,0,"Communicable","Black","Male","Florida",1970,117.909122309795,127.775162530354,138.090919573042,"South Atlantic","South","FL",127.775162530354,"Florida"
"41",9,2,1,0,"Injuries","Black","Male","Florida",1970,266.379283916245,277.959511343016,289.049539548215,"South Atlantic","South","FL",277.959511343016,"Florida"
"42",9,2,1,0,"Non-communicable","Black","Male","Florida",1970,110.973823972396,117.330131948852,125.179581116232,"South Atlantic","South","FL",117.330131948852,"Florida"
"43",9,2,1,1,"All other causes","Black","Female","Florida",1970,197.48964570471,205.53773364578,214.162501716266,"South Atlantic","South","FL",205.53773364578,"Florida"
"44",9,2,1,1,"Cancers","Black","Female","Florida",1970,151.715804599783,158.611184849062,165.54032770235,"South Atlantic","South","FL",158.611184849062,"Florida"
"45",9,2,1,1,"Cardiovascular","Black","Female","Florida",1970,622.525579452187,644.036757186773,665.474034710203,"South Atlantic","South","FL",644.036757186773,"Florida"
"46",9,2,1,1,"Communicable","Black","Female","Florida",1970,59.0863223570407,64.3795653811909,70.1745417729589,"South Atlantic","South","FL",64.3795653811909,"Florida"
"47",9,2,1,1,"Injuries","Black","Female","Florida",1970,67.0786053351928,71.7271965947324,76.2960054517639,"South Atlantic","South","FL",71.7271965947324,"Florida"
"48",9,2,1,1,"Non-communicable","Black","Female","Florida",1970,94.1433082495678,100.009649986341,105.876122402531,"South Atlantic","South","FL",100.009649986341,"Florida"
"49",9,3,0,0,"All other causes","White","Male","Florida",1971,136.542879676204,139.634160153122,143.06703651417,"South Atlantic","South","FL",139.634160153122,"Florida"
"50",9,3,0,0,"Cancers","White","Male","Florida",1971,236.995014875245,240.519845490903,244.34427120347,"South Atlantic","South","FL",240.519845490903,"Florida"
"51",9,3,0,0,"Cardiovascular","White","Male","Florida",1971,709.345486620264,718.766374036568,727.457338231584,"South Atlantic","South","FL",718.766374036568,"Florida"
"52",9,3,0,0,"Communicable","White","Male","Florida",1971,46.1300848794466,48.6479791774092,51.1164669621818,"South Atlantic","South","FL",48.6479791774092,"Florida"
"53",9,3,0,0,"Injuries","White","Male","Florida",1971,117.598937264874,120.510337065754,123.291067420929,"South Atlantic","South","FL",120.510337065754,"Florida"
"54",9,3,0,0,"Non-communicable","White","Male","Florida",1971,91.2403524621135,93.4418200141981,95.6891666964075,"South Atlantic","South","FL",93.4418200141981,"Florida"
"55",9,3,0,1,"All other causes","White","Female","Florida",1971,90.5544302728813,92.8276002529991,95.1490899905119,"South Atlantic","South","FL",92.8276002529991,"Florida"
"56",9,3,0,1,"Cancers","White","Female","Florida",1971,145.315681516086,147.715470728475,150.21867305865,"South Atlantic","South","FL",147.715470728475,"Florida"
"57",9,3,0,1,"Cardiovascular","White","Female","Florida",1971,443.930229112632,450.329891913979,457.152026786757,"South Atlantic","South","FL",450.329891913979,"Florida"
"58",9,3,0,1,"Communicable","White","Female","Florida",1971,27.8085321637998,29.2900205892339,30.8792197621155,"South Atlantic","South","FL",29.2900205892339,"Florida"
"59",9,3,0,1,"Injuries","White","Female","Florida",1971,49.0032237855942,50.4651739701101,51.9507145531934,"South Atlantic","South","FL",50.4651739701101,"Florida"
"60",9,3,0,1,"Non-communicable","White","Female","Florida",1971,43.3863000011936,44.6600697059102,46.0816403993894,"South Atlantic","South","FL",44.6600697059102,"Florida"
"61",9,3,1,0,"All other causes","Black","Male","Florida",1971,297.723114230567,310.146240367467,322.26935460663,"South Atlantic","South","FL",310.146240367467,"Florida"
"62",9,3,1,0,"Cancers","Black","Male","Florida",1971,291.31127258024,302.657607285725,314.338205801491,"South Atlantic","South","FL",302.657607285725,"Florida"
"63",9,3,1,0,"Cardiovascular","Black","Male","Florida",1971,783.151097652505,806.434786137102,830.308455939244,"South Atlantic","South","FL",806.434786137102,"Florida"
"64",9,3,1,0,"Communicable","Black","Male","Florida",1971,104.160555323293,113.068694492033,121.829550159541,"South Atlantic","South","FL",113.068694492033,"Florida"
"65",9,3,1,0,"Injuries","Black","Male","Florida",1971,266.225489989544,276.454673120739,286.814794399124,"South Atlantic","South","FL",276.454673120739,"Florida"
"66",9,3,1,0,"Non-communicable","Black","Male","Florida",1971,111.715076512005,118.19201827045,125.168405669691,"South Atlantic","South","FL",118.19201827045,"Florida"
"67",9,3,1,1,"All other causes","Black","Female","Florida",1971,193.996787174221,201.285433217422,209.134891704665,"South Atlantic","South","FL",201.285433217422,"Florida"
"68",9,3,1,1,"Cancers","Black","Female","Florida",1971,154.147887656429,160.505278147453,166.886913618468,"South Atlantic","South","FL",160.505278147453,"Florida"
"69",9,3,1,1,"Cardiovascular","Black","Female","Florida",1971,610.737923620713,630.8309601617,651.769467495163,"South Atlantic","South","FL",630.8309601617,"Florida"
"70",9,3,1,1,"Communicable","Black","Female","Florida",1971,53.3861191703632,58.1160295853732,62.9610325255921,"South Atlantic","South","FL",58.1160295853732,"Florida"
"71",9,3,1,1,"Injuries","Black","Female","Florida",1971,66.8440719719186,70.9504027472243,75.1162980339011,"South Atlantic","South","FL",70.9504027472243,"Florida"
"72",9,3,1,1,"Non-communicable","Black","Female","Florida",1971,95.9813231152776,101.448415691129,106.619504464034,"South Atlantic","South","FL",101.448415691129,"Florida"
"73",9,4,0,0,"All other causes","White","Male","Florida",1972,132.194708981761,135.298695009042,138.556510701541,"South Atlantic","South","FL",135.298695009042,"Florida"
"74",9,4,0,0,"Cancers","White","Male","Florida",1972,240.064532070395,243.598275846533,247.522528017024,"South Atlantic","South","FL",243.598275846533,"Florida"
"75",9,4,0,0,"Cardiovascular","White","Male","Florida",1972,718.170677588742,727.251406027386,736.492608782552,"South Atlantic","South","FL",727.251406027386,"Florida"
"76",9,4,0,0,"Communicable","White","Male","Florida",1972,43.0411800856601,45.3723470128376,47.8325147297263,"South Atlantic","South","FL",45.3723470128376,"Florida"
"77",9,4,0,0,"Injuries","White","Male","Florida",1972,116.960091002081,119.750933481462,122.453847896695,"South Atlantic","South","FL",119.750933481462,"Florida"
"78",9,4,0,0,"Non-communicable","White","Male","Florida",1972,92.3919021327739,94.6434974840432,96.9039527416502,"South Atlantic","South","FL",94.6434974840432,"Florida"
"79",9,4,0,1,"All other causes","White","Female","Florida",1972,89.608986637989,91.7800950225793,93.8837241289382,"South Atlantic","South","FL",91.7800950225793,"Florida"
"80",9,4,0,1,"Cancers","White","Female","Florida",1972,146.805010077325,149.015252394977,151.486246269733,"South Atlantic","South","FL",149.015252394977,"Florida"
"81",9,4,0,1,"Cardiovascular","White","Female","Florida",1972,449.06511101087,455.826227692014,462.407826516084,"South Atlantic","South","FL",455.826227692014,"Florida"
"82",9,4,0,1,"Communicable","White","Female","Florida",1972,26.8239249563598,28.1798656622714,29.5960719855594,"South Atlantic","South","FL",28.1798656622714,"Florida"
"83",9,4,0,1,"Injuries","White","Female","Florida",1972,48.9043104179769,50.3925712224214,51.8568285927755,"South Atlantic","South","FL",50.3925712224214,"Florida"
"84",9,4,0,1,"Non-communicable","White","Female","Florida",1972,43.9614006227914,45.1765324803205,46.4949146168483,"South Atlantic","South","FL",45.1765324803205,"Florida"
"85",9,4,1,0,"All other causes","Black","Male","Florida",1972,290.953510216194,302.576723453734,314.349869952651,"South Atlantic","South","FL",302.576723453734,"Florida"
"86",9,4,1,0,"Cancers","Black","Male","Florida",1972,293.859104024896,304.394017378923,315.38723132379,"South Atlantic","South","FL",304.394017378923,"Florida"
"87",9,4,1,0,"Cardiovascular","Black","Male","Florida",1972,764.980115103186,787.673206068373,811.084989515638,"South Atlantic","South","FL",787.673206068373,"Florida"
"88",9,4,1,0,"Communicable","Black","Male","Florida",1972,99.2052787654822,107.178546618819,115.418571222995,"South Atlantic","South","FL",107.178546618819,"Florida"
"89",9,4,1,0,"Injuries","Black","Male","Florida",1972,266.351476274723,277.14719542506,287.756920615226,"South Atlantic","South","FL",277.14719542506,"Florida"
"90",9,4,1,0,"Non-communicable","Black","Male","Florida",1972,116.86956782075,123.369593821373,130.306130735708,"South Atlantic","South","FL",123.369593821373,"Florida"
"91",9,4,1,1,"All other causes","Black","Female","Florida",1972,190.442372626885,197.920158055733,204.936827653419,"South Atlantic","South","FL",197.920158055733,"Florida"
"92",9,4,1,1,"Cancers","Black","Female","Florida",1972,157.398655603803,162.932404547264,169.794807051626,"South Atlantic","South","FL",162.932404547264,"Florida"
"93",9,4,1,1,"Cardiovascular","Black","Female","Florida",1972,604.607403811237,624.91772345563,645.366429236608,"South Atlantic","South","FL",624.91772345563,"Florida"
"94",9,4,1,1,"Communicable","Black","Female","Florida",1972,50.4343316203426,54.9722426696834,59.6460559639098,"South Atlantic","South","FL",54.9722426696834,"Florida"
"95",9,4,1,1,"Injuries","Black","Female","Florida",1972,66.1680017603568,70.3032440955426,74.3966374025727,"South Atlantic","South","FL",70.3032440955426,"Florida"
"96",9,4,1,1,"Non-communicable","Black","Female","Florida",1972,97.0986690566455,102.047437011743,107.408203832186,"South Atlantic","South","FL",102.047437011743,"Florida"
"97",9,5,0,0,"All other causes","White","Male","Florida",1973,126.684192881545,129.718121277011,132.682718284726,"South Atlantic","South","FL",129.718121277011,"Florida"
"98",9,5,0,0,"Cancers","White","Male","Florida",1973,238.944896221072,242.478663390932,245.923374806886,"South Atlantic","South","FL",242.478663390932,"Florida"
"99",9,5,0,0,"Cardiovascular","White","Male","Florida",1973,711.943227652883,721.054467074792,729.281795172191,"South Atlantic","South","FL",721.054467074792,"Florida"
"100",9,5,0,0,"Communicable","White","Male","Florida",1973,43.0740848284113,45.2784479616606,47.6477840022584,"South Atlantic","South","FL",45.2784479616606,"Florida"
"101",9,5,0,0,"Injuries","White","Male","Florida",1973,118.381976004829,121.018935852388,123.775881877394,"South Atlantic","South","FL",121.018935852388,"Florida"
"102",9,5,0,0,"Non-communicable","White","Male","Florida",1973,92.9740368443027,95.134383342722,97.2543708272463,"South Atlantic","South","FL",95.134383342722,"Florida"
"103",9,5,0,1,"All other causes","White","Female","Florida",1973,87.1588984952226,89.2203841011578,91.5194402374109,"South Atlantic","South","FL",89.2203841011578,"Florida"
"104",9,5,0,1,"Cancers","White","Female","Florida",1973,146.670355278296,149.058216005765,151.624792841125,"South Atlantic","South","FL",149.058216005765,"Florida"
"105",9,5,0,1,"Cardiovascular","White","Female","Florida",1973,453.826699045181,459.965596758098,466.504013849444,"South Atlantic","South","FL",459.965596758098,"Florida"
"106",9,5,0,1,"Communicable","White","Female","Florida",1973,25.991510763366,27.3620886348508,28.736499788977,"South Atlantic","South","FL",27.3620886348508,"Florida"
"107",9,5,0,1,"Injuries","White","Female","Florida",1973,49.1183791626424,50.6009023881078,52.048892081073,"South Atlantic","South","FL",50.6009023881078,"Florida"
"108",9,5,0,1,"Non-communicable","White","Female","Florida",1973,44.5753892321183,45.8853081236999,47.1670484649813,"South Atlantic","South","FL",45.8853081236999,"Florida"
"109",9,5,1,0,"All other causes","Black","Male","Florida",1973,274.870260879068,285.504369300551,296.319161996434,"South Atlantic","South","FL",285.504369300551,"Florida"
"110",9,5,1,0,"Cancers","Black","Male","Florida",1973,298.196052447142,308.194542991948,319.589281390371,"South Atlantic","South","FL",308.194542991948,"Florida"
"111",9,5,1,0,"Cardiovascular","Black","Male","Florida",1973,763.539095609715,786.022030035994,810.456022701905,"South Atlantic","South","FL",786.022030035994,"Florida"
"112",9,5,1,0,"Communicable","Black","Male","Florida",1973,97.8882125307667,105.584870897038,113.235276847949,"South Atlantic","South","FL",105.584870897038,"Florida"
"113",9,5,1,0,"Injuries","Black","Male","Florida",1973,257.075081218346,267.672173589284,277.59928230443,"South Atlantic","South","FL",267.672173589284,"Florida"
"114",9,5,1,0,"Non-communicable","Black","Male","Florida",1973,120.912363901189,126.829159704605,133.448994171674,"South Atlantic","South","FL",126.829159704605,"Florida"
"115",9,5,1,1,"All other causes","Black","Female","Florida",1973,180.567372368259,187.460031149965,194.479579367584,"South Atlantic","South","FL",187.460031149965,"Florida"
"116",9,5,1,1,"Cancers","Black","Female","Florida",1973,157.830946797952,164.419167848414,170.410381022357,"South Atlantic","South","FL",164.419167848414,"Florida"
"117",9,5,1,1,"Cardiovascular","Black","Female","Florida",1973,597.233878684655,616.495676182228,637.488343444461,"South Atlantic","South","FL",616.495676182228,"Florida"
"118",9,5,1,1,"Communicable","Black","Female","Florida",1973,47.1563250476961,51.4416080333116,55.712750579214,"South Atlantic","South","FL",51.4416080333116,"Florida"
"119",9,5,1,1,"Injuries","Black","Female","Florida",1973,65.0617990904414,68.7781168405611,72.7444190421557,"South Atlantic","South","FL",68.7781168405611,"Florida"
"120",9,5,1,1,"Non-communicable","Black","Female","Florida",1973,97.0105866035116,101.78049197848,107.030931630837,"South Atlantic","South","FL",101.78049197848,"Florida"
"121",9,6,0,0,"All other causes","White","Male","Florida",1974,117.574202560226,120.643740199726,123.373717783627,"South Atlantic","South","FL",120.643740199726,"Florida"
"122",9,6,0,0,"Cancers","White","Male","Florida",1974,240.256651819662,243.845474601734,247.284451312955,"South Atlantic","South","FL",243.845474601734,"Florida"
"123",9,6,0,0,"Cardiovascular","White","Male","Florida",1974,679.257314189211,687.741392471883,696.207106797373,"South Atlantic","South","FL",687.741392471883,"Florida"
"124",9,6,0,0,"Communicable","White","Male","Florida",1974,39.4651917016408,41.5651271565611,43.7613232581487,"South Atlantic","South","FL",41.5651271565611,"Florida"
"125",9,6,0,0,"Injuries","White","Male","Florida",1974,113.045613619203,115.723016915763,118.146263203276,"South Atlantic","South","FL",115.723016915763,"Florida"
"126",9,6,0,0,"Non-communicable","White","Male","Florida",1974,91.8940570244339,93.8633252293289,96.0086015369378,"South Atlantic","South","FL",93.8633252293289,"Florida"
"127",9,6,0,1,"All other causes","White","Female","Florida",1974,82.8545095697465,84.7338448959822,86.8154274773237,"South Atlantic","South","FL",84.7338448959822,"Florida"
"128",9,6,0,1,"Cancers","White","Female","Florida",1974,147.516741866022,149.859246171107,152.067135437503,"South Atlantic","South","FL",149.859246171107,"Florida"
"129",9,6,0,1,"Cardiovascular","White","Female","Florida",1974,425.520986697348,431.083052855659,437.290743997342,"South Atlantic","South","FL",431.083052855659,"Florida"
"130",9,6,0,1,"Communicable","White","Female","Florida",1974,24.0715966789152,25.3839682747654,26.5766600944102,"South Atlantic","South","FL",25.3839682747654,"Florida"
"131",9,6,0,1,"Injuries","White","Female","Florida",1974,46.2807893945233,47.6456930818533,49.0360884998155,"South Atlantic","South","FL",47.6456930818533,"Florida"
"132",9,6,0,1,"Non-communicable","White","Female","Florida",1974,44.1929985287871,45.4525557169193,46.8459675272007,"South Atlantic","South","FL",45.4525557169193,"Florida"
"133",9,6,1,0,"All other causes","Black","Male","Florida",1974,255.047381992678,265.99882885516,276.2649926341,"South Atlantic","South","FL",265.99882885516,"Florida"
"134",9,6,1,0,"Cancers","Black","Male","Florida",1974,303.787058545335,314.217519557341,325.379359091268,"South Atlantic","South","FL",314.217519557341,"Florida"
"135",9,6,1,0,"Cardiovascular","Black","Male","Florida",1974,743.971260302542,767.403918031064,791.401244829819,"South Atlantic","South","FL",767.403918031064,"Florida"
"136",9,6,1,0,"Communicable","Black","Male","Florida",1974,92.4231516132341,99.7296584718576,108.215000700569,"South Atlantic","South","FL",99.7296584718576,"Florida"
"137",9,6,1,0,"Injuries","Black","Male","Florida",1974,240.539607035294,249.942231379068,259.711810808859,"South Atlantic","South","FL",249.942231379068,"Florida"
"138",9,6,1,0,"Non-communicable","Black","Male","Florida",1974,120.405926495163,126.363414621727,132.715313651639,"South Atlantic","South","FL",126.363414621727,"Florida"
"139",9,6,1,1,"All other causes","Black","Female","Florida",1974,170.564268274495,176.962234005499,183.990278276135,"South Atlantic","South","FL",176.962234005499,"Florida"
"140",9,6,1,1,"Cancers","Black","Female","Florida",1974,157.710805761661,163.64324607163,169.873708562334,"South Atlantic","South","FL",163.64324607163,"Florida"
"141",9,6,1,1,"Cardiovascular","Black","Female","Florida",1974,555.518263482359,573.524621629721,591.812084465612,"South Atlantic","South","FL",573.524621629721,"Florida"
"142",9,6,1,1,"Communicable","Black","Female","Florida",1974,43.2078134044527,47.0707151448219,51.1576895263981,"South Atlantic","South","FL",47.0707151448219,"Florida"
"143",9,6,1,1,"Injuries","Black","Female","Florida",1974,60.9390264374367,64.6224187521636,68.118777980534,"South Atlantic","South","FL",64.6224187521636,"Florida"
"144",9,6,1,1,"Non-communicable","Black","Female","Florida",1974,93.9075793196739,98.7491318282732,103.889743974992,"South Atlantic","South","FL",98.7491318282732,"Florida"
"145",9,7,0,0,"All other causes","White","Male","Florida",1975,110.79420826798,113.367431331464,115.969134133592,"South Atlantic","South","FL",113.367431331464,"Florida"
"146",9,7,0,0,"Cancers","White","Male","Florida",1975,240.40788729352,243.821682028215,247.236375258529,"South Atlantic","South","FL",243.821682028215,"Florida"
"147",9,7,0,0,"Cardiovascular","White","Male","Florida",1975,637.285274180498,645.240601329227,653.150455850363,"South Atlantic","South","FL",645.240601329227,"Florida"
"148",9,7,0,0,"Communicable","White","Male","Florida",1975,39.226410326618,41.2462709392108,43.197011266562,"South Atlantic","South","FL",41.2462709392108,"Florida"
"149",9,7,0,0,"Injuries","White","Male","Florida",1975,107.769035743595,110.456776749601,113.057500600137,"South Atlantic","South","FL",110.456776749601,"Florida"
"150",9,7,0,0,"Non-communicable","White","Male","Florida",1975,91.6605220158592,93.7912136117282,95.8548049029775,"South Atlantic","South","FL",93.7912136117282,"Florida"
"151",9,7,0,1,"All other causes","White","Female","Florida",1975,78.1670338873201,79.9016146427374,81.9181341434966,"South Atlantic","South","FL",79.9016146427374,"Florida"
"152",9,7,0,1,"Cancers","White","Female","Florida",1975,148.0959143412,150.322490481547,152.478386570644,"South Atlantic","South","FL",150.322490481547,"Florida"
"153",9,7,0,1,"Cardiovascular","White","Female","Florida",1975,391.214414620118,397.042459885183,402.708963263038,"South Atlantic","South","FL",397.042459885183,"Florida"
"154",9,7,0,1,"Communicable","White","Female","Florida",1975,23.6684592681172,24.8026862882809,26.0023543427632,"South Atlantic","South","FL",24.8026862882809,"Florida"
"155",9,7,0,1,"Injuries","White","Female","Florida",1975,44.2140491344528,45.5336016355266,46.8044877678947,"South Atlantic","South","FL",45.5336016355266,"Florida"
"156",9,7,0,1,"Non-communicable","White","Female","Florida",1975,43.5001167108529,44.7419812414927,45.9411521578625,"South Atlantic","South","FL",44.7419812414927,"Florida"
"157",9,7,1,0,"All other causes","Black","Male","Florida",1975,244.547081842749,254.683809104555,265.093437138481,"South Atlantic","South","FL",254.683809104555,"Florida"
"158",9,7,1,0,"Cancers","Black","Male","Florida",1975,314.040126146773,324.428082547,335.154122699111,"South Atlantic","South","FL",324.428082547,"Florida"
"159",9,7,1,0,"Cardiovascular","Black","Male","Florida",1975,723.548590385604,745.847785117879,767.385578853723,"South Atlantic","South","FL",745.847785117879,"Florida"
"160",9,7,1,0,"Communicable","Black","Male","Florida",1975,86.0007715289515,93.1703048340583,101.22775418561,"South Atlantic","South","FL",93.1703048340583,"Florida"
"161",9,7,1,0,"Injuries","Black","Male","Florida",1975,220.515611379417,229.104930085542,237.685863513496,"South Atlantic","South","FL",229.104930085542,"Florida"
"162",9,7,1,0,"Non-communicable","Black","Male","Florida",1975,119.773363390097,125.833565050939,132.06546471164,"South Atlantic","South","FL",125.833565050939,"Florida"
"163",9,7,1,1,"All other causes","Black","Female","Florida",1975,162.207726908093,168.052631072631,174.317715256912,"South Atlantic","South","FL",168.052631072631,"Florida"
"164",9,7,1,1,"Cancers","Black","Female","Florida",1975,158.290396102056,164.496472853116,170.446389022944,"South Atlantic","South","FL",164.496472853116,"Florida"
"165",9,7,1,1,"Cardiovascular","Black","Female","Florida",1975,529.313885723016,547.05303859908,565.790347461384,"South Atlantic","South","FL",547.05303859908,"Florida"
"166",9,7,1,1,"Communicable","Black","Female","Florida",1975,39.5735382913959,43.4279915736223,47.4034291200341,"South Atlantic","South","FL",43.4279915736223,"Florida"
"167",9,7,1,1,"Injuries","Black","Female","Florida",1975,56.7807238975847,60.0648110716617,63.6429338040229,"South Atlantic","South","FL",60.0648110716617,"Florida"
"168",9,7,1,1,"Non-communicable","Black","Female","Florida",1975,92.2156871927578,96.9875060977958,102.04355637611,"South Atlantic","South","FL",96.9875060977958,"Florida"
"169",9,8,0,0,"All other causes","White","Male","Florida",1976,105.793126119011,108.286096723654,110.754028440141,"South Atlantic","South","FL",108.286096723654,"Florida"
"170",9,8,0,0,"Cancers","White","Male","Florida",1976,243.980216359294,247.409355804807,250.947513643154,"South Atlantic","South","FL",247.409355804807,"Florida"
"171",9,8,0,0,"Cardiovascular","White","Male","Florida",1976,631.158912418162,638.398671870204,645.785281639629,"South Atlantic","South","FL",638.398671870204,"Florida"
"172",9,8,0,0,"Communicable","White","Male","Florida",1976,38.9090358946308,40.7880237081602,42.8989876922926,"South Atlantic","South","FL",40.7880237081602,"Florida"
"173",9,8,0,0,"Injuries","White","Male","Florida",1976,101.251485798533,103.974739452802,106.441889039879,"South Atlantic","South","FL",103.974739452802,"Florida"
"174",9,8,0,0,"Non-communicable","White","Male","Florida",1976,92.4953811657302,94.6338964938655,96.6652536279106,"South Atlantic","South","FL",94.6338964938655,"Florida"
"175",9,8,0,1,"All other causes","White","Female","Florida",1976,75.3604959820217,77.1599683745819,79.008386468052,"South Atlantic","South","FL",77.1599683745819,"Florida"
