"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year","Census_Division","Census_Region","stabbrs","state.reorder"
"54",9,5,0,"Non-communicable",25.0661358779823,31.6674305040327,38.7940798423394,"Male","Florida",1973,"South Atlantic","South","FL","Florida"
"55",9,5,1,"All other causes",90.4609243555399,98.2816598932438,105.677557422438,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"56",9,5,1,"Cancers",8.7792646645874,15.4209666941015,22.0048169748862,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"57",9,5,1,"Cardiovascular",136.015051322977,156.809742909487,177.29348927346,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"58",9,5,1,"Communicable",19.6646579076973,24.0706125232785,28.714538874635,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"59",9,5,1,"Injuries",14.126206886366,18.1219492216258,22.1772665175229,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"60",9,5,1,"Non-communicable",50.8669942175742,55.922661169335,61.4813674583055,"Female","Florida",1973,"South Atlantic","South","FL","Florida"
"61",9,6,0,"All other causes",133.876467941489,145.474461544571,156.148176483186,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"62",9,6,0,"Cancers",59.4363990430242,70.449339633135,82.3220136141522,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"63",9,6,0,"Cardiovascular",54.0170002689268,79.8950502628877,104.253170624613,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"64",9,6,0,"Communicable",50.1924380030424,58.13782760447,66.9910979342203,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"65",9,6,0,"Injuries",124.680768046864,134.169800460866,144.157321062682,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"66",9,6,0,"Non-communicable",26.0074653229222,32.5408353679834,38.9857625210067,"Male","Florida",1974,"South Atlantic","South","FL","Florida"
"67",9,6,1,"All other causes",85.3365287185981,92.308416406931,99.8294010560998,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"68",9,6,1,"Cancers",7.69921209123292,13.7905740154578,20.001656801492,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"69",9,6,1,"Cardiovascular",123.010564113309,142.473612596134,162.835141273819,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"70",9,6,1,"Communicable",17.780706583588,21.6801025013932,25.8769778042374,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"71",9,6,1,"Injuries",13.1042302245046,16.9732808031759,20.9062372504262,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"72",9,6,1,"Non-communicable",47.9418740418457,53.2802321197339,58.6325240717897,"Female","Florida",1974,"South Atlantic","South","FL","Florida"
"73",9,7,0,"All other causes",131.137436086559,141.263111309568,151.810738433437,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"74",9,7,0,"Cancers",69.1828495654544,80.5306713901985,91.9708354641802,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"75",9,7,0,"Cardiovascular",77.5934148875337,100.624026365099,123.497086247122,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"76",9,7,0,"Communicable",44.4708233628988,51.9152710856105,59.8606556677687,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"77",9,7,0,"Injuries",109.717774217508,118.513519418193,127.772236618974,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"78",9,7,0,"Non-communicable",25.4609952643269,32.0552975615663,38.5324494580603,"Male","Florida",1975,"South Atlantic","South","FL","Florida"
"79",9,7,1,"All other causes",81.7975847579346,88.1508100473597,94.8242944091364,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"80",9,7,1,"Cancers",7.86158579927932,14.1419474353291,20.5370748760366,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"81",9,7,1,"Cardiovascular",131.111657544905,150.147264203038,169.055456356363,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"82",9,7,1,"Communicable",14.3827460178246,18.6062347184303,22.6580174024342,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"83",9,7,1,"Injuries",10.9891886924421,14.570837940586,18.1388022180402,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"84",9,7,1,"Non-communicable",47.1557090034213,52.3470491665762,57.3796472239713,"Female","Florida",1975,"South Atlantic","South","FL","Florida"
"85",9,8,0,"All other causes",120.972342962182,131.140742218002,141.656405334567,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"86",9,8,0,"Cancers",76.0456921066555,88.0438065337176,100.000203499694,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"87",9,8,0,"Cardiovascular",78.0756897229418,104.058625764369,127.387074469868,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"88",9,8,0,"Communicable",43.4098508895288,50.8805424695913,58.6692666664686,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"89",9,8,0,"Injuries",96.3611874979004,105.187501952958,113.494270819544,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"90",9,8,0,"Non-communicable",29.0558463804487,35.6057995336854,42.2184549386651,"Male","Florida",1976,"South Atlantic","South","FL","Florida"
"91",9,8,1,"All other causes",73.6220854033269,80.0429139389871,87.1503797475917,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"92",9,8,1,"Cancers",7.9331755679878,13.9569302940786,20.0553049472619,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"93",9,8,1,"Cardiovascular",130.984974079088,149.262851194675,169.449767286229,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"94",9,8,1,"Communicable",14.6857874969376,18.2236414617607,22.2513587505968,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"95",9,8,1,"Injuries",8.72656140734731,12.2472462069001,15.5920320749356,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"96",9,8,1,"Non-communicable",45.9580515113165,50.6844071875525,55.8232504846258,"Female","Florida",1976,"South Atlantic","South","FL","Florida"
"97",9,9,0,"All other causes",118.624414132693,128.246464013643,137.733312763677,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"98",9,9,0,"Cancers",87.761347243416,99.869217934816,112.100742534671,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"99",9,9,0,"Cardiovascular",93.7442145641332,116.197475935594,139.881491845221,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"100",9,9,0,"Communicable",40.8443804241176,47.3616895062129,54.7897205849967,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"101",9,9,0,"Injuries",88.6227055362499,96.9736514912928,105.335690933724,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"102",9,9,0,"Non-communicable",33.1271676652069,40.3546790854779,47.6109924630093,"Male","Florida",1977,"South Atlantic","South","FL","Florida"
"103",9,9,1,"All other causes",71.1794817502765,77.3613888267813,83.6146830015193,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"104",9,9,1,"Cancers",8.82256645624101,15.0655291245106,21.2766418597855,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"105",9,9,1,"Cardiovascular",132.632878879874,151.245548815965,169.371097021641,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"106",9,9,1,"Communicable",13.9237725107542,17.544590391654,21.6119302484698,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"107",9,9,1,"Injuries",7.46075716364536,10.7304285811171,14.3601114323545,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"108",9,9,1,"Non-communicable",45.3419399828358,50.3430750397002,55.4076017269714,"Female","Florida",1977,"South Atlantic","South","FL","Florida"
"109",9,10,0,"All other causes",111.66880589209,120.99417000501,130.367539527559,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"110",9,10,0,"Cancers",92.1254840976643,104.233502978465,116.613406818874,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"111",9,10,0,"Cardiovascular",93.2202095396439,114.750139828707,136.950569508384,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"112",9,10,0,"Communicable",37.2519219292443,43.6505147521255,50.8878398443635,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"113",9,10,0,"Injuries",87.0835678772852,95.3379708095591,103.866733615009,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"114",9,10,0,"Non-communicable",31.7345822522881,38.6838824691591,45.7036788476081,"Male","Florida",1978,"South Atlantic","South","FL","Florida"
"115",9,10,1,"All other causes",67.6878722762799,73.7268577002937,80.2012224513309,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"116",9,10,1,"Cancers",8.97104462257289,14.7158036266767,21.1391395165497,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"117",9,10,1,"Cardiovascular",119.909331610221,137.367561175563,154.246275334379,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"118",9,10,1,"Communicable",11.2716977845423,14.5635661967228,18.2204283130749,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"119",9,10,1,"Injuries",7.18039024123531,10.4013638020561,13.7385040536122,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"120",9,10,1,"Non-communicable",42.1537593466851,46.6885548251835,51.8681827629919,"Female","Florida",1978,"South Atlantic","South","FL","Florida"
"121",9,11,0,"All other causes",109.11926360424,118.734392652265,127.761423320535,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"122",9,11,0,"Cancers",94.18875365954,106.615710915454,118.885372451145,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"123",9,11,0,"Cardiovascular",108.562379003156,131.405060316918,153.962698018445,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"124",9,11,0,"Communicable",39.5992946189571,45.8604535939686,52.6424144488145,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"125",9,11,0,"Injuries",81.7234616958183,89.8661732876172,98.483269432162,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"126",9,11,0,"Non-communicable",31.8158458046862,38.1102710167688,45.0116018988907,"Male","Florida",1979,"South Atlantic","South","FL","Florida"
"127",9,11,1,"All other causes",69.4530839665719,75.2141816615281,81.6479254252964,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"128",9,11,1,"Cancers",9.8222966575809,16.3891435381709,23.0511677802306,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"129",9,11,1,"Cardiovascular",131.841172019103,148.508065962123,166.108541267773,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"130",9,11,1,"Communicable",12.5920336388457,15.8812944255042,19.2366949439524,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"131",9,11,1,"Injuries",6.87430114931229,9.78871785099701,13.0266141461429,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"132",9,11,1,"Non-communicable",40.2198588992954,44.8889235279796,49.3557592251651,"Female","Florida",1979,"South Atlantic","South","FL","Florida"
"133",9,12,0,"All other causes",109.578492457039,118.704645550817,127.928381866037,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"134",9,12,0,"Cancers",94.4986304206438,107.067244661861,119.736399973968,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"135",9,12,0,"Cardiovascular",95.3184292146774,117.793477446043,140.932408422854,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"136",9,12,0,"Communicable",38.2957933252045,44.5510273408082,51.334309739061,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"137",9,12,0,"Injuries",77.756269984549,85.8354188495529,94.0821504545198,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"138",9,12,0,"Non-communicable",29.9053139291013,36.5573559689162,43.524113230877,"Male","Florida",1980,"South Atlantic","South","FL","Florida"
"139",9,12,1,"All other causes",65.8274457240869,72.1800150335986,78.2526141516431,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"140",9,12,1,"Cancers",12.4931547677225,18.311175623535,24.8752704840165,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"141",9,12,1,"Cardiovascular",134.396811876798,151.443633800313,168.316640477508,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"142",9,12,1,"Communicable",11.5615643809726,14.7620889580247,18.2372349295031,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"143",9,12,1,"Injuries",5.40455229583021,8.42846071579106,11.689818504848,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"144",9,12,1,"Non-communicable",38.9524493745836,43.4116881030416,47.9399787824391,"Female","Florida",1980,"South Atlantic","South","FL","Florida"
"145",9,13,0,"All other causes",106.189058386547,115.371512392762,124.401373945682,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"146",9,13,0,"Cancers",95.4273124184021,107.916675916912,120.996405118741,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"147",9,13,0,"Cardiovascular",102.52720276254,123.56376102553,146.085125697214,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"148",9,13,0,"Communicable",29.4052132384003,36.0683265700244,42.8246584172488,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"149",9,13,0,"Injuries",69.0592690521726,76.653097719221,84.4339742964735,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"150",9,13,0,"Non-communicable",30.3345704265137,36.9345168494933,43.9210855393138,"Male","Florida",1981,"South Atlantic","South","FL","Florida"
"151",9,13,1,"All other causes",65.2401863857301,71.5425547027563,77.5250809186271,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"152",9,13,1,"Cancers",13.0608410334896,18.7007758506164,25.2159632199255,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"153",9,13,1,"Cardiovascular",128.183897117747,144.665422123016,160.461604571406,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"154",9,13,1,"Communicable",12.8279115916546,16.0963825445918,19.5198382724083,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"155",9,13,1,"Injuries",4.57988809068505,7.26747203646904,10.0250204037793,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"156",9,13,1,"Non-communicable",37.0500049399286,41.4556371763759,46.1108231255305,"Female","Florida",1981,"South Atlantic","South","FL","Florida"
"157",9,14,0,"All other causes",105.625707920971,114.791721715688,124.079569719786,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"158",9,14,0,"Cancers",98.0267857299137,111.066911385552,123.228340454419,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"159",9,14,0,"Cardiovascular",101.10496004587,122.96708886183,143.050523260279,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"160",9,14,0,"Communicable",29.2050086780045,35.141869832888,41.4230942591948,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"161",9,14,0,"Injuries",63.771204573432,70.9853357217324,78.2116252819187,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"162",9,14,0,"Non-communicable",29.9923339413971,36.7305292426508,43.8131311259763,"Male","Florida",1982,"South Atlantic","South","FL","Florida"
"163",9,14,1,"All other causes",60.8418145270887,66.7409042098226,72.6865263463864,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"164",9,14,1,"Cancers",12.8532827829451,18.6985988081114,24.7041774667278,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"165",9,14,1,"Cardiovascular",118.048230163668,134.016330420126,150.176771016416,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"166",9,14,1,"Communicable",13.6730897464183,16.8944179417875,20.4973053521995,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"167",9,14,1,"Injuries",4.25033890751228,7.09295886643153,9.8852145096198,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"168",9,14,1,"Non-communicable",35.5206713658269,40.0845743282744,44.595682432756,"Female","Florida",1982,"South Atlantic","South","FL","Florida"
"169",9,15,0,"All other causes",102.030016109167,110.685937293219,120.07320963457,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"170",9,15,0,"Cancers",106.605218006492,119.167638138685,132.3816306873,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"171",9,15,0,"Cardiovascular",114.307268820185,134.868615840615,157.580356577187,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"172",9,15,0,"Communicable",32.0519146169441,38.153986354086,44.5156896097035,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"173",9,15,0,"Injuries",57.8536133547167,64.9681917265527,72.0412750689989,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"174",9,15,0,"Non-communicable",29.622918694917,36.0344850852738,42.9201897117822,"Male","Florida",1983,"South Atlantic","South","FL","Florida"
"175",9,15,1,"All other causes",58.591954414153,64.4877268761457,69.8513066706454,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"176",9,15,1,"Cancers",13.853886037526,19.7668080046353,26.0185819426143,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"177",9,15,1,"Cardiovascular",135.703782945572,151.633134742251,167.341394431275,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"178",9,15,1,"Communicable",13.3165991432799,16.4557035790229,19.8310932641191,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"179",9,15,1,"Injuries",3.55341345538605,6.13215451943249,8.7072247577636,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"180",9,15,1,"Non-communicable",32.9282629032527,37.5583679918371,41.9944772492896,"Female","Florida",1983,"South Atlantic","South","FL","Florida"
"181",9,16,0,"All other causes",99.0376896831283,107.546627411244,116.690521088431,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"182",9,16,0,"Cancers",113.907379021172,126.050698244856,138.169887202824,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"183",9,16,0,"Cardiovascular",125.256362412289,144.954250002049,166.81719168427,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"184",9,16,0,"Communicable",36.3776000399837,42.8230515327696,49.2190012969267,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"185",9,16,0,"Injuries",54.8161644149846,61.5211124399394,68.0878648233536,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"186",9,16,0,"Non-communicable",28.8498518204158,35.0450469552015,41.6872915754757,"Male","Florida",1984,"South Atlantic","South","FL","Florida"
"187",9,16,1,"All other causes",58.5976754049905,64.7944707351584,70.3432251986326,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"188",9,16,1,"Cancers",12.8891888943009,19.0284001905919,25.3720317743965,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"189",9,16,1,"Cardiovascular",157.412483625695,174.077952090874,190.632246287102,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"190",9,16,1,"Communicable",13.8239298223768,17.2940515924416,20.8318408001373,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"191",9,16,1,"Injuries",3.34018539883351,5.81716520003375,8.41946159967479,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"192",9,16,1,"Non-communicable",33.4183947943466,37.7733774641349,42.1757622371187,"Female","Florida",1984,"South Atlantic","South","FL","Florida"
"193",9,17,0,"All other causes",95.7587168996536,104.246646760937,114.181694215255,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"194",9,17,0,"Cancers",115.866988870343,128.333351696864,141.756478533547,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"195",9,17,0,"Cardiovascular",121.608545409191,141.831207604529,162.643108913202,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"196",9,17,0,"Communicable",37.269975061144,43.7359082421056,49.9044892014732,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"197",9,17,0,"Injuries",54.2607651994304,60.623326106857,67.5689789568201,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"198",9,17,0,"Non-communicable",28.0221219829915,34.5609878572294,41.3578378220509,"Male","Florida",1985,"South Atlantic","South","FL","Florida"
"199",9,17,1,"All other causes",58.9673495676398,64.1890142863085,69.906121050489,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
"200",9,17,1,"Cancers",13.4388639401486,19.9688918216839,26.6201383299876,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
"201",9,17,1,"Cardiovascular",162.950264946849,178.520775894787,195.398557788129,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
"202",9,17,1,"Communicable",14.5103597192734,18.138455915648,21.7449455767862,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
"203",9,17,1,"Injuries",4.15124553009443,6.45894576653036,8.90283901561243,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
"204",9,17,1,"Non-communicable",33.539686083845,38.249090639622,42.9600336011188,"Female","Florida",1985,"South Atlantic","South","FL","Florida"
