"","X","Cause.of.death","Cx_era1_diff_lcl","Cx_era1_diff_med","Cx_era1_diff_ucl","Cx_era1_diff_mean","Cx_era2_diff_lcl","Cx_era2_diff_med","Cx_era2_diff_ucl","Cx_era2_diff_mean","Cx_era3_diff_lcl","Cx_era3_diff_med","Cx_era3_diff_ucl","Cx_era3_diff_mean","Cx_p_era1_diff_lcl","Cx_p_era1_diff_med","Cx_p_era1_diff_ucl","Cx_p_era1_diff_mean","Cx_p_era2_diff_lcl","Cx_p_era2_diff_med","Cx_p_era2_diff_ucl","Cx_p_era2_diff_mean","Cx_p_era3_diff_lcl","Cx_p_era3_diff_med","Cx_p_era3_diff_ucl","Cx_p_era3_diff_mean","tot_Cx_era1_diff_lcl","tot_Cx_era1_diff_med","tot_Cx_era1_diff_ucl","tot_Cx_era1_diff_mean","tot_Cx_era2_diff_lcl","tot_Cx_era2_diff_med","tot_Cx_era2_diff_ucl","tot_Cx_era2_diff_mean","tot_Cx_era3_diff_lcl","tot_Cx_era3_diff_med","tot_Cx_era3_diff_ucl","tot_Cx_era3_diff_mean","sex","state"
"11",11,"Injuries",0.127473550365014,0.282654150271975,0.425896024764237,0.282232594257265,-0.0720033922291667,0.033303055967604,0.134399501148085,0.03351226957366,0.390856999276948,0.515281346767298,0.638204895335498,0.513496459582875,0.0476403742825294,0.102531223466939,0.157676851843961,0.102838968343088,-0.320334559472487,0.0655359524218816,0.51021828346888,0.0943682766685972,0.146661680606531,0.193600316599822,0.244884009504673,0.194091058201747,2.19318257032238,2.7517721803661,3.29481852669608,2.75284088736142,0.0301588208494281,0.501777055494061,0.905737304366954,0.493409384641546,2.27848326458266,2.64719132397659,3.07537884268029,2.65613214499225,"Female","Alabama"
"12",12,"Non-communicable",0.0253104597815756,0.117108890353469,0.221166708799112,0.117351037370374,-0.150078388093412,-0.0483921331452105,0.0480975830038802,-0.0484388977881647,0.382922621399088,0.503547709321351,0.631825057282085,0.503749017637233,0.0086904844715844,0.0421402491635648,0.0822578966877689,0.042753162340995,-0.904617188778882,-0.0888574525423315,0.137475724262733,-0.0763368815273483,0.14643299511667,0.188990260933698,0.239647799764968,0.19022070476099,2.19318257032238,2.7517721803661,3.29481852669608,2.75284088736142,0.0301588208494281,0.501777055494061,0.905737304366954,0.493409384641546,2.27848326458266,2.64719132397659,3.07537884268029,2.65613214499225,"Female","Alabama"
"13",1,"All other causes",-0.81258062242241,-0.097378017865089,0.871841300007247,-0.0661430010327026,-0.0719648011136797,0.396764545567286,0.858158469638172,0.393776719094346,0.365818017060833,0.76526919841679,1.18039916045599,0.767915313951734,-4.02970615489738,0.19707526075512,5.76096488585689,0.763560646193645,-11.1143283708353,0.598525544327439,6.87858823884534,1.43278181395378,0.213324021312031,0.413492756264021,0.724917305698519,0.429976335465108,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"14",2,"Cancers",-0.599604716122416,-0.199709136459051,0.234097678509285,-0.196292541028854,-0.512646150497568,-0.0799551219122465,0.282458541384631,-0.0891325031465983,0.0814872681848256,0.504664379062899,0.91864514423361,0.503946395835216,-5.00858602530797,-0.0117381189213892,4.89846221192439,-0.176197125315433,-3.36283085803126,0.0393803459177771,4.24970769398544,-0.292977216267482,0.0480550203659172,0.269364795441611,0.548153407263675,0.277374027703287,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"15",3,"Cardiovascular",-1.22466051213373,-0.578855558945127,0.0929277700029938,-0.568228256783648,-0.916308268510768,-0.356228941155419,0.174051555472494,-0.357696454997477,-0.432205052171368,0.0657508511979685,0.542788026190788,0.0673248849117693,-15.0156304713216,-0.15506726383205,9.52805263588278,-1.03591445638996,-8.22757897703118,-0.151576158017771,13.6146343114286,-0.503827351375371,-0.320209862429551,0.0352746300890992,0.272767922450013,0.0167557445129173,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"16",4,"Communicable",-0.40409044580313,-0.127784192346393,0.290988808418711,-0.108555296162113,0.257390625761768,0.465787927576382,0.652972301465751,0.462854099336796,-0.626886185344354,-0.407383848204302,-0.120615858399269,-0.399682906031711,-3.31772591316215,-0.00518296828430092,2.72926627092349,-0.0752917987447741,-13.6858985169999,0.636426894785476,10.5862528192999,1.27930747878645,-0.520893370467149,-0.219050422961936,-0.0557673383473318,-0.238260282236626,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"17",5,"Injuries",0.429301884409458,1.39528561821449,2.40894843745901,1.4181437865369,-0.611125950551804,-0.0969276177528299,0.4517281014184,-0.0863712439019103,0.601222247548646,1.07248477918779,1.51450250367426,1.06986882159059,-22.0907223313307,1.36022405239644,26.7648060022349,1.87629004337635,-6.69124054966404,0.160120174487745,4.80746065869547,-0.907189306101598,0.325357721599613,0.580325490323544,0.994805431360694,0.604701800143096,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"18",6,"Non-communicable",-0.501562573267788,-0.248974653642888,0.0458654909010229,-0.245036966999782,-0.336792150921203,-0.0970012676946643,0.150820702279254,-0.0979509972743206,-0.475587224521749,-0.134719614890232,0.156960108528244,-0.142598101063115,-5.94184507992573,-0.115515030376434,4.43991489816758,-0.352447309119827,-3.37262473382808,-0.0617786507386778,3.63447133997308,-0.00809541899578071,-0.339744901515706,-0.071339168180844,0.073683933535711,-0.0905476255877821,-1.16542925610836,0.238168706018272,1.72879169833149,0.233887724529798,-0.767514224357441,0.245526512697871,1.17338489015677,0.225479619110836,0.93820299835968,1.8601236311962,2.88724057649419,1.86677440919448,"Male","Arizona"
"19",7,"All other causes",-0.877974215493516,-0.160400842835349,0.779773528238153,-0.133430852107248,-0.120027018355224,0.34072336785294,0.857759086903873,0.348938508433552,-0.0804427225430333,0.428591570789847,0.895259266406872,0.424268556794472,-1.87062512681099,0.183007038738291,4.5435896040863,0.460705372238138,-9.90716327669561,0.510495030517046,7.32066112040153,-1.58443059622483,-3.4016331958253,0.593801989946006,3.75507099633269,-2.59588693744125,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"20",8,"Cancers",-0.173887737425298,0.197260718441964,0.594751594561292,0.199357197115588,-0.227581986143131,0.090356847438091,0.495246638924978,0.097117485084582,-0.711759032782173,-0.381464980635016,0.0129934258365348,-0.37482920400201,-2.083611614269,-0.126554196862504,2.56954874563194,0.0676564490986132,-3.65952614537914,0.128910703518107,3.8226553417096,0.361743366106738,-5.62923176943911,-0.47557031091312,6.28110060668375,4.09854895039724,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"21",9,"Cardiovascular",-2.61485510950436,-1.37061045046116,-0.139611662263312,-1.3637491865393,-1.01937551013665,-0.296019756104236,0.440558978408988,-0.291673994417946,-0.0686220227911344,0.521181385128423,1.14236218159805,0.528067299210601,-7.12609798601378,1.16522328220379,7.5698667734561,0.624647644119734,-10.3948100305809,0.19466920010614,15.9189102772834,1.62118686192667,-3.94707742026496,0.718070204275212,4.4085795656603,-2.25514992933382,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"22",10,"Communicable",-0.27059093878499,0.00842006193524407,0.458311710852793,0.0314038787533111,-0.0853578378218907,0.118672855419965,0.32840169230214,0.115823379014193,-0.407354125732375,-0.201341874795562,-0.0181200394750165,-0.202354603738708,-1.32063593812634,0.00740660151979017,1.03509880258782,-0.00695519011371146,-3.71825144362684,0.127173499450673,3.34604505755138,-0.123138670606305,-2.77539565289554,-0.244962401266044,3.81399315202429,1.29757207610115,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"23",11,"Injuries",-0.308743430496844,0.039129055166354,0.609930215368283,0.0740077292237346,-0.365916918988814,-0.10850229523346,0.130714678468431,-0.108326026125498,0.109868782024464,0.357573277318508,0.683467911729029,0.369515802193363,-2.45817186982527,-0.0150564128757911,1.10804234107273,-0.0736182001827838,-4.05251520523697,-0.0347699579268772,4.46985621055018,0.410780183818866,-4.83233114167416,0.47323225308444,3.95293628828262,-0.839901256328513,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"24",12,"Non-communicable",-0.158183804702172,0.176696170292244,0.574005373039317,0.181909578572333,-0.260634207988396,0.0329187674954989,0.355883906752283,0.0329927123127508,-0.484979912858866,-0.121129370306356,0.248185137780415,-0.111994333975248,-2.61155267653257,-0.118524777831292,1.74673646754099,-0.0724360751599895,-2.80224201313826,0.0964563522457841,3.2606836216031,0.313858854978867,-2.47098033991425,-0.106499554052029,2.88710588307067,1.2948170966052,-2.75348372190159,-0.967089808418024,0.674088389481317,-1.01050165498158,-0.843376525392539,0.193259283630695,1.23430323113253,0.194872064301634,-0.306653902496346,0.627773847431308,1.62924361047897,0.63267351648247,"Female","Arizona"
"25",1,"All other causes",-0.20892924076092,0.126848023856198,0.518898580265389,0.134868252433014,-0.072417078335659,0.162257380592774,0.400320130086886,0.163313408082966,0.17394054189813,0.437981904815561,0.702439891393877,0.439525421154044,-4.66435534865892,0.30712811961596,6.60090181856009,0.203683507231765,-0.335220980341854,-0.100989813763006,0.0443760472231788,-0.11470103396164,0.0818448909424805,0.185496555269188,0.300104751750847,0.187794899410936,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"26",2,"Cancers",-0.617860467078473,-0.408529357696951,-0.199496520456429,-0.406416751446253,-0.732597388925039,-0.513167550014551,-0.294092900406464,-0.514034520889398,0.151111636311098,0.420897024581637,0.701423351134249,0.424800631238742,-16.6702073951138,-0.697905716901218,15.673572536964,0.950897312011598,0.191532559448605,0.329161385529624,0.515307523895823,0.333962647774874,0.0706187715266368,0.181345745964259,0.289620266835993,0.18168808057378,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"27",3,"Cardiovascular",-0.825529391923395,-0.458052167263172,-0.0787848924814594,-0.457336058809038,-0.798997535631757,-0.493495035710652,-0.206271334086969,-0.498734529131476,-0.0225177491112942,0.302032642614808,0.605990327002514,0.301183752846414,-22.0498269204861,-0.618717095749793,20.0679320426301,1.09165594609207,0.150581007658918,0.316888063347506,0.513069274306896,0.320077487652312,-0.00918544870638421,0.131801467071188,0.245317511622069,0.126780368848508,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"28",4,"Communicable",0.160155152789453,0.373710943932505,0.598366337814557,0.373205189946795,-0.235241428805406,-0.0939668049871537,0.046532659056497,-0.0940153791762162,-0.213390307721008,-0.0355978877931937,0.121753696973206,-0.0366990211219564,-13.4457991205873,0.710875889339595,16.2122851336016,-0.998707089864506,-0.0343101309065107,0.0601429715321685,0.151287490801709,0.059705997729329,-0.10527700283129,-0.0144710481843698,0.052024663733764,-0.0174692253350681,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"29",5,"Injuries",0.197285766179393,0.650752144682998,1.07459983309637,0.643524500354806,-0.732981531772712,-0.416061907798064,-0.060444013955705,-0.411041040234597,0.920666269375465,1.2860439534499,1.65012035080169,1.28452768908611,-25.2016467957628,1.34885541615572,22.7772976853566,-0.329257593493178,0.0472360451028906,0.266397112875684,0.447611477293998,0.258969201429527,0.420783593801064,0.546135304061083,0.70779489967274,0.551599277541578,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"30",6,"Non-communicable",-0.208026032641152,-0.0995637076859484,0.0368485059119866,-0.0957168621860462,-0.332220366897906,-0.216050421891714,-0.105766649587819,-0.216607824369785,-0.238368460064068,-0.0683109705585706,0.101498507755763,-0.066695826642978,-4.13921450241979,-0.138208125612682,4.93006974260588,0.0817279180222559,0.0664719942619191,0.137511378306953,0.237528098757198,0.141985699375597,-0.11593689828353,-0.0299304631526019,0.0397893407165302,-0.0303934010397347,-0.520553177420873,0.186377426337414,0.953344847082134,0.192128270293278,-2.15681898729742,-1.56728064162168,-1.00079435030943,-1.57111988571851,1.75764342214495,2.33593878107924,2.99522685503777,2.34664264656037,"Male","Arkansas"
"31",7,"All other causes",-0.325184385181447,-0.0174976285630684,0.359803162924662,-0.00779612945208896,0.0157625621119823,0.249838325359422,0.477804721280327,0.251043782155785,0.479754871310925,0.733282761905,0.978297683478922,0.731554782703472,-0.540014624241449,-0.01766057935531,0.275474933366891,-0.0250831129611875,-11.2058286718703,-0.565402642526202,8.33786061651521,-0.625837459162688,0.209533061520229,0.30533432118392,0.410145904059765,0.305716547597447,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"32",8,"Cancers",-0.241348670315631,-0.0424170342090217,0.169052450383532,-0.0408403315127119,-0.417128850712646,-0.225848050200533,-0.044175703210104,-0.227603552022043,-0.13059363610976,0.0874545525818389,0.292498286991079,0.0896984368417612,-0.343681850474289,-0.0367413688748967,0.138005160626927,-0.0278597997839189,-5.00138544128136,0.60505650366577,7.78164682793907,0.928841245180183,-0.0575260872445438,0.0358674461390603,0.117332369798328,0.0358192097586983,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"33",9,"Cardiovascular",0.226470746926035,0.690651154537807,1.21284205464382,0.693943542720091,-0.749554695541898,-0.363978732449002,0.0231888215836251,-0.366325065070165,0.612025428877275,0.960479408002579,1.32690248143486,0.964298354651745,0.268901057996518,0.622379641109919,1.13869908516648,0.613611131761688,-6.87869743972444,1.01987577523817,10.4009615517783,0.851350813425058,0.289355889489143,0.401155413904697,0.522442804400973,0.401104860528093,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"34",10,"Communicable",0.132448589065476,0.348262168990716,0.575378642335478,0.348806786439369,-0.131641165098438,-0.00271676634449716,0.133801159925742,0.000491572174061312,-0.138786613619113,0.0264514879702202,0.168509613204946,0.0232449170766943,0.130709390604479,0.315449357077684,0.722707008354702,0.330533086313651,-2.27200389411489,0.028136581264477,1.60603082126927,-0.0645275140011985,-0.0646172906564377,0.0105138550260442,0.0688507314044195,0.00883271502970223,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"35",11,"Injuries",-0.182330842077814,0.0261871196695038,0.314818005190007,0.0381753595814713,-0.0591519143986604,0.113821677370638,0.268009756275724,0.109793112897856,0.188085538505835,0.386782909848816,0.594869920273857,0.389437407582606,-0.237497729277246,0.0256398943627221,0.28448789820367,0.0391872501607151,-5.24099263563531,-0.22364062502718,3.97002735088699,-0.301447917303953,0.0820379081178665,0.160728609650663,0.246300789221386,0.162536671531946,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"36",12,"Non-communicable",-0.0790315108005284,0.0725594308829828,0.221652408650377,0.0723486672356497,-0.174842572329996,-0.0329817449258244,0.0974536260868105,-0.0351336344867487,0.000724774427578792,0.210813610245059,0.406474568715005,0.208109362690503,-0.0809705463995784,0.0668671860547555,0.257194712051492,0.069611444509052,-1.65592394188587,0.113395670759751,1.97928120383896,0.211620831862598,0.000366580493984434,0.0865641380194457,0.16572937781952,0.0859899955541139,0.411119313561071,1.1059043557061,1.74294624948636,1.10463789501178,-0.805737651587209,-0.268724723123523,0.301046737731039,-0.267733784351255,1.8438379147484,2.40793491011092,2.98507810704799,2.40634326154678,"Female","Arkansas"
"37",1,"All other causes",-0.198217593345954,0.0287856466851693,0.24590525761228,0.0269704096846748,-0.0404432626109218,0.121332445686877,0.304688625551916,0.124010937433726,0.323120291923289,0.480928825003077,0.638124294847102,0.4818194189945,-0.66194149057929,-0.042344438879573,0.273834335994336,-0.102577291733692,-0.207793812386724,-0.0758918874273531,0.0223392587515614,-0.0782368235295257,0.109790098926175,0.154232120665,0.204251254329729,0.154236019032179,-1.09652112891594,-0.673597254572162,-0.241055997472153,-0.669483795299832,-1.98883000573571,-1.64858305551311,-1.30414118245276,-1.6496268166374,2.78559142524219,3.11240642814451,3.47028343787679,3.12086629062695,"Male","California"
"38",2,"Cancers",-0.678519208844687,-0.533184865036556,-0.396203447443651,-0.532868308264959,-0.08714714231241,0.0521577480293949,0.189344455595924,0.0516562999164302,0.222246236280039,0.349771193348113,0.488793473743019,0.349869629048186,0.482049755989755,0.792934646261008,2.16242242723737,0.950398585730346,-0.118874929169683,-0.031636091969068,0.0494896521693476,-0.0327678616951798,0.0725678375434363,0.111809241867491,0.155924307744713,0.112107340996218,-1.09652112891594,-0.673597254572162,-0.241055997472153,-0.669483795299832,-1.98883000573571,-1.64858305551311,-1.30414118245276,-1.6496268166374,2.78559142524219,3.11240642814451,3.47028343787679,3.12086629062695,"Male","California"
"39",3,"Cardiovascular",-1.25566722451105,-1.01708909354404,-0.779738257538958,-1.01319136096313,-0.644640186313748,-0.467971716005629,-0.281545799936483,-0.467299155215805,0.0791443156432009,0.260023498263648,0.442624266456027,0.258997326939717,0.982606520199343,1.50397916543349,3.75744875006136,1.79080424003581,0.179977346056687,0.286549300309312,0.377805676166895,0.283754677994523,0.0270282878899952,0.0838328271956314,0.135024581252157,0.0824733962629678,-1.09652112891594,-0.673597254572162,-0.241055997472153,-0.669483795299832,-1.98883000573571,-1.64858305551311,-1.30414118245276,-1.6496268166374,2.78559142524219,3.11240642814451,3.47028343787679,3.12086629062695,"Male","California"
