"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2002"	"2002"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2248	1257563	178.8	346.9
	"2002"	"2002"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23688	13697250	172.9	221.8
	"2002"	"2002"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	19513	6674585	292.3	228.6
	"2002"	"2002"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10864	4953956	219.3	252.6
	"2002"	"2002"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	15521	6945612	223.5	230.8
	"2002"	"2002"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	15978	9073792	176.1	240.9
	"2003"	"2003"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2036	1316660	154.6	196.0
	"2003"	"2003"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1816	1400657	129.7	175.4
	"2003"	"2003"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1831	1031418	177.5	214.8
	"2003"	"2003"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2555	1866404	136.9	155.0
	"2003"	"2003"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2053	1369379	149.9	204.7
	"2003"	"2003"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	23065	13724880	168.1	160.7
	"2003"	"2003"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	16788	7053660	238.0	154.3
	"2003"	"2003"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10360	5077409	204.0	168.6
	"2003"	"2003"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	16073	7318315	219.6	167.2
	"2003"	"2003"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14133	9250249	152.8	155.9
	"2003"	"2003"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2166	1268907	170.7	292.9
	"2003"	"2003"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	1952	1299486	150.2	274.9
	"2003"	"2003"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1904	910922	209.0	339.5
	"2003"	"2003"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2337	1604603	145.6	236.8
	"2003"	"2003"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2265	1277360	177.3	345.6
	"2003"	"2003"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23560	13786662	170.9	216.2
	"2003"	"2003"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	19643	6784942	289.5	225.8
	"2003"	"2003"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10668	4959900	215.1	245.2
	"2003"	"2003"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	15099	6945157	217.4	221.9
	"2003"	"2003"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	15718	9190691	171.0	230.4
	"2004"	"2004"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2071	1324558	156.4	194.1
	"2004"	"2004"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1814	1445760	125.5	166.8
	"2004"	"2004"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1867	1031428	181.0	214.3
	"2004"	"2004"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2567	1863418	137.8	153.8
	"2004"	"2004"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	1991	1394787	142.7	194.5
	"2004"	"2004"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22444	13797310	162.7	155.0
	"2004"	"2004"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	16978	7196797	235.9	153.5
	"2004"	"2004"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10249	5078001	201.8	166.5
	"2004"	"2004"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15792	7293173	216.5	163.9
	"2004"	"2004"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	13948	9382770	148.7	151.2
	"2004"	"2004"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2145	1278594	167.8	284.9
	"2004"	"2004"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2044	1340686	152.5	275.0
	"2004"	"2004"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1860	913045	203.7	328.3
	"2004"	"2004"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2406	1600828	150.3	241.6
	"2004"	"2004"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2283	1302552	175.3	331.0
	"2004"	"2004"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23280	13866357	167.9	210.5
	"2004"	"2004"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	19771	6935095	285.1	221.7
	"2004"	"2004"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10629	4969832	213.9	240.4
	"2004"	"2004"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	15161	6929618	218.8	220.3
	"2004"	"2004"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	15982	9323084	171.4	228.5
	"2005"	"2005"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2058	1328963	154.9	188.9
	"2005"	"2005"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1808	1495414	120.9	158.8
	"2005"	"2005"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1838	1031313	178.2	207.5
	"2005"	"2005"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2637	1857880	141.9	154.6
	"2005"	"2005"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2128	1422960	149.5	199.1
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22822	13832450	165.0	155.5
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	17122	7344055	233.1	151.8
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10307	5076409	203.0	166.3
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15395	7248164	212.4	158.9
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	13990	9519891	147.0	148.1
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2171	1286444	168.8	284.7
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2126	1386372	153.3	271.2
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1880	913540	205.8	328.6
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2306	1599801	144.1	224.0
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2226	1330938	167.3	319.6
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23648	13913945	170.0	210.1
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	20230	7084592	285.5	221.3
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10459	4969968	210.4	234.1
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	14956	6898559	216.8	215.7
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	16159	9460866	170.8	224.8
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2042	1333724	153.1	184.0
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1866	1540166	121.2	157.8
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1876	1032676	181.7	208.3
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2554	1855455	137.6	147.9
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2003	1504564	133.1	178.0
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22698	13846008	163.9	153.4
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	16997	7444486	228.3	148.8
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10221	5079323	201.2	163.8
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15404	7209320	213.7	159.2
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14461	9705520	149.0	149.0
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2075	1293213	160.5	261.2
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2071	1429084	144.9	251.8
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1841	915160	201.2	315.3
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2229	1598437	139.4	216.5
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2336	1399438	166.9	306.9
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23389	13927575	167.9	205.0
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	20278	7189757	282.0	218.6
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10436	4975113	209.8	230.3
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	14881	6868066	216.7	212.8
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	16360	9641442	169.7	219.0
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2080	1338248	155.4	184.2
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1828	1570043	116.4	149.7
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1877	1034950	181.4	204.2
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2632	1855300	141.9	150.2
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2121	1533671	138.3	183.7
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22684	13874822	163.5	151.3
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	16951	7500333	226.0	145.9
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10261	5091715	201.5	163.4
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15144	7191923	210.6	156.2
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14501	9881326	146.8	146.2
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2128	1301121	163.6	262.5
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2189	1458981	150.0	259.6
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1934	916207	211.1	325.8
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2332	1601502	145.6	219.6
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2321	1428447	162.5	300.4
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23849	13957514	170.9	204.6
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	19813	7250652	273.3	209.6
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10347	4986628	207.5	224.9
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	14975	6859701	218.3	211.2
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	16351	9812975	166.6	212.4
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2044	1348565	151.6	176.2
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1947	1599833	121.7	151.8
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1841	1037454	177.5	196.9
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2607	1863557	139.9	145.9
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2208	1565986	141.0	187.6
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22530	13954544	161.5	147.4
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	17054	7546154	226.0	144.8
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10273	5103088	201.3	161.7
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15061	7190126	209.5	153.6
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14672	10053324	145.9	144.4
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2096	1313789	159.5	252.8
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2182	1486562	146.8	241.3
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1843	917777	200.8	306.6
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2258	1610310	140.2	207.8
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2417	1461166	165.4	296.8
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	23522	14035802	167.6	197.0
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	20300	7286783	278.6	210.7
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10615	4999575	212.3	226.3
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	15105	6867660	219.9	210.4
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	16691	9984575	167.2	209.4
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2174	1363153	159.5	183.5
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1967	1624390	121.1	148.1
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1834	1040782	176.2	191.4
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2562	1877321	136.5	140.2
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2226	1603937	138.8	180.2
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22867	14035595	162.9	147.3
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	17264	7581370	227.7	144.4
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10166	5114689	198.8	159.3
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	14845	7193960	206.4	151.0
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14508	10229491	141.8	139.4
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2227	1328571	167.6	260.1
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2180	1509098	144.5	236.6
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1800	920044	195.6	287.0
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2415	1621430	148.9	216.9
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2390	1497356	159.6	276.8
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	24079	14111915	170.6	197.5
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	20291	7312821	277.5	206.5
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10641	5009049	212.4	223.1
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	15048	6878278	218.8	207.2
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	16676	10157399	164.2	203.3
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2180	1376482	158.4	179.0
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	2010	1644914	122.2	147.8
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1915	1043388	183.5	198.0
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2585	1890362	136.7	139.0
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2248	1631174	137.8	176.2
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	22878	14105562	162.2	145.1
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	17466	7630888	228.9	143.9
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	10039	5121488	196.0	155.9
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	15171	7193156	210.9	152.7
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	14861	10349638	143.6	140.0
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2160	1342297	160.9	239.2
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2215	1527806	145.0	229.7
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1879	922454	203.7	298.6
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2396	1632834	146.7	215.2
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2491	1524837	163.4	284.3
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	24331	14175153	171.6	195.6
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	20560	7358237	279.4	205.3
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10433	5015227	208.0	215.9
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	14825	6885161	215.3	201.6
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	17376	10275353	169.1	207.5
