"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	19248	8060076	238.8	166.0
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15407	5682632	271.1	159.5
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9966	4275507	233.1	170.4
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	14272	6013749	237.3	162.5
	"2005"	"2005"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11396	5705472	199.7	157.2
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2149	1156742	185.8	293.0
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2058	1302360	158.0	277.4
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1842	886880	207.7	326.5
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2223	1348377	164.9	243.1
	"2005"	"2005"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2216	1270601	174.4	323.8
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19739	7927449	249.0	219.3
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	18225	5445010	334.7	228.8
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10042	4088498	245.6	239.2
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13771	5681192	242.4	216.9
	"2005"	"2005"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13161	5546616	237.3	235.6
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2029	1191399	170.3	191.4
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1822	1447763	125.8	162.3
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1859	1003652	185.2	208.9
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2484	1565512	158.7	162.5
	"2006"	"2006"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	1955	1435553	136.2	177.1
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	18827	7969628	236.2	162.5
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15248	5697774	267.6	156.8
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9810	4257730	230.4	166.9
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	14285	5968856	239.3	163.2
	"2006"	"2006"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11660	5752153	202.7	157.4
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2065	1156154	178.6	271.0
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2029	1336830	151.8	260.0
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1810	886678	204.1	313.8
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2169	1340858	161.8	237.4
	"2006"	"2006"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2297	1332935	172.3	308.0
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19503	7849801	248.5	215.0
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	18193	5468341	332.7	226.0
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10015	4075000	245.8	236.0
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13760	5644354	243.8	215.5
	"2006"	"2006"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13214	5596812	236.1	229.4
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2062	1187649	173.6	191.7
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1782	1471170	121.1	154.0
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1838	1004074	183.1	202.5
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2574	1557117	165.3	166.5
	"2007"	"2007"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2106	1457863	144.5	186.0
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	18795	7895270	238.1	161.2
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15153	5681550	266.7	154.2
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9899	4248289	233.0	167.7
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	13983	5939422	235.4	159.9
	"2007"	"2007"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11714	5784379	202.5	156.0
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2109	1155990	182.4	271.8
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2131	1360631	156.6	268.4
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1904	885931	214.9	324.9
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2270	1336450	169.9	242.1
	"2007"	"2007"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2305	1355307	170.1	304.3
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19818	7790172	254.4	215.5
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	17724	5461001	324.6	217.0
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	9904	4068009	243.5	230.0
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13764	5623232	244.8	212.7
	"2007"	"2007"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13216	5632456	234.6	223.7
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2032	1188627	171.0	184.3
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1908	1495315	127.6	157.4
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1789	1004523	178.1	193.6
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2535	1556963	162.8	161.5
	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2201	1483268	148.4	190.8
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	18590	7849563	236.8	157.3
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15213	5662295	268.7	153.6
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9848	4236966	232.4	165.4
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	13848	5918637	234.0	156.9
	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11762	5815553	202.3	154.0
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2086	1159355	179.9	262.9
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2132	1382805	154.2	250.4
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1785	885575	201.6	300.2
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2195	1338180	164.0	230.3
	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2402	1381084	173.9	301.2
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19275	7757241	248.5	206.1
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	18142	5440502	333.5	219.2
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10089	4061838	248.4	230.6
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13842	5610830	246.7	211.7
	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13450	5668914	237.3	221.4
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2158	1192173	181.0	192.0
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1925	1515660	127.0	153.4
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1815	1005480	180.5	192.1
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2499	1563462	159.8	156.0
	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2195	1514014	145.0	181.5
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	18684	7808938	239.3	157.2
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15316	5641301	271.5	153.2
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9756	4227138	230.8	163.7
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	13546	5900136	229.6	153.8
	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11569	5849237	197.8	148.9
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2220	1163496	190.8	271.6
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2112	1401516	150.7	244.3
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1785	885698	201.5	289.0
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2331	1343086	173.6	239.4
	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2363	1410372	167.5	279.9
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19720	7730016	255.1	207.8
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	18079	5419500	333.6	215.1
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	10199	4054715	251.5	229.9
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13677	5598390	244.3	207.4
	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13227	5707076	231.8	213.2
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"California"	"06"	2163	1195959	180.9	187.6
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Florida"	"12"	1979	1532970	129.1	154.4
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Illinois"	"17"	1906	1006272	189.4	200.0
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"New York"	"36"	2464	1569837	157.0	151.6
	"2010"	"2010"	"Female"	"F"	"Black or African American"	"2054-5"	"Texas"	"48"	2234	1536356	145.4	179.2
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"California"	"06"	18645	7780118	239.6	155.2
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Florida"	"12"	15464	5642356	274.1	152.9
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Illinois"	"17"	9607	4217903	227.8	160.1
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"New York"	"36"	13790	5882534	234.4	155.0
	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"Texas"	"48"	11710	5867780	199.6	148.7
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"California"	"06"	2149	1167886	184.0	249.7
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Florida"	"12"	2156	1417122	152.1	238.5
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Illinois"	"17"	1869	886324	210.9	301.8
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"New York"	"36"	2269	1349205	168.2	233.3
	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"Texas"	"48"	2469	1432935	172.3	288.1
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"California"	"06"	19728	7707476	256.0	205.0
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Florida"	"12"	18162	5422815	334.9	212.9
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Illinois"	"17"	9937	4048461	245.5	221.4
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"New York"	"36"	13422	5587393	240.2	201.6
	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"Texas"	"48"	13763	5731676	240.1	217.9
