"","stratum.id","Census_Region","Census_Division","stabbrs","state","year","sex","X","COD","COD_cont_yrs_lcl","COD_cont_yrs_med","COD_cont_yrs_ucl","COD_cont_yrs_mean","COD_cont_prop_lcl","COD_cont_prop_med","COD_cont_prop_ucl","COD_cont_prop_mean"
"12","Alabama.1969.Male","South","East South Central","AL","Alabama",1969,"Male",12,"Non-communicable",0.123572739666934,0.190074060869041,0.25763617658328,0.191088349800128,0.0173562899294346,0.0266896653316778,0.0359721499474932,0.0267409291161963
"13","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",13,"All other causes",2.44083556006046,2.6876062810719,2.93493201946428,2.68790092985711,0.325044466421316,0.351562898587546,0.376931551628114,0.351311106965042
"14","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",14,"Cancers",0.308263857338738,0.40389951730131,0.508367972381408,0.405079530154885,0.0411268980993779,0.0528865254751864,0.0658341958718963,0.0529432420063651
"15","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",15,"Cardiovascular",2.51665353459192,2.76777853905588,3.01217930001691,2.76630052270953,0.333710364136621,0.361634749368322,0.388430005606218,0.361594750224254
"16","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",16,"Communicable",0.625830276362274,0.72827420686977,0.862179179320615,0.731929388657124,0.0822133885407694,0.0950224583173988,0.111828159998741,0.0956793874235778
"17","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",17,"Injuries",0.335368840881719,0.453858616300068,0.57203967087107,0.453421656188712,0.0444273828806171,0.0592365909322828,0.0729721236486025,0.0592392832819218
"18","Alabama.1970.Female","South","East South Central","AL","Alabama",1970,"Female",18,"Non-communicable",0.530305105108655,0.605737377650003,0.685800798972346,0.605942185806487,0.0697429662265845,0.0790159442759694,0.0894972451130663,0.0792322300988391
"19","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",19,"All other causes",2.08201985382879,2.30500194001923,2.53733397998564,2.30275198791114,0.308794442745953,0.336468899044741,0.368432839104462,0.336855829831474
"20","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",20,"Cancers",0.110716843801509,0.197555898233667,0.287252241937699,0.19817639130806,0.0163035891726448,0.0289746704354026,0.0412906976131312,0.0289676131628475
"21","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",21,"Cardiovascular",0.662636337359326,0.85304548200437,1.02847577481031,0.853098654415327,0.100008197847989,0.125007792724473,0.148392694478017,0.124716185534078
"22","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",22,"Communicable",0.8518781397653,0.980338115517967,1.11115300843615,0.980663525820227,0.124907798216048,0.143277123639048,0.161865255869285,0.143479150506285
"23","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",23,"Injuries",2.08249324215528,2.31638184240617,2.54562991230456,2.31497650248743,0.30910030291608,0.338866383236799,0.367954886119652,0.338654021030681
"24","Alabama.1970.Male","South","East South Central","AL","Alabama",1970,"Male",24,"Non-communicable",0.129027451565369,0.187419164044852,0.246720834279483,0.186824885494008,0.0188750039719665,0.0273320468151773,0.0363961253629618,0.0273271999346346
"25","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",25,"All other causes",2.34797334237707,2.57966740174563,2.81070343329136,2.57969470352636,0.330132341373068,0.356172249701518,0.382723947641862,0.356140986763843
"26","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",26,"Cancers",0.298881266321859,0.39332999940651,0.48554719020065,0.393219914690459,0.0414795510814018,0.0543410484997466,0.0665223511054437,0.0542777203085665
"27","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",27,"Cardiovascular",2.30551582310325,2.53211101031603,2.74749231041588,2.53264224806132,0.326349518493352,0.349727686580683,0.375466857342963,0.349642861971305
"28","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",28,"Communicable",0.561344014828389,0.672850694746947,0.792392660764157,0.673625380466662,0.0787974413492986,0.0928024378468262,0.10910017483827,0.0930023313061859
"29","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",29,"Injuries",0.340022234582267,0.441816944351044,0.554191991670514,0.442828401442767,0.0470851794164358,0.0608134084554897,0.0755707733732584,0.0611191801410682
"30","Alabama.1971.Female","South","East South Central","AL","Alabama",1971,"Female",30,"Non-communicable",0.548774074721706,0.622273295899374,0.694569948463513,0.621351323932793,0.0763129107517883,0.0856022673312359,0.0960339763460132,0.0858169195090313
"31","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",31,"All other causes",2.12082459930845,2.34979422645987,2.57182782549727,2.34912950579298,0.321592041539724,0.349522815284547,0.37712098993632,0.349351420805079
"32","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",32,"Cancers",0.126476389724099,0.21202561779944,0.296953574228179,0.213017029921167,0.0191644270288757,0.031649478482597,0.0433315322535496,0.0316443489188108
"33","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",33,"Cardiovascular",0.613318365766642,0.780736172422678,0.959899074452108,0.778458818136986,0.0926459755203571,0.115832053959437,0.140372982299762,0.115694793450918
"34","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",34,"Communicable",0.728204357071576,0.840609282675857,0.951103030509449,0.840136898209502,0.108548222112017,0.125119239754154,0.141328442937819,0.124965737965034
"35","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",35,"Injuries",2.13407850274203,2.36018991156547,2.58358390607779,2.3573357100796,0.322326342655683,0.350449526436063,0.379221046090867,0.350562431725057
"36","Alabama.1971.Male","South","East South Central","AL","Alabama",1971,"Male",36,"Non-communicable",0.133219598977074,0.186588496109555,0.240475919320849,0.186794043606838,0.0200505342856715,0.0277334093347642,0.0360038697184227,0.0277812671351012
"37","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",37,"All other causes",2.38729086374675,2.63806773089078,2.8579219675763,2.63608667529066,0.34683915624233,0.373854945852588,0.399719641594324,0.373791535758214
"38","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",38,"Cancers",0.283088132937987,0.370865268542998,0.457573617807752,0.369850279349348,0.0400373151542321,0.0524959594740624,0.0643341668373058,0.0524406387997466
"39","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",39,"Cardiovascular",2.14477578596039,2.35944815069936,2.59396610909649,2.36038312660081,0.310606784018703,0.334416429443945,0.359239326156702,0.334674512297005
"40","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",40,"Communicable",0.528616222406778,0.631961058172259,0.739560387917827,0.632392969874413,0.0753345930873928,0.0896050237986738,0.104440643926869,0.0896783195045069
"41","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",41,"Injuries",0.32451903162517,0.417467328106929,0.523794369642405,0.419023596966545,0.0462011503507799,0.0594820381507275,0.0740663872049495,0.0594028503865385
"42","Alabama.1972.Female","South","East South Central","AL","Alabama",1972,"Female",42,"Non-communicable",0.5681145484251,0.633698393690102,0.706619401144356,0.634512630042356,0.0799362487685888,0.0898381823346635,0.101240630664997,0.0900121432539887
"43","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",43,"All other causes",2.18404229914206,2.40325396568022,2.62867648365717,2.4051224137471,0.334628911611657,0.363297092820738,0.390984899041481,0.363216150820812
"44","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",44,"Cancers",0.144355415608353,0.229864343013471,0.319745190346028,0.230696131229027,0.0220008961007533,0.0347384057557705,0.0478770212452243,0.0348155669146513
"45","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",45,"Cardiovascular",0.633868016137904,0.801550114679636,0.96623851526445,0.800592348607508,0.0979830517589748,0.121071344683182,0.143167983056822,0.120852345897791
"46","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",46,"Communicable",0.651010466951668,0.748957092932609,0.858268515050249,0.750390222476115,0.0980362985564376,0.112983480330059,0.130368672273367,0.113365748108537
"47","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",47,"Injuries",2.02930677344454,2.2422999783038,2.46406557797408,2.24597643487465,0.311936508923395,0.339132881510211,0.367626468721232,0.339184904481567
"48","Alabama.1972.Male","South","East South Central","AL","Alabama",1972,"Male",48,"Non-communicable",0.136302931236661,0.188713198176214,0.241519297851892,0.189164844694253,0.0206035261080255,0.028413652774944,0.0362836470011632,0.0285652837766422
"49","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",49,"All other causes",2.40894742699207,2.63769759180168,2.86319215605156,2.63863521396086,0.360764139216108,0.387778112966327,0.415312859143181,0.38729100400142
"50","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",50,"Cancers",0.255199894023264,0.354121338532068,0.441859839135825,0.353132999269793,0.037629382054771,0.0520181735186119,0.0638923786680454,0.0518209078687327
"51","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",51,"Cardiovascular",2.00546170133724,2.24357280480875,2.48357712979146,2.24686565156404,0.300646927728218,0.329918279410192,0.357421134280831,0.329730096858223
"52","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",52,"Communicable",0.447597907449663,0.537675646436418,0.634308549335699,0.540725641529019,0.0660916427648456,0.0790655784277654,0.0933500958113864,0.0793713746716721
"53","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",53,"Injuries",0.304916053825455,0.400552937987967,0.495901897341607,0.402483141773951,0.0453964522924276,0.0589148238582495,0.0731193707378498,0.0590635578354173
"54","Alabama.1973.Female","South","East South Central","AL","Alabama",1973,"Female",54,"Non-communicable",0.562469994041617,0.630548401368498,0.706309220606619,0.631501548239808,0.0822561761347831,0.0927418306943044,0.104605511499598,0.0927230587645348
"55","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",55,"All other causes",2.02699857321116,2.23661481001635,2.44883271352794,2.23933447013971,0.318288710918943,0.34700109104434,0.373420372045424,0.346917272883468
"56","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",56,"Cancers",0.181467861393054,0.270907041672555,0.364343979287453,0.270273483262943,0.0286043531904464,0.0418646461335264,0.0563590192200678,0.0418520198686237
"57","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",57,"Cardiovascular",0.673407657253115,0.836323020223265,0.993751076492086,0.837589943347726,0.105705648002509,0.129519046250078,0.152104578139297,0.129699592030237
"58","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",58,"Communicable",0.616213010904091,0.719716499023913,0.830139001803419,0.719690313289534,0.0957188781013973,0.111417855265705,0.128881933758473,0.111530089765388
"59","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",59,"Injuries",1.98557975685621,2.19082239312054,2.42467545959802,2.1950477210238,0.310051039077187,0.340481445375902,0.366723443913842,0.340046717520182
"60","Alabama.1973.Male","South","East South Central","AL","Alabama",1973,"Male",60,"Non-communicable",0.143669424870857,0.192032846009908,0.245052898307677,0.19333897654449,0.0225771500767985,0.029810386836318,0.0377335794998769,0.0299543079321014
"61","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",61,"All other causes",2.31948329162811,2.53692815638857,2.7778450968385,2.5374726625842,0.367024196222654,0.39574670823332,0.422952413485454,0.395227474603295
"62","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",62,"Cancers",0.262313156813422,0.362153640307652,0.456290226435114,0.362202329567126,0.0409438018269267,0.0566685496586809,0.0712081424037601,0.0563971773975073
"63","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",63,"Cardiovascular",1.77681647540857,2.02126367739719,2.24277274338397,2.01919504218754,0.284148967392058,0.314786655419689,0.340891802949732,0.314394255817355
"64","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",64,"Communicable",0.387034113898371,0.471866304806389,0.566441087652001,0.473291527626588,0.0607170070235114,0.0733271167184997,0.0886626450482992,0.0737313838367741
"65","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",65,"Injuries",0.31678997460206,0.4111626327978,0.507858516927909,0.411385836476512,0.0498902592034583,0.0639782329560858,0.0791209884902485,0.0640578857356113
"66","Alabama.1974.Female","South","East South Central","AL","Alabama",1974,"Female",66,"Non-communicable",0.549117904995056,0.617516051781688,0.687292367625382,0.617323300742803,0.0855911466905287,0.0961511028574065,0.107237884247164,0.0961918226094574
"67","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",67,"All other causes",2.12099366992308,2.32840194165409,2.561455560826,2.33356385468187,0.339339610963974,0.368358267274563,0.398276274317859,0.368562718628047
"68","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",68,"Cancers",0.202370650523716,0.289424026996276,0.3879364444646,0.291609400553837,0.0323411578280458,0.0458053244074885,0.0602081023690634,0.0460377122357118
"69","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",69,"Cardiovascular",0.614328984176697,0.774083223716681,0.937963604302606,0.773300397576991,0.0990218691104936,0.121745299236479,0.145080828183802,0.12204365439929
"70","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",70,"Communicable",0.533619387707849,0.637864050423552,0.73309938261022,0.63610041934403,0.0852994832296933,0.10029769995271,0.11549069167635,0.100495257906337
"71","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",71,"Injuries",1.89545935443241,2.09415419148764,2.29552883935888,2.09384889523756,0.303799283007267,0.330377029077861,0.360995162434246,0.330727520501396
"72","Alabama.1974.Male","South","East South Central","AL","Alabama",1974,"Male",72,"Non-communicable",0.147812560561556,0.203615046052561,0.256540176604348,0.203442600940235,0.023556249921401,0.0319874364061362,0.0408822033573028,0.0321331363292187
"73","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",73,"All other causes",2.41391761665581,2.60063924503248,2.8342894239528,2.60818625346183,0.389544373130958,0.417897899505653,0.447266660310281,0.418408409673672
"74","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",74,"Cancers",0.289203043846176,0.388826009487657,0.483140701892704,0.388422080840682,0.0467134160565241,0.0623650708438871,0.0768010413809845,0.0622791086705061
"75","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",75,"Cardiovascular",1.56518073103166,1.79314783725735,2.01491153241041,1.79034985522643,0.259221506901415,0.287313359834516,0.315118519876488,0.287074626570732
"76","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",76,"Communicable",0.329273058554938,0.410973855343208,0.496361288985948,0.41179813173597,0.053615906183031,0.0658578716031595,0.079046803704425,0.0660750812738395
"77","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",77,"Injuries",0.311983079051659,0.414030822230536,0.506089873774361,0.413094642941063,0.0510575875775035,0.0665975315697606,0.0808426979478148,0.0662581941688019
"78","Alabama.1975.Female","South","East South Central","AL","Alabama",1975,"Female",78,"Non-communicable",0.552375970107114,0.620641808226999,0.695254408581049,0.622468288146995,0.0875351355081671,0.0998131786166239,0.112144174788288,0.0999045796424485
"79","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",79,"All other causes",2.28616012853362,2.5069584507645,2.7120130437405,2.50508376814639,0.358138657037065,0.385455422690299,0.411038732312432,0.385475168842829
"80","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",80,"Cancers",0.22869251137524,0.32287123236921,0.417298036392361,0.322757050937871,0.0356959575309836,0.0494859349538567,0.0636225695647105,0.0496501991173767
"81","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",81,"Cardiovascular",0.631703589329885,0.789806520954764,0.961691538298627,0.789766936781087,0.0999046419376327,0.121455204432047,0.143256689779796,0.12143507243271
"82","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",82,"Communicable",0.516446887694726,0.604043610927142,0.699305213722371,0.605406254637077,0.0795587589028762,0.0931199706817442,0.108382891225391,0.0931672413902288
"83","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",83,"Injuries",1.8633944108794,2.07373802700028,2.27429479188852,2.06963774202275,0.292790942971168,0.318031594031772,0.345666504497313,0.318456148948931
"84","Alabama.1975.Male","South","East South Central","AL","Alabama",1975,"Male",84,"Non-communicable",0.153831812992286,0.206504878993528,0.26439718619352,0.206769326091801,0.0235956557028674,0.0318219699566925,0.040102321320749,0.0318161692679235
"85","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",85,"All other causes",2.36686843133371,2.56903204136447,2.77079024499816,2.56707763807799,0.387498989246662,0.41608049787329,0.443601081813728,0.415722920203795
"86","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",86,"Cancers",0.336318981324545,0.427552018192211,0.519119451319874,0.426596930226794,0.0540503181396662,0.0692270478402566,0.0835680879916067,0.0690704952005301
"87","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",87,"Cardiovascular",1.60195031055615,1.82223669309063,2.03109356397718,1.8178544941942,0.266308779648442,0.294036047058305,0.321956693290775,0.294263085778019
"88","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",88,"Communicable",0.291717479306522,0.367416382692722,0.450305997710262,0.367173538414535,0.0469994105753377,0.0593527285538119,0.0718684591963096,0.0594665853795918
"89","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",89,"Injuries",0.305438627222202,0.39821855500862,0.491497577712405,0.398358102585488,0.0491882108653418,0.0645370210037966,0.0793215232562677,0.064499105141951
"90","Alabama.1976.Female","South","East South Central","AL","Alabama",1976,"Female",90,"Non-communicable",0.531277966473475,0.597840758819084,0.663210018648941,0.598587804132449,0.0858076580482538,0.0969788146960356,0.108769073829536,0.096977808296113
"91","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",91,"All other causes",2.3191242349487,2.5209544561057,2.74585121228353,2.52528059860913,0.359568090446284,0.387473197216725,0.416133355132369,0.387623325137435
"92","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",92,"Cancers",0.301667992490029,0.397738743812932,0.492660425035962,0.396376841777732,0.0464003613441633,0.0610640378254541,0.0751808167618121,0.0608327131810027
"93","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",93,"Cardiovascular",0.649056420857817,0.814301411581791,0.970976262717904,0.814170142303661,0.101458148919488,0.124553559507794,0.147219923667368,0.124892128112038
"94","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",94,"Communicable",0.467581603066322,0.558431022124647,0.642154482310488,0.556858163372058,0.0728187185960261,0.0853925012707627,0.0989509401804555,0.0854874044816819
"95","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",95,"Injuries",1.83494563296479,2.01079528188253,2.22506877442421,2.0169468846628,0.284466978422447,0.309337688862026,0.33771632724587,0.309581524683063
"96","Alabama.1976.Male","South","East South Central","AL","Alabama",1976,"Male",96,"Non-communicable",0.153057054892021,0.205704803344501,0.25969065933281,0.205751654589241,0.0236526198941427,0.0316709453071377,0.0397543277631386,0.0315829044047797
"97","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",97,"All other causes",2.29902990743221,2.49530620229498,2.71071062962646,2.4932742952398,0.387220106141264,0.415218131238326,0.44265681789156,0.414998482217653
"98","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",98,"Cancers",0.364741848451842,0.460063782752143,0.561141292866932,0.46000554151708,0.0610465395298115,0.0767014917938896,0.092722709733408,0.07655258783551
"99","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",99,"Cardiovascular",1.60342710739464,1.80404148368815,2.03315056504015,1.80631492820366,0.27273829465537,0.300604347910616,0.330715472883929,0.300520381989066
"100","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",100,"Communicable",0.24116950364713,0.311826781685193,0.38496223987205,0.312990867674716,0.0400992865705156,0.0518129136681086,0.063848459253369,0.0520940615824328
"101","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",101,"Injuries",0.263640061605703,0.355097862703026,0.442873420594728,0.355188459287541,0.0443033417894636,0.0591987640032468,0.0735051891904291,0.0590900893937902
"102","Alabama.1977.Female","South","East South Central","AL","Alabama",1977,"Female",102,"Non-communicable",0.513597557448258,0.581463852112286,0.648631422429666,0.580992191020387,0.0852566102025493,0.0968979167268597,0.108519043037598,0.0967443969815474
"103","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",103,"All other causes",2.1805916960027,2.37571601691201,2.57995489040501,2.37248207124804,0.348877883555744,0.375062403105858,0.402749534373141,0.374912174939277
"104","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",104,"Cancers",0.382996404859442,0.479927925887337,0.573339066630008,0.479207237856096,0.0611697386997101,0.0754951049681642,0.0907821086397321,0.0757255928106563
"105","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",105,"Cardiovascular",0.691617929102493,0.852018190862061,1.01390039625654,0.851402454614348,0.111676277966794,0.135084487352717,0.15736994784451,0.134476078471467
"106","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",106,"Communicable",0.432564597440412,0.514997072839173,0.60022062146372,0.516640905456817,0.0683187505714825,0.0814648173483778,0.0958933630923865,0.0816572912015021
"107","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",107,"Injuries",1.72593297983625,1.90787291333439,2.111145001183,1.90795181669925,0.276775235114011,0.301860206036068,0.330070165943007,0.301488750379475
"108","Alabama.1977.Male","South","East South Central","AL","Alabama",1977,"Male",108,"Non-communicable",0.143159933371316,0.202129235849495,0.251942120340146,0.200891938839975,0.0227552313210697,0.031879327792431,0.0395524056507725,0.0317401121976237
"109","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",109,"All other causes",2.14944341835445,2.33780439271399,2.53767632816276,2.33970233002517,0.383010400175552,0.410465339023406,0.439176883570401,0.410738081130736
"110","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",110,"Cancers",0.392186087764307,0.497726759173124,0.598231809933105,0.497311815430161,0.0696106239007842,0.0870974160288046,0.104786286805495,0.0872820346782114
"111","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",111,"Cardiovascular",1.51575999700609,1.7256700806222,1.93859792565908,1.72391114327379,0.273152510048412,0.302340443568834,0.330846572043542,0.302495009280462
"112","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",112,"Communicable",0.213028457155968,0.278129265284198,0.348886246868343,0.278867182594313,0.0376453100333488,0.0489424050388084,0.061558724036441,0.0489538791223078
"113","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",113,"Injuries",0.227651354700797,0.315529325888217,0.407047002729442,0.314860038722396,0.0404985714838785,0.0553685363771031,0.0707556400105025,0.0552504306620863
"114","Alabama.1978.Female","South","East South Central","AL","Alabama",1978,"Female",114,"Non-communicable",0.474775478821844,0.542573161045546,0.609943415770143,0.542527189138083,0.0836464927639823,0.0950533336476711,0.108037043236031,0.0952805651261968
"115","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",115,"All other causes",2.2014253827894,2.38555974641802,2.59324512069046,2.38999194615919,0.349413982055343,0.375439227921686,0.403054340307599,0.375638718045987
"116","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",116,"Cancers",0.46120091549626,0.559687559989644,0.66531980342997,0.559826773668153,0.0730148103296327,0.0878831214177819,0.103885736811158,0.0879755758484156
"117","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",117,"Cardiovascular",0.795458370810255,0.964430712038392,1.11939473972991,0.962051566855248,0.127483994007049,0.151348975327275,0.173148368957922,0.15113847030952
"118","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",118,"Communicable",0.379866165631206,0.458187753792946,0.542195234193818,0.458853340416413,0.0603703562025872,0.0720290581647741,0.0856776731840928,0.0721267666873508
"119","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",119,"Injuries",1.58612714527431,1.78220298077307,1.96277467402328,1.77855114616695,0.252592711136532,0.280224423500323,0.305067122744331,0.279476163808643
"120","Alabama.1978.Male","South","East South Central","AL","Alabama",1978,"Male",120,"Non-communicable",0.16123034220675,0.21442513483615,0.266691385690889,0.214079971464744,0.0254335781792577,0.0337568661355497,0.0415323997948865,0.0336443053000832
"121","Alabama.1979.Female","South","East South Central","AL","Alabama",1979,"Female",121,"All other causes",2.05949673217533,2.2377316082973,2.4322302815363,2.23811261467001,0.377006957270486,0.405909251582515,0.437109266946602,0.406588055651588
"122","Alabama.1979.Female","South","East South Central","AL","Alabama",1979,"Female",122,"Cancers",0.405953042018964,0.507792801526424,0.609371144075901,0.508977867643966,0.0753805457600451,0.0925651524397852,0.109646334092637,0.0924168720454496
"123","Alabama.1979.Female","South","East South Central","AL","Alabama",1979,"Female",123,"Cardiovascular",1.47012065350192,1.68252208070089,1.90223710534929,1.68539781425606,0.275560571026819,0.306176207288573,0.335644103794131,0.305978265255787
