"","X","Cause.of.death","Cx_era1_diff_lcl","Cx_era1_diff_med","Cx_era1_diff_ucl","Cx_era1_diff_mean","Cx_era2_diff_lcl","Cx_era2_diff_med","Cx_era2_diff_ucl","Cx_era2_diff_mean","Cx_era3_diff_lcl","Cx_era3_diff_med","Cx_era3_diff_ucl","Cx_era3_diff_mean","Cx_p_era1_diff_lcl","Cx_p_era1_diff_med","Cx_p_era1_diff_ucl","Cx_p_era1_diff_mean","Cx_p_era2_diff_lcl","Cx_p_era2_diff_med","Cx_p_era2_diff_ucl","Cx_p_era2_diff_mean","Cx_p_era3_diff_lcl","Cx_p_era3_diff_med","Cx_p_era3_diff_ucl","Cx_p_era3_diff_mean","tot_Cx_era1_diff_lcl","tot_Cx_era1_diff_med","tot_Cx_era1_diff_ucl","tot_Cx_era1_diff_mean","tot_Cx_era2_diff_lcl","tot_Cx_era2_diff_med","tot_Cx_era2_diff_ucl","tot_Cx_era2_diff_mean","tot_Cx_era3_diff_lcl","tot_Cx_era3_diff_med","tot_Cx_era3_diff_ucl","tot_Cx_era3_diff_mean","sex","state"
"23",11,"Injuries",-0.297046134316662,0.0692633197146028,0.889744118146263,0.130867421046959,-0.340988056758937,-0.104446175371558,0.148529027932623,-0.101419374507079,0.0883443265819834,0.366386029155176,0.674538801920818,0.366923655450415,-3.99750201639174,-0.0303402230348873,1.76503187423406,-1.03736982441694,-4.9364474386727,-0.0085411061993181,4.67631361564771,-7.90234575298418,-3.69804063285515,0.466350765620331,4.4657025592979,0.282546214866294,-2.87870679922513,-1.06139197707621,0.679129470597033,-1.08080712533995,-0.876327895397199,0.143213171787239,1.2219448831237,0.151597179898804,-0.466882626622655,0.594367223817815,1.67525020308645,0.604598029856585,"Female","Arizona"
"24",12,"Non-communicable",-0.173449162739254,0.141847250953188,0.614639333121245,0.159452391827027,-0.244581435082341,0.0270168537956279,0.358352585935262,0.0366374900514258,-0.477092100191357,-0.097019556311046,0.271910734396904,-0.102967748216404,-2.26440530275373,-0.0908049626923104,1.9977933458184,-0.0650501258152799,-3.77240477639246,0.0755939847077075,3.07397363878334,1.04397591405447,-2.76379685419523,-0.0800740952113455,3.0575913000606,-0.206997532273724,-2.87870679922513,-1.06139197707621,0.679129470597033,-1.08080712533995,-0.876327895397199,0.143213171787239,1.2219448831237,0.151597179898804,-0.466882626622655,0.594367223817815,1.67525020308645,0.604598029856585,"Female","Arizona"
"25",1,"All other causes",-0.203195816853312,0.118758090126438,0.476099524256582,0.129527368513962,-0.088255879611412,0.154463356376507,0.406835961589512,0.156813699795274,0.171665011434695,0.452960679967049,0.724017330369338,0.452956654041738,-5.24952484714875,0.283453808828063,5.24683625714806,-0.240265011772909,-0.335658470823863,-0.102943754517545,0.0537247496020106,-0.112266755673071,0.0865519428249439,0.194141214061762,0.3072534996264,0.195567735639606,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"26",2,"Cancers",-0.625435982919071,-0.408998346386307,-0.193223687869523,-0.407305420192822,-0.746731637360212,-0.518658890718213,-0.307848369585867,-0.520344160659455,0.154593466934547,0.432482615902531,0.684704905241187,0.426819933655844,-10.5246163063085,-0.65658656279886,15.6206263704267,-1.73013041835981,0.201987753332849,0.335943956734484,0.531448864902997,0.344057771401439,0.0711638304347672,0.185535861901173,0.298610230770146,0.185155567016683,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"27",3,"Cardiovascular",-0.828174585511511,-0.467735406794461,-0.107906573431526,-0.4666141980912,-0.804855705601519,-0.498242334943996,-0.177895062842343,-0.495457104266336,-0.0251177986716168,0.278434674363689,0.60520294905171,0.284980955283462,-12.9433213759499,-0.640310029120777,18.1838696680154,-1.51429523961408,0.144808140478116,0.322950274118345,0.505805885582783,0.321082161607678,-0.0116056749064525,0.121294474340311,0.244267808524031,0.121072774324667,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"28",4,"Communicable",0.16469402748572,0.383003433807785,0.637016302174627,0.387127990341695,-0.226951165154082,-0.0927650727661464,0.0431453269654392,-0.0920971717095246,-0.211264820030351,-0.044401843191465,0.126358663795437,-0.0432118080807398,-13.574727692336,0.739183110984979,8.93833720059251,2.14407111601848,-0.0345419723517015,0.0598891464398332,0.158532805490436,0.0602425613495761,-0.103485476998367,-0.0185061020101044,0.0532852676411487,-0.0206626739836114,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"29",5,"Injuries",0.178851776349738,0.618437027954056,1.03081701445776,0.610080380564908,-0.696782530107017,-0.377285495823119,-0.0732818358635113,-0.383200813178437,0.950633493784096,1.27283464906555,1.60629854467366,1.2733398250324,-20.1360290502172,1.27124842763555,13.870113730746,2.81458856874046,0.0593660077573697,0.245536389778602,0.421519841108929,0.245631390610452,0.414427782926164,0.551124530221626,0.734024042516441,0.557092839739848,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"30",6,"Non-communicable",-0.195997452068777,-0.0809024740341735,0.0503879869104218,-0.0801935357394858,-0.330297853779,-0.210409975239084,-0.0968646887010633,-0.212517298662434,-0.2560869461828,-0.0804451913905985,0.0877587681495221,-0.082977836804659,-1.76714631566695,-0.079851587579144,4.9857031799202,-0.473969015012135,0.0648480109696356,0.136355087205041,0.252742163567409,0.141252870703926,-0.124030299309587,-0.0352189671168545,0.0366750695063857,-0.0382262427371919,-0.565562072510722,0.180891395833431,0.94043805291937,0.172622585397056,-2.11192742903785,-1.54776149057933,-0.993553628090103,-1.54680284868091,1.66987300346865,2.31351554185238,2.95747004720512,2.31190772312805,"Male","Arkansas"
"31",7,"All other causes",-0.324385209196296,-0.00272224264131826,0.312117403667895,-0.00307099936149527,0.00351046044819595,0.253959230548121,0.469025535676252,0.250514868967538,0.465900245883952,0.71106725138477,0.987216732259042,0.713072097788832,-0.637631085842247,-0.00215317030178179,0.261476257213027,-0.0418167464613331,-10.2289309609573,-0.560035038398733,11.6006384921135,0.0985210004693214,0.201286481510375,0.297517991998935,0.410654103812594,0.29903931238464,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"32",8,"Cancers",-0.242409074510629,-0.0379192172648157,0.154953651047698,-0.0399477038969326,-0.452910790957696,-0.252169111262704,-0.051383126601436,-0.250058328459835,-0.109197351205002,0.116194466495028,0.337332403603211,0.117239209693441,-0.421028021034432,-0.0358362351101548,0.137038147091794,-0.0514783438909574,-9.44645629743243,0.658490145946051,8.35530337309602,0.348602143785594,-0.0495253285046603,0.0481974437582191,0.134041455349571,0.0474546754411567,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"33",9,"Cardiovascular",0.116391514002626,0.660384375028627,1.16444314113269,0.656267817880951,-0.761276640822979,-0.354256806404977,0.0202648101721462,-0.362464315662896,0.605484781496804,0.965843009763066,1.31228775343734,0.960068003271951,0.189624630903361,0.60828741413725,1.20808785412733,0.662159133341269,-9.92711535088719,1.02081523842332,7.90620519699478,0.396032625920525,0.273302223796824,0.402001393783528,0.52100361033711,0.401316955550385,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"34",10,"Communicable",0.166227219176113,0.348265208264516,0.575426659851737,0.35453499758171,-0.137856273431165,-0.00442338092001276,0.117274723781215,-0.00594332237333417,-0.125875055405093,0.0152645229098868,0.166999034397916,0.0185994648636956,0.14653408126085,0.332725165953766,0.917379290802746,0.336615061135982,-1.50199671577511,0.0303197188154681,2.19592591915265,0.119698476612599,-0.0563207696296297,0.00668585570782341,0.0668777709964172,0.00671498970200129,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"35",11,"Injuries",-0.188029842039552,0.0266769759077374,0.253224181334097,0.0280667903766706,-0.0700171083872193,0.111114645356659,0.263209953174375,0.107229884429986,0.197844142711622,0.397238560690445,0.581475425117881,0.395231126971001,-0.302453990537521,0.0262244364407228,0.279022563257514,0.0267105873807046,-4.98931199859565,-0.238290838188717,5.73893920809255,0.0464087060576111,0.0876340450335285,0.16633674518007,0.25067879502075,0.165994413110969,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"36",12,"Non-communicable",-0.0683992468084778,0.0664934060858125,0.212261457679662,0.0676189979939703,-0.162134860097263,-0.022547586137883,0.0956706676454735,-0.0242955610955972,0.00810383941526574,0.18867021833659,0.383021133554683,0.191516261111463,-0.0978372539482924,0.0595098924910034,0.257272503582848,0.0678103084943348,-1.84371299743089,0.0674078303768277,1.83253444439076,-0.00926295284564993,0.00367926355779025,0.0792267930249197,0.160485833781184,0.0794796538108493,0.31370192707175,1.05987273050238,1.83593354034723,1.06346990057487,-0.842856149954274,-0.286024158877054,0.259386954409886,-0.285016774194138,1.82281048094319,2.38829403227854,2.97783758613002,2.39572616370038,"Female","Arkansas"
"37",1,"All other causes",-0.202879529976731,0.0246738594061325,0.233261182567999,0.0229258387975244,-0.0355037802605269,0.123006781400964,0.274097870120353,0.123223661876262,0.33261519996146,0.479130552351779,0.638281498156185,0.481200611976323,-0.575995857029331,-0.0321282896872565,0.264344731182377,-0.0754976808605305,-0.194869065704515,-0.0732869393706375,0.0188818492690456,-0.0771112139894837,0.111084881316916,0.153013599650752,0.197926519828439,0.153542685034449,-1.10665654105843,-0.677278990001242,-0.24726113692294,-0.681627917214324,-2.00916892276367,-1.66454159982743,-1.29978903609912,-1.66339381986287,2.77558386616344,3.1330394229455,3.47036062357648,3.13226368907749,"Male","California"
"38",2,"Cancers",-0.68154193761098,-0.538905284779128,-0.401080988757574,-0.538313509607322,-0.0753375227119624,0.0501191798636083,0.18044039960498,0.0507772872419546,0.212953300824418,0.351663153308678,0.489330922252193,0.351569158738038,0.470767843127832,0.791966590485666,1.96849720983726,0.941453113053347,-0.119760064375381,-0.0299230324533673,0.0441838448454019,-0.0324183029992263,0.0704908892909476,0.112401627115554,0.151958721447626,0.112124508292623,-1.10665654105843,-0.677278990001242,-0.24726113692294,-0.681627917214324,-2.00916892276367,-1.66454159982743,-1.29978903609912,-1.66339381986287,2.77558386616344,3.1330394229455,3.47036062357648,3.13226368907749,"Male","California"
"39",3,"Cardiovascular",-1.24025975932365,-1.01258093741496,-0.775066853957396,-1.01006014818801,-0.662242941636798,-0.477922892729989,-0.289398786677882,-0.47466645934994,0.0874525495377134,0.262599756853142,0.434197639051848,0.263103718310333,0.962351676118198,1.49367156669982,3.63648751503495,1.71379344554793,0.185538412822612,0.28603301382082,0.382611635783453,0.285645959683804,0.0299403748345285,0.0835661253415775,0.135087396134986,0.0835570815369455,-1.10665654105843,-0.677278990001242,-0.24726113692294,-0.681627917214324,-2.00916892276367,-1.66454159982743,-1.29978903609912,-1.66339381986287,2.77558386616344,3.1330394229455,3.47036062357648,3.13226368907749,"Male","California"
