Czech Republic, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 21/01/2013
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1941     38     0.00964     0.00119     0.00242     0.00291     0.00167     0.00145
1941     39     0.00625     0.00081     0.00163     0.00191     0.00082     0.00108
1941     40     0.00407     0.00060     0.00074     0.00103     0.00081     0.00089
1941     41     0.00233     0.00029     0.00040     0.00055     0.00050     0.00060
1941     42     0.00144     0.00016     0.00026     0.00029     0.00033     0.00040
1941     43     0.00078     0.00011     0.00007     0.00018     0.00014     0.00028
1941     44     0.00033     0.00003     0.00005     0.00009     0.00003     0.00012
1941     45     0.00017     0.00001     0.00002     0.00003     0.00003     0.00008
1941     46     0.00007     0.00001     0.00001     0.00001     0.00001     0.00003
1941     47     0.00003     0.00001     0.00001     0.00000     0.00000     0.00001
1941     48     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1941     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     13     0.00003     0.00003     0.00000     0.00000     0.00000     0.00000
1942     14     0.00039     0.00039     0.00000     0.00000     0.00000     0.00000
1942     15     0.00158     0.00153     0.00005     0.00000     0.00000     0.00000
1942     16     0.00776     0.00749     0.00027     0.00000     0.00000     0.00000
1942     17     0.02737     0.02580     0.00150     0.00007     0.00000     0.00000
1942     18     0.06978     0.06305     0.00628     0.00042     0.00002     0.00001
1942     19     0.12963     0.11161     0.01655     0.00137     0.00010     0.00000
1942     20     0.18196     0.14135     0.03630     0.00395     0.00034     0.00003
1942     21     0.21019     0.14129     0.05925     0.00842     0.00107     0.00017
1942     22     0.20267     0.11379     0.07314     0.01324     0.00201     0.00048
1942     23     0.17864     0.08270     0.07583     0.01627     0.00288     0.00095
1942     24     0.15587     0.05971     0.07303     0.01838     0.00335     0.00140
1942     25     0.13186     0.04387     0.06417     0.01791     0.00386     0.00205
1942     26     0.11400     0.03165     0.05817     0.01757     0.00434     0.00226
1942     27     0.10017     0.02244     0.05276     0.01777     0.00470     0.00250
1942     28     0.08999     0.01765     0.04813     0.01737     0.00435     0.00249
1942     29     0.08121     0.01393     0.04232     0.01742     0.00463     0.00291
1942     30     0.07369     0.01015     0.03613     0.01908     0.00512     0.00322
1942     31     0.06732     0.00815     0.03128     0.01900     0.00583     0.00307
1942     32     0.05624     0.00634     0.02427     0.01750     0.00512     0.00300
1942     33     0.04330     0.00493     0.01613     0.01472     0.00483     0.00268
1942     34     0.03359     0.00381     0.01146     0.01179     0.00393     0.00259
1942     35     0.02601     0.00312     0.00816     0.00893     0.00374     0.00205
1942     36     0.01930     0.00233     0.00538     0.00669     0.00297     0.00192
1942     37     0.01307     0.00153     0.00345     0.00428     0.00200     0.00180
1942     38     0.00906     0.00137     0.00219     0.00257     0.00152     0.00141
1942     39     0.00623     0.00080     0.00154     0.00181     0.00089     0.00119
1942     40     0.00382     0.00057     0.00071     0.00103     0.00072     0.00078
1942     41     0.00213     0.00020     0.00033     0.00058     0.00049     0.00053
1942     42     0.00128     0.00017     0.00023     0.00025     0.00034     0.00029
1942     43     0.00088     0.00014     0.00010     0.00022     0.00013     0.00030
1942     44     0.00038     0.00004     0.00004     0.00012     0.00005     0.00013
1942     45     0.00015     0.00001     0.00001     0.00003     0.00003     0.00007
1942     46     0.00006     0.00002     0.00001     0.00000     0.00001     0.00002
1942     47     0.00003     0.00001     0.00001     0.00000     0.00001     0.00001
1942     48     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1942     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     13     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1943     14     0.00030     0.00030     0.00000     0.00000     0.00000     0.00000
1943     15     0.00131     0.00123     0.00008     0.00000     0.00000     0.00000
1943     16     0.00772     0.00753     0.00018     0.00001     0.00000     0.00000
1943     17     0.02717     0.02576     0.00126     0.00014     0.00000     0.00000
1943     18     0.07110     0.06450     0.00612     0.00044     0.00004     0.00000
1943     19     0.13834     0.11898     0.01757     0.00162     0.00017     0.00000
1943     20     0.19148     0.14854     0.03824     0.00418     0.00048     0.00004
1943     21     0.20677     0.13841     0.05895     0.00814     0.00107     0.00020
1943     22     0.19310     0.10872     0.06977     0.01210     0.00206     0.00045
1943     23     0.17121     0.08063     0.07277     0.01422     0.00254     0.00105
1943     24     0.15214     0.06116     0.07045     0.01617     0.00305     0.00130
1943     25     0.13344     0.04527     0.06581     0.01677     0.00373     0.00187
1943     26     0.11816     0.03235     0.06242     0.01715     0.00406     0.00219
1943     27     0.10567     0.02352     0.05786     0.01763     0.00447     0.00220
1943     28     0.09587     0.01872     0.05180     0.01842     0.00443     0.00252
1943     29     0.09015     0.01426     0.04749     0.02058     0.00502     0.00280
1943     30     0.08261     0.01136     0.03993     0.02235     0.00581     0.00317
1943     31     0.06894     0.00856     0.03113     0.02033     0.00586     0.00306
1943     32     0.05437     0.00644     0.02280     0.01713     0.00511     0.00289
1943     33     0.04249     0.00511     0.01600     0.01403     0.00459     0.00275
1943     34     0.03369     0.00417     0.01157     0.01158     0.00383     0.00253
1943     35     0.02648     0.00335     0.00836     0.00922     0.00345     0.00210
1943     36     0.01781     0.00249     0.00523     0.00594     0.00232     0.00182
1943     37     0.01192     0.00158     0.00339     0.00381     0.00156     0.00158
1943     38     0.00876     0.00139     0.00208     0.00258     0.00142     0.00130
1943     39     0.00568     0.00081     0.00121     0.00169     0.00091     0.00105
1943     40     0.00384     0.00052     0.00072     0.00115     0.00070     0.00075
1943     41     0.00220     0.00020     0.00033     0.00071     0.00046     0.00051
1943     42     0.00130     0.00021     0.00020     0.00035     0.00023     0.00030
1943     43     0.00091     0.00009     0.00014     0.00025     0.00017     0.00026
1943     44     0.00045     0.00005     0.00005     0.00009     0.00010     0.00015
1943     45     0.00013     0.00003     0.00001     0.00001     0.00002     0.00007
1943     46     0.00008     0.00002     0.00001     0.00001     0.00002     0.00002
1943     47     0.00005     0.00002     0.00000     0.00000     0.00002     0.00002
1943     48     0.00003     0.00000     0.00000     0.00000     0.00001     0.00001
1943     49     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1943     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     13     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1944     14     0.00021     0.00021     0.00000     0.00000     0.00000     0.00000
1944     15     0.00110     0.00106     0.00004     0.00000     0.00000     0.00000
1944     16     0.00720     0.00695     0.00024     0.00000     0.00000     0.00000
1944     17     0.02640     0.02504     0.00130     0.00006     0.00000     0.00000
1944     18     0.07383     0.06766     0.00580     0.00036     0.00002     0.00000
1944     19     0.14309     0.12389     0.01758     0.00150     0.00012     0.00000
1944     20     0.18606     0.14434     0.03721     0.00400     0.00048     0.00003
1944     21     0.19506     0.13188     0.05479     0.00710     0.00108     0.00020
1944     22     0.18440     0.10553     0.06596     0.01057     0.00188     0.00046
1944     23     0.16528     0.08026     0.06921     0.01245     0.00239     0.00097
1944     24     0.14896     0.06094     0.06880     0.01518     0.00288     0.00116
1944     25     0.13555     0.04586     0.06820     0.01652     0.00333     0.00164
1944     26     0.12362     0.03419     0.06668     0.01723     0.00378     0.00174
1944     27     0.11079     0.02468     0.06132     0.01869     0.00414     0.00196
1944     28     0.10319     0.01840     0.05718     0.02042     0.00462     0.00257
1944     29     0.09723     0.01434     0.05172     0.02321     0.00534     0.00261
1944     30     0.08119     0.01106     0.03950     0.02250     0.00533     0.00279
1944     31     0.06567     0.00853     0.02925     0.01985     0.00528     0.00276
1944     32     0.05183     0.00665     0.02099     0.01663     0.00489     0.00267
1944     33     0.04166     0.00515     0.01553     0.01364     0.00447     0.00286
1944     34     0.03190     0.00409     0.01090     0.01101     0.00373     0.00217
1944     35     0.02292     0.00298     0.00701     0.00796     0.00311     0.00186
1944     36     0.01613     0.00215     0.00469     0.00547     0.00228     0.00154
1944     37     0.01159     0.00141     0.00309     0.00375     0.00180     0.00154
1944     38     0.00822     0.00112     0.00180     0.00264     0.00144     0.00123
1944     39     0.00501     0.00071     0.00109     0.00148     0.00084     0.00089
1944     40     0.00354     0.00050     0.00070     0.00110     0.00060     0.00064
1944     41     0.00206     0.00028     0.00040     0.00059     0.00036     0.00043
1944     42     0.00129     0.00016     0.00020     0.00040     0.00021     0.00030
1944     43     0.00074     0.00007     0.00013     0.00021     0.00014     0.00019
1944     44     0.00043     0.00004     0.00001     0.00007     0.00017     0.00014
1944     45     0.00016     0.00003     0.00001     0.00002     0.00004     0.00005
1944     46     0.00006     0.00000     0.00000     0.00000     0.00003     0.00002
1944     47     0.00003     0.00000     0.00000     0.00001     0.00001     0.00000
1944     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1944     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1945     14     0.00019     0.00019     0.00000     0.00000     0.00000     0.00000
1945     15     0.00116     0.00113     0.00003     0.00000     0.00000     0.00000
1945     16     0.00695     0.00675     0.00018     0.00002     0.00000     0.00000
1945     17     0.02782     0.02620     0.00155     0.00006     0.00001     0.00000
1945     18     0.07605     0.06964     0.00596     0.00041     0.00004     0.00000
1945     19     0.13810     0.11951     0.01713     0.00135     0.00010     0.00001
1945     20     0.17748     0.13852     0.03470     0.00365     0.00055     0.00007
1945     21     0.18725     0.12848     0.05131     0.00621     0.00101     0.00023
1945     22     0.17724     0.10329     0.06237     0.00947     0.00163     0.00048
1945     23     0.16280     0.07976     0.06777     0.01207     0.00227     0.00093
1945     24     0.14907     0.06002     0.07012     0.01487     0.00287     0.00119
1945     25     0.13811     0.04617     0.07156     0.01576     0.00323     0.00140
1945     26     0.12847     0.03519     0.07003     0.01778     0.00394     0.00152
1945     27     0.11971     0.02566     0.06649     0.02120     0.00439     0.00197
1945     28     0.11233     0.01923     0.06178     0.02395     0.00491     0.00245
1945     29     0.09637     0.01486     0.04975     0.02417     0.00525     0.00235
1945     30     0.07710     0.01055     0.03704     0.02187     0.00504     0.00260
1945     31     0.06133     0.00827     0.02649     0.01864     0.00540     0.00253
1945     32     0.04866     0.00647     0.01901     0.01619     0.00445     0.00254
1945     33     0.03961     0.00482     0.01453     0.01340     0.00427     0.00258
1945     34     0.02904     0.00380     0.01006     0.00992     0.00331     0.00195
1945     35     0.01974     0.00261     0.00616     0.00670     0.00263     0.00164
1945     36     0.01572     0.00205     0.00432     0.00544     0.00232     0.00159
1945     37     0.01105     0.00135     0.00288     0.00350     0.00190     0.00143
1945     38     0.00757     0.00093     0.00176     0.00237     0.00134     0.00117
1945     39     0.00490     0.00060     0.00104     0.00139     0.00095     0.00092
1945     40     0.00332     0.00043     0.00065     0.00095     0.00065     0.00065
1945     41     0.00219     0.00034     0.00041     0.00054     0.00040     0.00049
1945     42     0.00125     0.00018     0.00019     0.00039     0.00021     0.00028
1945     43     0.00059     0.00008     0.00010     0.00018     0.00011     0.00012
1945     44     0.00037     0.00004     0.00004     0.00012     0.00008     0.00008
1945     45     0.00014     0.00001     0.00001     0.00005     0.00004     0.00004
1945     46     0.00004     0.00000     0.00000     0.00001     0.00003     0.00000
1945     47     0.00004     0.00000     0.00001     0.00000     0.00001     0.00001
1945     48     0.00001     0.00000     0.00000     0.00000     0.00001     0.00000
1945     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1946     14     0.00021     0.00020     0.00001     0.00000     0.00000     0.00000
1946     15     0.00114     0.00111     0.00003     0.00000     0.00000     0.00000
1946     16     0.00674     0.00654     0.00019     0.00001     0.00000     0.00000
1946     17     0.02717     0.02559     0.00153     0.00005     0.00000     0.00000
1946     18     0.07315     0.06694     0.00578     0.00041     0.00002     0.00000
1946     19     0.13180     0.11448     0.01586     0.00130     0.00014     0.00002
1946     20     0.17435     0.13960     0.03093     0.00322     0.00053     0.00008
1946     21     0.18525     0.13084     0.04754     0.00578     0.00092     0.00018
1946     22     0.17994     0.10729     0.06177     0.00896     0.00149     0.00042
1946     23     0.17070     0.08457     0.07140     0.01177     0.00213     0.00083
1946     24     0.15737     0.06363     0.07570     0.01409     0.00281     0.00114
1946     25     0.14873     0.04928     0.07848     0.01617     0.00330     0.00150
1946     26     0.14415     0.03681     0.08078     0.02076     0.00416     0.00163
1946     27     0.13548     0.02794     0.07542     0.02525     0.00476     0.00211
1946     28     0.11691     0.02048     0.06267     0.02651     0.00503     0.00222
1946     29     0.09571     0.01537     0.04811     0.02450     0.00530     0.00242
1946     30     0.07659     0.01115     0.03564     0.02219     0.00514     0.00246
1946     31     0.06079     0.00843     0.02583     0.01861     0.00547     0.00245
1946     32     0.04845     0.00635     0.01926     0.01621     0.00428     0.00235
1946     33     0.03707     0.00473     0.01357     0.01259     0.00396     0.00222
1946     34     0.02687     0.00359     0.00949     0.00892     0.00292     0.00195
1946     35     0.01945     0.00263     0.00601     0.00680     0.00244     0.00157
1946     36     0.01561     0.00211     0.00437     0.00526     0.00230     0.00156
1946     37     0.01048     0.00145     0.00267     0.00337     0.00179     0.00120
1946     38     0.00743     0.00107     0.00177     0.00232     0.00120     0.00107
1946     39     0.00534     0.00065     0.00111     0.00159     0.00104     0.00095
1946     40     0.00336     0.00045     0.00065     0.00094     0.00067     0.00064
1946     41     0.00213     0.00028     0.00037     0.00068     0.00039     0.00042
1946     42     0.00125     0.00020     0.00019     0.00036     0.00025     0.00024
1946     43     0.00066     0.00007     0.00009     0.00021     0.00011     0.00018
1946     44     0.00050     0.00005     0.00009     0.00023     0.00006     0.00007
1946     45     0.00017     0.00002     0.00004     0.00004     0.00004     0.00004
1946     46     0.00005     0.00000     0.00001     0.00000     0.00000     0.00004
1946     47     0.00006     0.00001     0.00000     0.00001     0.00001     0.00002
1946     48     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1946     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     52     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
1946     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1946     54     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
1946     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1947     14     0.00019     0.00019     0.00000     0.00000     0.00000     0.00000
1947     15     0.00094     0.00091     0.00003     0.00000     0.00000     0.00000
1947     16     0.00687     0.00661     0.00025     0.00001     0.00000     0.00000
1947     17     0.02613     0.02462     0.00146     0.00004     0.00001     0.00000
1947     18     0.06984     0.06400     0.00544     0.00035     0.00005     0.00000
1947     19     0.13002     0.11384     0.01480     0.00124     0.00013     0.00001
1947     20     0.17029     0.13783     0.02907     0.00291     0.00041     0.00006
1947     21     0.18495     0.13243     0.04594     0.00547     0.00091     0.00020
1947     22     0.18364     0.11136     0.06212     0.00840     0.00134     0.00042
1947     23     0.17530     0.08742     0.07399     0.01120     0.00201     0.00068
1947     24     0.16758     0.06617     0.08302     0.01472     0.00263     0.00104
1947     25     0.16515     0.05037     0.09102     0.01894     0.00337     0.00146
1947     26     0.15892     0.03799     0.09020     0.02439     0.00460     0.00173
1947     27     0.13924     0.02804     0.07710     0.02719     0.00483     0.00210
1947     28     0.11347     0.01959     0.06049     0.02611     0.00520     0.00209
1947     29     0.09225     0.01478     0.04551     0.02422     0.00541     0.00234
1947     30     0.07418     0.01089     0.03383     0.02201     0.00499     0.00246
1947     31     0.06010     0.00850     0.02493     0.01904     0.00522     0.00240
1947     32     0.04454     0.00606     0.01731     0.01466     0.00426     0.00224
1947     33     0.03269     0.00438     0.01166     0.01124     0.00345     0.00195
1947     34     0.02534     0.00344     0.00871     0.00838     0.00300     0.00182
1947     35     0.01877     0.00258     0.00551     0.00661     0.00256     0.00150
1947     36     0.01465     0.00193     0.00411     0.00489     0.00226     0.00146
1947     37     0.01026     0.00158     0.00240     0.00335     0.00168     0.00125
1947     38     0.00757     0.00113     0.00168     0.00253     0.00120     0.00103
1947     39     0.00517     0.00070     0.00102     0.00168     0.00100     0.00077
1947     40     0.00358     0.00057     0.00060     0.00114     0.00066     0.00062
1947     41     0.00212     0.00027     0.00037     0.00069     0.00036     0.00042
1947     42     0.00123     0.00023     0.00021     0.00029     0.00026     0.00023
1947     43     0.00075     0.00011     0.00011     0.00021     0.00014     0.00018
1947     44     0.00032     0.00002     0.00005     0.00011     0.00008     0.00006
1947     45     0.00022     0.00002     0.00002     0.00007     0.00006     0.00005
1947     46     0.00008     0.00001     0.00000     0.00002     0.00002     0.00002
1947     47     0.00003     0.00000     0.00000     0.00001     0.00001     0.00001
1947     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1947     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1948     14     0.00025     0.00025     0.00000     0.00000     0.00000     0.00000
1948     15     0.00097     0.00096     0.00001     0.00000     0.00000     0.00000
1948     16     0.00705     0.00681     0.00024     0.00001     0.00000     0.00000
1948     17     0.02553     0.02398     0.00141     0.00014     0.00000     0.00000
1948     18     0.06848     0.06293     0.00509     0.00043     0.00003     0.00001
1948     19     0.12809     0.11284     0.01400     0.00111     0.00012     0.00003
1948     20     0.17053     0.13779     0.02939     0.00289     0.00040     0.00007
1948     21     0.18701     0.13396     0.04654     0.00546     0.00082     0.00023
1948     22     0.18547     0.11183     0.06374     0.00804     0.00142     0.00044
1948     23     0.18099     0.08628     0.07995     0.01197     0.00208     0.00070
1948     24     0.18385     0.06728     0.09483     0.01767     0.00294     0.00113
1948     25     0.17888     0.05095     0.09937     0.02322     0.00387     0.00147
1948     26     0.15874     0.03770     0.08721     0.02717     0.00478     0.00187
1948     27     0.13239     0.02634     0.07183     0.02704     0.00508     0.00211
1948     28     0.10862     0.01874     0.05638     0.02600     0.00532     0.00218
1948     29     0.08741     0.01392     0.04195     0.02371     0.00544     0.00240
1948     30     0.07108     0.01060     0.03076     0.02208     0.00515     0.00249
1948     31     0.05418     0.00783     0.02181     0.01748     0.00492     0.00213
1948     32     0.03940     0.00542     0.01492     0.01302     0.00391     0.00213
1948     33     0.03082     0.00416     0.01055     0.01088     0.00331     0.00191
1948     34     0.02469     0.00329     0.00775     0.00842     0.00333     0.00189
1948     35     0.01820     0.00246     0.00509     0.00648     0.00256     0.00162
1948     36     0.01369     0.00175     0.00372     0.00455     0.00228     0.00139
1948     37     0.01005     0.00147     0.00227     0.00334     0.00169     0.00128
1948     38     0.00719     0.00091     0.00144     0.00236     0.00142     0.00106
1948     39     0.00501     0.00070     0.00103     0.00156     0.00102     0.00070
1948     40     0.00357     0.00054     0.00054     0.00113     0.00067     0.00070
1948     41     0.00229     0.00025     0.00040     0.00068     0.00042     0.00054
1948     42     0.00121     0.00016     0.00014     0.00039     0.00027     0.00025
1948     43     0.00068     0.00005     0.00007     0.00023     0.00014     0.00018
1948     44     0.00043     0.00004     0.00004     0.00016     0.00006     0.00014
1948     45     0.00017     0.00001     0.00001     0.00007     0.00005     0.00002
1948     46     0.00011     0.00000     0.00001     0.00002     0.00005     0.00002
1948     47     0.00006     0.00000     0.00000     0.00002     0.00002     0.00001
1948     48     0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1948     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1948     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     13     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1949     14     0.00027     0.00027     0.00000     0.00000     0.00000     0.00000
1949     15     0.00120     0.00116     0.00004     0.00000     0.00000     0.00000
1949     16     0.00725     0.00696     0.00028     0.00000     0.00001     0.00000
1949     17     0.02597     0.02437     0.00148     0.00011     0.00001     0.00000
1949     18     0.06846     0.06279     0.00517     0.00044     0.00006     0.00000
1949     19     0.12778     0.11189     0.01432     0.00131     0.00026     0.00001
1949     20     0.17372     0.13916     0.03095     0.00302     0.00052     0.00008
1949     21     0.18782     0.13309     0.04806     0.00546     0.00095     0.00026
1949     22     0.19199     0.11145     0.07005     0.00840     0.00161     0.00049
1949     23     0.19638     0.08803     0.09107     0.01422     0.00224     0.00081
1949     24     0.19841     0.06941     0.10398     0.02048     0.00339     0.00115
1949     25     0.17970     0.05161     0.09741     0.02514     0.00406     0.00148
1949     26     0.15315     0.03658     0.08231     0.02764     0.00470     0.00192
1949     27     0.12684     0.02621     0.06692     0.02627     0.00528     0.00216
1949     28     0.10474     0.01853     0.05271     0.02605     0.00521     0.00224
1949     29     0.08555     0.01362     0.04030     0.02392     0.00546     0.00225
1949     30     0.06506     0.00968     0.02823     0.01994     0.00498     0.00224
1949     31     0.04855     0.00716     0.01960     0.01542     0.00437     0.00200
1949     32     0.03800     0.00511     0.01438     0.01269     0.00375     0.00208
1949     33     0.02967     0.00413     0.01001     0.01047     0.00318     0.00189
1949     34     0.02391     0.00318     0.00703     0.00863     0.00320     0.00186
1949     35     0.01839     0.00251     0.00523     0.00654     0.00246     0.00165
1949     36     0.01366     0.00179     0.00360     0.00460     0.00239     0.00128
1949     37     0.01052     0.00128     0.00234     0.00370     0.00186     0.00134
1949     38     0.00739     0.00099     0.00152     0.00235     0.00153     0.00100
1949     39     0.00516     0.00075     0.00110     0.00152     0.00096     0.00084
1949     40     0.00342     0.00043     0.00053     0.00108     0.00067     0.00070
1949     41     0.00240     0.00023     0.00040     0.00075     0.00052     0.00050
1949     42     0.00125     0.00016     0.00015     0.00042     0.00023     0.00028
1949     43     0.00094     0.00011     0.00014     0.00025     0.00015     0.00030
1949     44     0.00040     0.00002     0.00007     0.00006     0.00011     0.00012
1949     45     0.00020     0.00001     0.00001     0.00009     0.00005     0.00004
1949     46     0.00012     0.00000     0.00000     0.00007     0.00004     0.00001
1949     47     0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1949     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1949     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1950     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1950     13     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1950     14     0.00023     0.00023     0.00000     0.00000     0.00000     0.00000
1950     15     0.00121     0.00114     0.00007     0.00000     0.00000     0.00000
1950     16     0.00678     0.00657     0.00020     0.00001     0.00000     0.00000
1950     17     0.02603     0.02454     0.00140     0.00008     0.00000     0.00000
1950     18     0.06968     0.06419     0.00514     0.00032     0.00001     0.00001
1950     19     0.13125     0.11520     0.01459     0.00129     0.00015     0.00001
1950     20     0.17273     0.13845     0.03090     0.00284     0.00048     0.00006
1950     21     0.19309     0.13393     0.05221     0.00566     0.00103     0.00027
1950     22     0.20886     0.11378     0.08303     0.00997     0.00152     0.00056
1950     23     0.21360     0.09154     0.10206     0.01667     0.00249     0.00084
1950     24     0.20117     0.07020     0.10439     0.02226     0.00326     0.00106
1950     25     0.17365     0.05097     0.09199     0.02514     0.00403     0.00153
1950     26     0.14707     0.03525     0.07873     0.02685     0.00450     0.00175
1950     27     0.12272     0.02604     0.06324     0.02627     0.00518     0.00198
1950     28     0.10062     0.01785     0.05000     0.02538     0.00517     0.00223
1950     29     0.07919     0.01291     0.03677     0.02270     0.00482     0.00199
1950     30     0.05828     0.00893     0.02561     0.01706     0.00462     0.00207
1950     31     0.04682     0.00723     0.01835     0.01494     0.00410     0.00219
1950     32     0.03697     0.00503     0.01349     0.01246     0.00390     0.00209
1950     33     0.02859     0.00396     0.00946     0.00994     0.00337     0.00186
1950     34     0.02337     0.00317     0.00713     0.00836     0.00301     0.00171
1950     35     0.01887     0.00254     0.00555     0.00672     0.00258     0.00148
1950     36     0.01440     0.00189     0.00382     0.00502     0.00235     0.00132
1950     37     0.01088     0.00127     0.00246     0.00398     0.00187     0.00130
