Russian Federation, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 13/04/2012
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1928     47     0.00033     0.00002     0.00003     0.00003     0.00003     0.00021
1928     48     0.00015     0.00001     0.00001     0.00001     0.00001     0.00011
1928     49     0.00008     0.00001     0.00001     0.00001     0.00000     0.00006
1928     50     0.00003     0.00000     0.00000     0.00001     0.00000     0.00002
1928     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1928     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1928     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1928     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1928     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1929     12-          .           .           .           .           .           .
1929     13           .           .           .           .           .           .
1929     14           .           .           .           .           .           .
1929     15           .           .           .           .           .           .
1929     16           .           .           .           .           .           .
1929     17           .           .           .           .           .           .
1929     18           .           .           .           .           .           .
1929     19           .           .           .           .           .           .
1929     20           .           .           .           .           .           .
1929     21           .           .           .           .           .           .
1929     22           .           .           .           .           .           .
1929     23           .           .           .           .           .           .
1929     24           .           .           .           .           .           .
1929     25           .           .           .           .           .           .
1929     26           .           .           .           .           .           .
1929     27           .           .           .           .           .           .
1929     28           .           .           .           .           .           .
1929     29           .           .           .           .           .           .
1929     30     0.13189     0.02416     0.04738     0.03143     0.01704     0.01188
1929     31     0.10053     0.01599     0.03446     0.02376     0.01388     0.01244
1929     32     0.09033     0.01300     0.02942     0.02079     0.01298     0.01413
1929     33     0.07266     0.00956     0.02195     0.01643     0.01063     0.01409
1929     34     0.06145     0.00789     0.01711     0.01331     0.00895     0.01419
1929     35     0.05210     0.00650     0.01347     0.01067     0.00755     0.01390
1929     36     0.04360     0.00515     0.01062     0.00868     0.00620     0.01295
1929     37     0.03418     0.00394     0.00763     0.00648     0.00469     0.01143
1929     38     0.02755     0.00312     0.00554     0.00483     0.00366     0.01040
1929     39     0.02030     0.00220     0.00371     0.00328     0.00260     0.00851
1929     40     0.01638     0.00178     0.00265     0.00243     0.00203     0.00749
1929     41     0.01051     0.00116     0.00156     0.00146     0.00127     0.00507
1929     42     0.00753     0.00074     0.00103     0.00101     0.00090     0.00385
1929     43     0.00451     0.00039     0.00055     0.00059     0.00052     0.00246
1929     44     0.00274     0.00021     0.00032     0.00035     0.00030     0.00155
1929     45     0.00145     0.00012     0.00016     0.00017     0.00015     0.00084
1929     46     0.00068     0.00005     0.00007     0.00007     0.00007     0.00042
1929     47     0.00033     0.00002     0.00003     0.00003     0.00002     0.00022
1929     48     0.00016     0.00001     0.00002     0.00001     0.00001     0.00011
1929     49     0.00008     0.00000     0.00001     0.00001     0.00000     0.00006
1929     50     0.00003     0.00000     0.00000     0.00001     0.00000     0.00002
1929     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1929     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1929     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1929     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1929     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1930     12-          .           .           .           .           .           .
1930     13           .           .           .           .           .           .
1930     14           .           .           .           .           .           .
1930     15           .           .           .           .           .           .
1930     16           .           .           .           .           .           .
1930     17           .           .           .           .           .           .
1930     18           .           .           .           .           .           .
1930     19           .           .           .           .           .           .
1930     20           .           .           .           .           .           .
1930     21           .           .           .           .           .           .
1930     22           .           .           .           .           .           .
1930     23           .           .           .           .           .           .
1930     24           .           .           .           .           .           .
1930     25           .           .           .           .           .           .
1930     26           .           .           .           .           .           .
1930     27           .           .           .           .           .           .
1930     28           .           .           .           .           .           .
1930     29     0.12890     0.02859     0.04952     0.02958     0.01384     0.00736
1930     30     0.13005     0.02369     0.04760     0.03065     0.01634     0.01177
1930     31     0.09889     0.01587     0.03478     0.02289     0.01334     0.01202
1930     32     0.08941     0.01279     0.02972     0.02047     0.01252     0.01391
1930     33     0.07107     0.00957     0.02178     0.01568     0.01006     0.01399
1930     34     0.06066     0.00795     0.01726     0.01273     0.00871     0.01401
1930     35     0.05301     0.00653     0.01405     0.01088     0.00755     0.01401
1930     36     0.04352     0.00515     0.01075     0.00869     0.00602     0.01291
1930     37     0.03379     0.00395     0.00762     0.00633     0.00460     0.01129
1930     38     0.02753     0.00308     0.00568     0.00480     0.00365     0.01033
1930     39     0.02039     0.00224     0.00383     0.00331     0.00258     0.00843
1930     40     0.01637     0.00182     0.00275     0.00246     0.00203     0.00731
1930     41     0.01054     0.00107     0.00160     0.00153     0.00129     0.00504
1930     42     0.00749     0.00069     0.00102     0.00103     0.00087     0.00388
1930     43     0.00458     0.00039     0.00057     0.00060     0.00051     0.00251
1930     44     0.00265     0.00023     0.00031     0.00033     0.00029     0.00149
1930     45     0.00144     0.00012     0.00016     0.00017     0.00015     0.00084
1930     46     0.00071     0.00005     0.00007     0.00007     0.00006     0.00044
1930     47     0.00031     0.00002     0.00003     0.00003     0.00003     0.00020
1930     48     0.00017     0.00000     0.00002     0.00002     0.00002     0.00011
1930     49     0.00009     0.00000     0.00002     0.00000     0.00001     0.00006
1930     50     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1930     51     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1930     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1930     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1930     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1930     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1931     12-          .           .           .           .           .           .
1931     13           .           .           .           .           .           .
1931     14           .           .           .           .           .           .
1931     15           .           .           .           .           .           .
1931     16           .           .           .           .           .           .
1931     17           .           .           .           .           .           .
1931     18           .           .           .           .           .           .
1931     19           .           .           .           .           .           .
1931     20           .           .           .           .           .           .
1931     21           .           .           .           .           .           .
1931     22           .           .           .           .           .           .
1931     23           .           .           .           .           .           .
1931     24           .           .           .           .           .           .
1931     25           .           .           .           .           .           .
1931     26           .           .           .           .           .           .
1931     27           .           .           .           .           .           .
1931     28     0.14821     0.03861     0.05877     0.03186     0.01316     0.00581
1931     29     0.12318     0.02653     0.04743     0.02826     0.01338     0.00758
1931     30     0.12335     0.02291     0.04616     0.02821     0.01505     0.01102
1931     31     0.09399     0.01515     0.03387     0.02151     0.01228     0.01118
1931     32     0.08554     0.01253     0.02871     0.01904     0.01162     0.01365
1931     33     0.06782     0.00927     0.02107     0.01446     0.00953     0.01349
1931     34     0.06062     0.00775     0.01750     0.01269     0.00854     0.01414
1931     35     0.05126     0.00636     0.01392     0.01053     0.00706     0.01339
1931     36     0.04144     0.00504     0.01038     0.00812     0.00567     0.01223
1931     37     0.03321     0.00383     0.00768     0.00616     0.00446     0.01108
1931     38     0.02658     0.00293     0.00565     0.00465     0.00342     0.00993
1931     39     0.02021     0.00222     0.00392     0.00333     0.00254     0.00821
1931     40     0.01607     0.00165     0.00280     0.00255     0.00202     0.00706
1931     41     0.01050     0.00102     0.00162     0.00153     0.00125     0.00507
1931     42     0.00728     0.00067     0.00100     0.00099     0.00084     0.00379
1931     43     0.00442     0.00039     0.00054     0.00057     0.00050     0.00241
1931     44     0.00243     0.00021     0.00028     0.00030     0.00026     0.00138
1931     45     0.00131     0.00010     0.00014     0.00015     0.00014     0.00078
1931     46     0.00061     0.00004     0.00007     0.00008     0.00006     0.00037
1931     47     0.00027     0.00002     0.00003     0.00003     0.00003     0.00016
1931     48     0.00013     0.00001     0.00002     0.00002     0.00001     0.00008
1931     49     0.00007     0.00000     0.00002     0.00000     0.00001     0.00004
1931     50     0.00003     0.00000     0.00000     0.00001     0.00000     0.00002
1931     51     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1931     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1931     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1931     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1931     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1932     12-          .           .           .           .           .           .
1932     13           .           .           .           .           .           .
1932     14           .           .           .           .           .           .
1932     15           .           .           .           .           .           .
1932     16           .           .           .           .           .           .
1932     17           .           .           .           .           .           .
1932     18           .           .           .           .           .           .
1932     19           .           .           .           .           .           .
1932     20           .           .           .           .           .           .
1932     21           .           .           .           .           .           .
1932     22           .           .           .           .           .           .
1932     23           .           .           .           .           .           .
1932     24           .           .           .           .           .           .
1932     25           .           .           .           .           .           .
1932     26           .           .           .           .           .           .
1932     27     0.15044     0.04661     0.06081     0.02846     0.01037     0.00419
1932     28     0.13972     0.03581     0.05535     0.03001     0.01259     0.00596
1932     29     0.11080     0.02409     0.04298     0.02472     0.01189     0.00712
1932     30     0.11363     0.02155     0.04378     0.02546     0.01325     0.00958
1932     31     0.08709     0.01450     0.03183     0.01936     0.01100     0.01040
1932     32     0.08090     0.01206     0.02755     0.01745     0.01089     0.01295
1932     33     0.06690     0.00902     0.02129     0.01423     0.00914     0.01321
1932     34     0.05845     0.00754     0.01728     0.01214     0.00791     0.01359
1932     35     0.04781     0.00615     0.01331     0.00966     0.00646     0.01223
1932     36     0.03982     0.00479     0.01036     0.00775     0.00534     0.01157
1932     37     0.03214     0.00360     0.00777     0.00603     0.00416     0.01058
1932     38     0.02600     0.00284     0.00577     0.00465     0.00330     0.00942
1932     39     0.01980     0.00203     0.00393     0.00340     0.00250     0.00793
1932     40     0.01516     0.00152     0.00271     0.00243     0.00185     0.00664
1932     41     0.01028     0.00100     0.00160     0.00148     0.00121     0.00498
1932     42     0.00720     0.00065     0.00096     0.00098     0.00085     0.00375
1932     43     0.00421     0.00037     0.00051     0.00055     0.00047     0.00231
1932     44     0.00234     0.00018     0.00026     0.00028     0.00026     0.00136
1932     45     0.00123     0.00008     0.00012     0.00014     0.00015     0.00073
1932     46     0.00061     0.00003     0.00007     0.00008     0.00006     0.00038
1932     47     0.00026     0.00001     0.00003     0.00003     0.00002     0.00017
1932     48     0.00011     0.00001     0.00001     0.00001     0.00001     0.00007
1932     49     0.00008     0.00001     0.00002     0.00001     0.00001     0.00004
1932     50     0.00003     0.00000     0.00000     0.00001     0.00000     0.00001
1932     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1932     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1932     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1932     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     55+    0.00011     0.00002     0.00005     0.00002     0.00001     0.00001
1933     12-          .           .           .           .           .           .
1933     13           .           .           .           .           .           .
1933     14           .           .           .           .           .           .
1933     15           .           .           .           .           .           .
1933     16           .           .           .           .           .           .
1933     17           .           .           .           .           .           .
1933     18           .           .           .           .           .           .
1933     19           .           .           .           .           .           .
1933     20           .           .           .           .           .           .
1933     21           .           .           .           .           .           .
1933     22           .           .           .           .           .           .
1933     23           .           .           .           .           .           .
1933     24           .           .           .           .           .           .
1933     25           .           .           .           .           .           .
1933     26     0.15993     0.05939     0.06468     0.02493     0.00788     0.00304
1933     27     0.14189     0.04328     0.05713     0.02702     0.01006     0.00439
1933     28     0.12680     0.03345     0.05028     0.02620     0.01119     0.00567
1933     29     0.10440     0.02331     0.04153     0.02253     0.01066     0.00638
1933     30     0.10390     0.02041     0.04070     0.02244     0.01166     0.00868
1933     31     0.08010     0.01359     0.02970     0.01720     0.00997     0.00965
1933     32     0.07726     0.01138     0.02706     0.01656     0.01003     0.01224
1933     33     0.06407     0.00889     0.02115     0.01338     0.00827     0.01240
1933     34     0.05431     0.00737     0.01647     0.01101     0.00708     0.01239
1933     35     0.04551     0.00579     0.01333     0.00916     0.00596     0.01126
1933     36     0.03801     0.00442     0.01045     0.00752     0.00488     0.01074
1933     37     0.03055     0.00337     0.00778     0.00588     0.00387     0.00966
1933     38     0.02484     0.00257     0.00580     0.00466     0.00315     0.00866
1933     39     0.01902     0.00192     0.00390     0.00334     0.00237     0.00748
1933     40     0.01433     0.00145     0.00259     0.00228     0.00174     0.00627
1933     41     0.00963     0.00090     0.00145     0.00142     0.00117     0.00469
1933     42     0.00649     0.00058     0.00085     0.00089     0.00075     0.00341
1933     43     0.00390     0.00032     0.00047     0.00050     0.00044     0.00217
1933     44     0.00215     0.00016     0.00021     0.00025     0.00025     0.00127
1933     45     0.00108     0.00006     0.00011     0.00011     0.00012     0.00068
1933     46     0.00052     0.00003     0.00005     0.00006     0.00005     0.00034
1933     47     0.00022     0.00001     0.00002     0.00002     0.00001     0.00015
1933     48     0.00010     0.00001     0.00002     0.00001     0.00001     0.00006
1933     49     0.00007     0.00000     0.00002     0.00001     0.00001     0.00004
1933     50     0.00003     0.00000     0.00000     0.00001     0.00000     0.00002
1933     51     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1933     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1933     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     54     0.00002     0.00000     0.00001     0.00001     0.00000     0.00000
1933     55+    0.00004     0.00001     0.00001     0.00001     0.00001     0.00001
1934     12-          .           .           .           .           .           .
1934     13           .           .           .           .           .           .
1934     14           .           .           .           .           .           .
1934     15           .           .           .           .           .           .
1934     16           .           .           .           .           .           .
1934     17           .           .           .           .           .           .
1934     18           .           .           .           .           .           .
1934     19           .           .           .           .           .           .
1934     20           .           .           .           .           .           .
1934     21           .           .           .           .           .           .
1934     22           .           .           .           .           .           .
1934     23           .           .           .           .           .           .
1934     24           .           .           .           .           .           .
1934     25     0.18007     0.08072     0.07017     0.02142     0.00570     0.00206
1934     26     0.16161     0.05903     0.06522     0.02566     0.00830     0.00340
1934     27     0.14165     0.04467     0.05665     0.02590     0.00992     0.00452
1934     28     0.12591     0.03467     0.05093     0.02469     0.01042     0.00521
1934     29     0.10539     0.02482     0.04262     0.02159     0.01015     0.00621
1934     30     0.10301     0.02065     0.04096     0.02143     0.01128     0.00868
1934     31     0.08217     0.01372     0.03138     0.01744     0.00982     0.00981
1934     32     0.07665     0.01167     0.02796     0.01595     0.00930     0.01177
1934     33     0.06282     0.00933     0.02153     0.01271     0.00762     0.01164
1934     34     0.05519     0.00749     0.01793     0.01120     0.00685     0.01173
1934     35     0.04665     0.00578     0.01454     0.00955     0.00581     0.01096
1934     36     0.03873     0.00441     0.01123     0.00785     0.00481     0.01043
1934     37     0.03139     0.00329     0.00853     0.00629     0.00392     0.00937
1934     38     0.02484     0.00257     0.00614     0.00480     0.00311     0.00823
1934     39     0.01902     0.00196     0.00399     0.00337     0.00235     0.00734
1934     40     0.01420     0.00138     0.00250     0.00231     0.00177     0.00624
1934     41     0.00946     0.00089     0.00139     0.00141     0.00114     0.00464
1934     42     0.00618     0.00054     0.00082     0.00086     0.00072     0.00324
1934     43     0.00367     0.00029     0.00044     0.00049     0.00042     0.00204
1934     44     0.00209     0.00016     0.00022     0.00026     0.00024     0.00122
1934     45     0.00105     0.00006     0.00011     0.00010     0.00011     0.00067
1934     46     0.00047     0.00002     0.00005     0.00006     0.00005     0.00029
1934     47     0.00022     0.00001     0.00003     0.00002     0.00001     0.00015
1934     48     0.00010     0.00001     0.00002     0.00001     0.00001     0.00005
1934     49     0.00006     0.00001     0.00001     0.00001     0.00000     0.00004
1934     50     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1934     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1934     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1934     53     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
1934     54     0.00002     0.00000     0.00001     0.00000     0.00000     0.00001
1934     55+    0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
1935     12-          .           .           .           .           .           .
1935     13           .           .           .           .           .           .
1935     14           .           .           .           .           .           .
1935     15           .           .           .           .           .           .
1935     16           .           .           .           .           .           .
1935     17           .           .           .           .           .           .
1935     18           .           .           .           .           .           .
1935     19           .           .           .           .           .           .
1935     20           .           .           .           .           .           .
1935     21           .           .           .           .           .           .
1935     22           .           .           .           .           .           .
1935     23           .           .           .           .           .           .
1935     24     0.18744     0.10023     0.06498     0.01646     0.00409     0.00168
1935     25     0.17577     0.07763     0.06872     0.02148     0.00578     0.00215
1935     26     0.15671     0.05888     0.06245     0.02399     0.00806     0.00333
1935     27     0.13848     0.04558     0.05594     0.02381     0.00910     0.00405
1935     28     0.12259     0.03585     0.05006     0.02251     0.00940     0.00477
1935     29     0.10304     0.02547     0.04257     0.01999     0.00918     0.00584
1935     30     0.10354     0.02040     0.04246     0.02120     0.01084     0.00865
1935     31     0.08202     0.01406     0.03260     0.01679     0.00914     0.00943
1935     32     0.07426     0.01209     0.02817     0.01483     0.00833     0.01084
1935     33     0.06242     0.00929     0.02320     0.01255     0.00702     0.01036
1935     34     0.05431     0.00736     0.01912     0.01119     0.00630     0.01035
1935     35     0.04641     0.00565     0.01520     0.00969     0.00555     0.01032
1935     36     0.03907     0.00420     0.01215     0.00816     0.00473     0.00982
1935     37     0.03128     0.00327     0.00907     0.00644     0.00384     0.00865
1935     38     0.02457     0.00265     0.00630     0.00483     0.00301     0.00780
1935     39     0.01896     0.00192     0.00401     0.00343     0.00240     0.00721
1935     40     0.01372     0.00133     0.00237     0.00227     0.00171     0.00604
1935     41     0.00902     0.00084     0.00137     0.00139     0.00108     0.00434
1935     42     0.00580     0.00049     0.00081     0.00085     0.00068     0.00297
1935     43     0.00335     0.00026     0.00042     0.00048     0.00036     0.00183
1935     44     0.00188     0.00016     0.00021     0.00026     0.00020     0.00105
1935     45     0.00097     0.00006     0.00011     0.00011     0.00010     0.00059
1935     46     0.00044     0.00003     0.00004     0.00006     0.00006     0.00026
1935     47     0.00023     0.00001     0.00002     0.00003     0.00002     0.00015
1935     48     0.00008     0.00000     0.00001     0.00001     0.00001     0.00005
1935     49     0.00005     0.00001     0.00000     0.00000     0.00000     0.00003
1935     50     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1935     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1935     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1935     53     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
1935     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1936     12-          .           .           .           .           .           .
1936     13           .           .           .           .           .           .
1936     14           .           .           .           .           .           .
1936     15           .           .           .           .           .           .
1936     16           .           .           .           .           .           .
1936     17           .           .           .           .           .           .
1936     18           .           .           .           .           .           .
1936     19           .           .           .           .           .           .
1936     20           .           .           .           .           .           .
1936     21           .           .           .           .           .           .
1936     22           .           .           .           .           .           .
1936     23     0.18299     0.11711     0.05311     0.01075     0.00179     0.00022
1936     24     0.17837     0.09640     0.06133     0.01543     0.00372     0.00148
1936     25     0.16407     0.07346     0.06335     0.01967     0.00557     0.00203
1936     26     0.14657     0.05662     0.05851     0.02126     0.00726     0.00293
1936     27     0.12876     0.04463     0.05210     0.02064     0.00785     0.00353
1936     28     0.11542     0.03542     0.04795     0.01986     0.00790     0.00430
1936     29     0.09994     0.02462     0.04291     0.01873     0.00831     0.00536
1936     30     0.09912     0.01966     0.04205     0.01956     0.00977     0.00807
1936     31     0.07787     0.01400     0.03196     0.01523     0.00804     0.00864
1936     32     0.07210     0.01163     0.02959     0.01414     0.00739     0.00934
1936     33     0.06054     0.00904     0.02433     0.01224     0.00621     0.00872
1936     34     0.05239     0.00702     0.01955     0.01096     0.00576     0.00910
1936     35     0.04515     0.00510     0.01569     0.00960     0.00526     0.00950
1936     36     0.03720     0.00394     0.01225     0.00792     0.00440     0.00869
1936     37     0.02954     0.00324     0.00888     0.00620     0.00350     0.00773
1936     38     0.02307     0.00245     0.00597     0.00463     0.00285     0.00716
1936     39     0.01754     0.00177     0.00373     0.00327     0.00223     0.00654
1936     40     0.01245     0.00121     0.00222     0.00212     0.00153     0.00538
1936     41     0.00808     0.00079     0.00134     0.00131     0.00095     0.00369
1936     42     0.00531     0.00049     0.00075     0.00081     0.00060     0.00265
1936     43     0.00306     0.00028     0.00043     0.00043     0.00035     0.00158
1936     44     0.00164     0.00013     0.00019     0.00023     0.00017     0.00092
1936     45     0.00087     0.00004     0.00010     0.00011     0.00010     0.00051
1936     46     0.00039     0.00002     0.00004     0.00005     0.00005     0.00023
1936     47     0.00019     0.00001     0.00002     0.00003     0.00002     0.00011
1936     48     0.00008     0.00000     0.00001     0.00001     0.00001     0.00005
1936     49     0.00004     0.00000     0.00000     0.00000     0.00000     0.00003
1936     50     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1936     51     0.00003     0.00001     0.00001     0.00000     0.00000     0.00000
1936     52     0.00002     0.00001     0.00001     0.00000     0.00000     0.00001
1936     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1936     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1937     12-          .           .           .           .           .           .
1937     13           .           .           .           .           .           .
1937     14           .           .           .           .           .           .
1937     15           .           .           .           .           .           .
1937     16           .           .           .           .           .           .
1937     17           .           .           .           .           .           .
1937     18           .           .           .           .           .           .
1937     19           .           .           .           .           .           .
1937     20           .           .           .           .           .           .
1937     21           .           .           .           .           .           .
1937     22     0.17090     0.12410     0.04020     0.00611     0.00048     0.00000
1937     23     0.17623     0.11297     0.05093     0.01037     0.00178     0.00018
1937     24     0.16902     0.09358     0.05672     0.01398     0.00351     0.00124
1937     25     0.15515     0.07015     0.05987     0.01800     0.00525     0.00187
1937     26     0.13597     0.05435     0.05415     0.01854     0.00634     0.00259
1937     27     0.11928     0.04304     0.04872     0.01782     0.00658     0.00313
1937     28     0.11086     0.03353     0.04789     0.01833     0.00719     0.00392
1937     29     0.09555     0.02362     0.04254     0.01710     0.00751     0.00477
1937     30     0.09204     0.01855     0.03998     0.01746     0.00860     0.00745
1937     31     0.07450     0.01302     0.03271     0.01419     0.00707     0.00752
1937     32     0.06870     0.01109     0.03022     0.01337     0.00634     0.00768
1937     33     0.05832     0.00849     0.02456     0.01191     0.00568     0.00767
1937     34     0.05069     0.00623     0.02009     0.01074     0.00542     0.00822
1937     35     0.04234     0.00464     0.01527     0.00909     0.00480     0.00855
1937     36     0.03463     0.00381     0.01170     0.00749     0.00393     0.00770
1937     37     0.02731     0.00296     0.00830     0.00584     0.00323     0.00698
1937     38     0.02061     0.00216     0.00532     0.00425     0.00258     0.00631
1937     39     0.01534     0.00156     0.00333     0.00293     0.00192     0.00559
1937     40     0.01090     0.00109     0.00208     0.00191     0.00134     0.00448
1937     41     0.00701     0.00076     0.00119     0.00118     0.00083     0.00304
1937     42     0.00456     0.00046     0.00068     0.00071     0.00052     0.00218
1937     43     0.00269     0.00027     0.00041     0.00039     0.00032     0.00129
1937     44     0.00148     0.00013     0.00020     0.00022     0.00017     0.00076
1937     45     0.00077     0.00004     0.00009     0.00011     0.00009     0.00042
1937     46     0.00035     0.00002     0.00004     0.00006     0.00004     0.00019
1937     47     0.00015     0.00001     0.00002     0.00002     0.00002     0.00009
1937     48     0.00008     0.00000     0.00001     0.00001     0.00001     0.00004
1937     49     0.00004     0.00001     0.00001     0.00001     0.00000     0.00002
1937     50     0.00003     0.00001     0.00001     0.00000     0.00001     0.00001
1937     51     0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
1937     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1937     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     12-          .           .           .           .           .           .
1938     13           .           .           .           .           .           .
1938     14           .           .           .           .           .           .
1938     15           .           .           .           .           .           .
1938     16           .           .           .           .           .           .
1938     17           .           .           .           .           .           .
1938     18           .           .           .           .           .           .
1938     19           .           .           .           .           .           .
1938     20           .           .           .           .           .           .
1938     21     0.14151     0.11303     0.02553     0.00285     0.00010     0.00000
1938     22     0.16585     0.12002     0.03918     0.00613     0.00051     0.00000
1938     23     0.16846     0.10950     0.04764     0.00957     0.00160     0.00015
1938     24     0.16197     0.09060     0.05386     0.01300     0.00336     0.00115
1938     25     0.14677     0.06726     0.05662     0.01633     0.00482     0.00174
1938     26     0.12928     0.05317     0.05151     0.01647     0.00576     0.00237
1938     27     0.11699     0.04157     0.04948     0.01676     0.00621     0.00296
1938     28     0.10707     0.03157     0.04810     0.01708     0.00674     0.00358
1938     29     0.09195     0.02285     0.04196     0.01576     0.00684     0.00454
1938     30     0.09000     0.01728     0.04125     0.01661     0.00791     0.00695
1938     31     0.07465     0.01299     0.03472     0.01393     0.00635     0.00665
1938     32     0.06805     0.01063     0.03113     0.01333     0.00597     0.00700
1938     33     0.05833     0.00757     0.02569     0.01208     0.00561     0.00739
1938     34     0.04930     0.00585     0.02006     0.01049     0.00510     0.00781
1938     35     0.04082     0.00456     0.01481     0.00888     0.00449     0.00809
1938     36     0.03341     0.00366     0.01134     0.00733     0.00379     0.00729
1938     37     0.02545     0.00272     0.00766     0.00556     0.00306     0.00646
1938     38     0.01926     0.00204     0.00491     0.00400     0.00239     0.00592
1938     39     0.01384     0.00150     0.00311     0.00270     0.00172     0.00482
1938     40     0.00991     0.00105     0.00194     0.00180     0.00125     0.00387
1938     41     0.00637     0.00069     0.00111     0.00111     0.00077     0.00269
1938     42     0.00415     0.00041     0.00066     0.00067     0.00050     0.00191
1938     43     0.00250     0.00024     0.00035     0.00040     0.00031     0.00119
1938     44     0.00141     0.00012     0.00019     0.00021     0.00018     0.00070
1938     45     0.00068     0.00004     0.00008     0.00010     0.00008     0.00038
1938     46     0.00033     0.00002     0.00004     0.00005     0.00004     0.00018
1938     47     0.00014     0.00001     0.00001     0.00002     0.00002     0.00008
1938     48     0.00007     0.00001     0.00001     0.00001     0.00001     0.00003
1938     49     0.00005     0.00001     0.00001     0.00001     0.00000     0.00002
1938     50     0.00003     0.00001     0.00000     0.00000     0.00000     0.00001
1938     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1938     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     12-          .           .           .           .           .           .
1939     13           .           .           .           .           .           .
1939     14           .           .           .           .           .           .
1939     15           .           .           .           .           .           .
1939     16           .           .           .           .           .           .
1939     17           .           .           .           .           .           .
1939     18           .           .           .           .           .           .
1939     19           .           .           .           .           .           .
1939     20     0.12085     0.10426     0.01531     0.00126     0.00002     0.00000
1939     21     0.14780     0.11764     0.02689     0.00316     0.00011     0.00000
1939     22     0.16533     0.12068     0.03832     0.00592     0.00041     0.00000
1939     23     0.16432     0.10685     0.04650     0.00929     0.00154     0.00015
1939     24     0.15669     0.08852     0.05193     0.01210     0.00310     0.00104
1939     25     0.14215     0.06653     0.05444     0.01491     0.00464     0.00164
1939     26     0.12978     0.05323     0.05287     0.01580     0.00557     0.00232
1939     27     0.11603     0.04029     0.05107     0.01602     0.00585     0.00281
1939     28     0.10391     0.02961     0.04805     0.01622     0.00642     0.00360
1939     29     0.09135     0.02196     0.04339     0.01514     0.00647     0.00438
1939     30     0.08901     0.01694     0.04278     0.01594     0.00708     0.00627
1939     31     0.07629     0.01292     0.03673     0.01423     0.00616     0.00625
